profile,record_type,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
publicart_5-0-0,conditioncheck,Object Condition Information,Condition,Condition date,conditionCheckGroupList > conditionCheckGroup,conditionDate,date,n,n,y,"",""
publicart_5-0-0,conditioncheck,Object Condition Information,Condition,Condition note,conditionCheckGroupList > conditionCheckGroup,conditionNote,string,n,n,y,"",""
publicart_5-0-0,conditioncheck,Object Condition Information,Environmental condition,Environmental condition note,envConditionNoteGroupList > envConditionNoteGroup,envConditionNote,string,n,n,y,"",""
publicart_5-0-0,conditioncheck,Object Condition Information,Environmental condition,Environmental condition date,envConditionNoteGroupList > envConditionNoteGroup,envConditionNoteDate,date,n,n,y,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,"",Display recommendation,"",displayRecommendations,string,n,n,n/a,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,"",Handling recommendation,"",handlingRecommendations,string,n,n,n/a,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,"",Installation recommendation,"",installationRecommendations,string,n,n,n/a,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,"",Environmental recommendation,"",envRecommendations,string,n,n,n/a,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,"",Special requirement,"",specialRequirements,string,n,n,n/a,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,"",Legal requirement,"",legalRequirements,string,n,n,n/a,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held description,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeld,string,n,n,y,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held begin date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldBeginDate,date,n,n,y,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held end date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldEndDate,date,n,n,y,"",""
publicart_5-0-0,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held renewal date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldRenewDate,date,n,n,y,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Reference number,"",conservationNumber,string,y,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,Procedural status,Procedural status,conservationStatusGroupList > conservationStatusGroup,status,string,n,n,y,vocabulary: conservationstatus,""
publicart_5-0-0,conservation,Conservation Treatment Information,Procedural status,Procedural status date,conservationStatusGroupList > conservationStatusGroup,statusDate,date,n,n,y,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Priority level,"",conservationPriorityLevel,string,n,n,n/a,option list: conservationPriorityLevels,"high, low, medium"
publicart_5-0-0,conservation,Conservation Treatment Information,"",Treatment purpose,"",treatmentPurpose,string,n,n,n/a,vocabulary: treatmentpurpose,""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Conservator,conservators,conservator,string,n,y,n,authority: person/local; authority: organization/local,""
publicart_5-0-0,conservation,Conservation Treatment Information,Other treatment party,Other treatment party name,otherPartyGroupList > otherPartyGroup,otherParty,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_5-0-0,conservation,Conservation Treatment Information,Other treatment party,Other treatment party role,otherPartyGroupList > otherPartyGroup,otherPartyRole,string,n,n,y,vocabulary: otherpartyrole,""
publicart_5-0-0,conservation,Conservation Treatment Information,Other treatment party,Other treatment party note,otherPartyGroupList > otherPartyGroup,otherPartyNote,string,n,n,y,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,Examination,Examination staff,examinationGroupList > examinationGroup,examinationStaff,string,n,n,y,authority: person/local,""
publicart_5-0-0,conservation,Conservation Treatment Information,Examination,Examination phase of treatment,examinationGroupList > examinationGroup,examinationPhase,string,n,n,y,vocabulary: examinationphase,""
publicart_5-0-0,conservation,Conservation Treatment Information,Examination,Examination date,examinationGroupList > examinationGroup,examinationDate,date,n,n,y,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,Examination,Examination note,examinationGroupList > examinationGroup,examinationNote,string,n,n,y,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Fabrication note,"",fabricationNote,string,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Proposed treatment,"",proposedTreatment,string,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Proposed treatment start date,"",proposedTreatmentStartDate,date,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Proposed treatment end date,"",proposedTreatmentEndDate,date,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,Proposed treatment estimate,Proposed treatment estimate currency,"",proposedTreatmentEstCurrency,string,n,n,n/a,vocabulary: currency,""
publicart_5-0-0,conservation,Conservation Treatment Information,Proposed treatment estimate,Proposed treatment estimate value,"",proposedTreatmentEstValue,float,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Proposed treatment contract restrictions,"",proposedTreatmentContractRestrictions,string,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Approved by,"",approvedBy,string,n,n,n/a,authority: person/local,""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Approval date,"",approvedDate,date,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Treatment summary,"",treatmentSummary,string,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Treatment start date,"",treatmentStartDate,date,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,"",Treatment end date,"",treatmentEndDate,date,n,n,n/a,"",""
publicart_5-0-0,conservation,Conservation Treatment Information,Treatment cost,Treatment cost currency,"",treatmentCostCurrency,string,n,n,n/a,vocabulary: currency,""
publicart_5-0-0,conservation,Conservation Treatment Information,Treatment cost,Treatment cost value,"",treatmentCostValue,float,n,n,n/a,"",""
publicart_5-0-0,conservation,Object Analysis Information,"",Proposed analysis,"",proposedAnalysis,string,n,n,n/a,"",""
publicart_5-0-0,conservation,Object Analysis Information,"",Analysis researcher,"",researcher,string,n,n,n/a,authority: person/local,""
publicart_5-0-0,conservation,Object Analysis Information,"",Analysis proposal date,"",proposedAnalysisDate,date,n,n,n/a,"",""
publicart_5-0-0,conservation,Object Analysis Information,"",Analytical methodology,"",analysisMethod,string,n,n,n/a,"",""
publicart_5-0-0,conservation,Object Analysis Information,"",Analytical result,"",analysisResults,string,n,n,n/a,"",""
publicart_5-0-0,conservation,Object Analysis Information,"",Analyst recommendations,"",analysisRecommendations,string,n,n,n/a,"",""
publicart_5-0-0,exhibition,Exhibition Information,"",Exhibition number,"",exhibitionNumber,string,y,n,n/a,"",""
publicart_5-0-0,exhibition,Exhibition Information,"",Type,"",type,string,n,n,n/a,vocabulary: exhibitiontype,""
publicart_5-0-0,exhibition,Exhibition Information,"",Title,"",title,string,n,n,n/a,"",""
publicart_5-0-0,exhibition,Exhibition Information,Support,Support name,exhibitionSupportGroupList > exhibitionSupportGroup,exhibitionSupport,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_5-0-0,exhibition,Exhibition Information,Support,Support note,exhibitionSupportGroupList > exhibitionSupportGroup,exhibitionSupportNote,string,n,n,y,"",""
publicart_5-0-0,exhibition,Exhibition Information,"",Organizer,organizers,organizer,string,n,y,n,authority: person/local; authority: organization/local,""
publicart_5-0-0,exhibition,Exhibition Information,"",Publish to,publishToList,publishTo,string,n,y,n,vocabulary: publishto,""
publicart_5-0-0,exhibition,Exhibition Information,Venue,Venue name,venueGroupList > venueGroup,venue,string,n,n,y,authority: organization/local; authority: location/local; authority: location/offsite; authority: place/local,""
publicart_5-0-0,exhibition,Exhibition Information,Venue,Venue opening date,venueGroupList > venueGroup,venueOpeningDate,date,n,n,y,"",""
publicart_5-0-0,exhibition,Exhibition Information,Venue,Venue closing date,venueGroupList > venueGroup,venueClosingDate,date,n,n,y,"",""
publicart_5-0-0,exhibition,Exhibition Information,Venue,Venue attendance,venueGroupList > venueGroup,venueAttendance,string,n,n,y,"",""
publicart_5-0-0,exhibition,Exhibition Information,Venue,Venue web address,venueGroupList > venueGroup,venueUrl,string,n,n,y,"",""
publicart_5-0-0,exhibition,Exhibition Information,"",Planning note,"",planningNote,string,n,n,n/a,"",""
publicart_5-0-0,exhibition,Exhibition Information,"",Curatorial note,"",curatorialNote,string,n,n,n/a,"",""
publicart_5-0-0,exhibition,Exhibition Information,"",General note,"",generalNote,string,n,n,n/a,"",""
publicart_5-0-0,exhibition,Exhibition Information,"",Boilerplate text,"",boilerplateText,string,n,n,n/a,"",""
publicart_5-0-0,exhibition,Exhibition Information,Gallery rotation,Gallery rotation name,galleryRotationGroupList > galleryRotationGroup,galleryRotationName,string,n,n,y,"",""
publicart_5-0-0,exhibition,Exhibition Information,Gallery rotation,Gallery rotation start date,galleryRotationGroupList > galleryRotationGroup,galleryRotationStartDateGroup,structured date group,n,n,y,"",""
publicart_5-0-0,exhibition,Exhibition Information,Gallery rotation,Gallery rotation end date,galleryRotationGroupList > galleryRotationGroup,galleryRotationEndDateGroup,structured date group,n,n,y,"",""
publicart_5-0-0,exhibition,Exhibition Information,Gallery rotation,Gallery rotation note,galleryRotationGroupList > galleryRotationGroup,galleryRotationNote,string,n,n,y,"",""
publicart_5-0-0,group,Group Information,"",Title,"",title,string,y,n,n/a,"",""
publicart_5-0-0,group,Group Information,"",Program Name,"",responsibleDepartment,string,n,n,n/a,vocabulary: program,""
publicart_5-0-0,group,Group Information,"",Group owner,"",owner,string,n,n,n/a,authority: person/local; authority: organization/local,""
publicart_5-0-0,group,Group Information,"",Earliest/single date,"",groupEarliestSingleDate,date,n,n,n/a,"",""
publicart_5-0-0,group,Group Information,"",Latest date,"",groupLatestDate,date,n,n,n/a,"",""
publicart_5-0-0,group,Group Information,"",Scope note,"",scopeNote,string,n,n,n/a,"",""
publicart_5-0-0,group,Checklist Information,Checklist,Checklist type,checklistGroupList > checklistGroup,checklistType,string,n,n,y,vocabulary: checklisttype,""
publicart_5-0-0,group,Checklist Information,Checklist,Checklist start date,checklistGroupList > checklistGroup,checklistOpenDate,date,n,n,y,"",""
publicart_5-0-0,group,Checklist Information,Checklist,Checklist close date,checklistGroupList > checklistGroup,checklistCloseDate,date,n,n,y,"",""
publicart_5-0-0,group,Checklist Information,Checklist,Checklist note,checklistGroupList > checklistGroup,checklistNote,string,n,n,y,"",""
publicart_5-0-0,group,Checklist Information,Checklist > Checklist item,Checklist item description,checklistGroupList > checklistGroup > checklistItemGroupList > checklistItemGroup,checklistItem,string,n,n,y,"",""
publicart_5-0-0,group,Checklist Information,Checklist > Checklist item,Checklist item assigned to,checklistGroupList > checklistGroup > checklistItemGroupList > checklistItemGroup,checklistAssignee,string,n,n,y,authority: person/local,""
publicart_5-0-0,group,Checklist Information,Checklist > Checklist item,Checklist item status,checklistGroupList > checklistGroup > checklistItemGroupList > checklistItemGroup,checklistStatus,string,n,n,y,vocabulary: checkliststatus,""
publicart_5-0-0,group,Checklist Information,Checklist > Checklist item,Checklist item status date,checklistGroupList > checklistGroup > checklistItemGroupList > checklistItemGroup,checklistStatusDate,date,n,n,y,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,"",Reference number,"",insuranceIndemnityReferenceNumber,string,y,n,n/a,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,"",Type,"",insuranceIndemnityType,string,n,n,n/a,vocabulary: insurancetype,""
publicart_5-0-0,insurance,Insurance and Indemnity Information,"",Insurer/indemnifier,"",insurerIndemnifier,string,n,n,n/a,authority: person/local; authority: organization/local,""
publicart_5-0-0,insurance,Insurance and Indemnity Information,"",Policy number,"",insuranceIndemnityPolicyNumber,string,n,n,n/a,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Insurance/indemnity price,Insurance/indemnity price currency,"",insuranceIndemnityCurrency,string,n,n,n/a,vocabulary: currency,""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Insurance/indemnity price,Insurance/indemnity price value,"",insuranceIndemnityValue,float,n,n,n/a,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Minimum liability price,Minimum liability price currency,"",minimumLiabilityCurrency,string,n,n,n/a,vocabulary: currency,""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Minimum liability price,Minimum liability price value,"",minimumLiabilityValue,float,n,n,n/a,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Authorization,Authorizer,"",insuranceIndemnityAuthorizer,string,n,n,n/a,authority: person/local,""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Authorization,Authorization date,"",insuranceIndemnityAuthorizationDate,date,n,n,n/a,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Status,Status type,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatus,string,n,n,y,vocabulary: insurancestatus,""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Status,Status date,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusDate,date,n,n,y,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Status,Status note,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusNote,string,n,n,y,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,"",Note,"",insuranceIndemnityNote,string,n,n,n/a,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Quote,Quote provider,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteProvider,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Quote,Quote currency,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteCurrency,string,n,n,y,vocabulary: currency,""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Quote,Quote value,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteValue,float,n,n,y,"",""
publicart_5-0-0,insurance,Insurance and Indemnity Information,Quote,Quote date,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteDate,date,n,n,y,"",""
publicart_5-0-0,intake,Object Entry Information,"",Entry number,"",entryNumber,string,y,n,n/a,"",""
publicart_5-0-0,intake,Object Entry Information,"",Entry date,"",entryDate,date,n,n,n/a,"",""
publicart_5-0-0,intake,Object Entry Information,"",Entry reason,"",entryReason,string,n,n,n/a,option list: entryReasons,"commission, consideration, enquiry, loan"
publicart_5-0-0,intake,Object Entry Information,"",Entry method,entryMethods,entryMethod,string,n,y,n,vocabulary: entrymethod,""
publicart_5-0-0,intake,Object Entry Information,"",Return date,"",returnDate,date,n,n,n/a,"",""
publicart_5-0-0,intake,Object Entry Information,"",Current owner,currentOwners,currentOwner,string,n,y,n,authority: person/local; authority: organization/local,""
publicart_5-0-0,intake,Object Entry Information,Depositor,Depositor name,depositorGroupList > depositorGroup,depositor,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_5-0-0,intake,Object Entry Information,Depositor,Depositor requirements,depositorGroupList > depositorGroup,depositorsRequirements,string,n,n,y,"",""
publicart_5-0-0,intake,Object Entry Information,Approval,Approval,approvalGroupList > approvalGroup,approvalGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
publicart_5-0-0,intake,Object Entry Information,Approval,Approval individual,approvalGroupList > approvalGroup,approvalIndividual,string,n,n,y,authority: person/local,""
publicart_5-0-0,intake,Object Entry Information,Approval,Approval status,approvalGroupList > approvalGroup,approvalStatus,string,n,n,y,vocabulary: deaccessionapprovalstatus,""
publicart_5-0-0,intake,Object Entry Information,Approval,Approval status date,approvalGroupList > approvalGroup,approvalDate,date,n,n,y,"",""
publicart_5-0-0,intake,Object Entry Information,Approval,Approval note,approvalGroupList > approvalGroup,approvalNote,string,n,n,y,"",""
publicart_5-0-0,intake,Object Entry Information,"",Entry note,"",entryNote,string,n,n,n/a,"",""
publicart_5-0-0,intake,Object Entry Information,"",Packing note,"",packingNote,string,n,n,n/a,"",""
publicart_5-0-0,intake,Location Information,Current location,Current location,currentLocationGroupList > currentLocationGroup,currentLocation,string,n,n,y,authority: location/local; authority: location/offsite; authority: organization/local; authority: place/local,""
publicart_5-0-0,intake,Location Information,Current location,Current location fitness,currentLocationGroupList > currentLocationGroup,currentLocationFitness,string,n,n,y,vocabulary: conditionfitness,""
publicart_5-0-0,intake,Location Information,Current location,Current location note,currentLocationGroupList > currentLocationGroup,currentLocationNote,string,n,n,y,"",""
publicart_5-0-0,intake,Location Information,"",Location date,"",locationDate,date,n,n,n/a,"",""
publicart_5-0-0,intake,Location Information,"",Normal location,"",normalLocation,string,n,n,n/a,authority: location/local; authority: location/offsite; authority: organization/local; authority: place/local,""
publicart_5-0-0,intake,Condition Check Information,"",Condition check method,conditionCheckMethods,conditionCheckMethod,string,n,y,n,vocabulary: conditioncheckmethod,""
publicart_5-0-0,intake,Condition Check Information,"",Condition check reason,conditionCheckReasons,conditionCheckReason,string,n,y,n,vocabulary: conditioncheckreason,""
publicart_5-0-0,intake,Condition Check Information,"",Condition check assessor,conditionCheckersOrAssessors,conditionCheckerOrAssessor,string,n,y,n,authority: person/local; authority: organization/local,""
publicart_5-0-0,intake,Condition Check Information,"",Condition check date,"",conditionCheckDate,date,n,n,n/a,"",""
publicart_5-0-0,intake,Condition Check Information,"",Condition check reference number,"",conditionCheckReferenceNumber,string,n,n,n/a,"",""
publicart_5-0-0,intake,Condition Check Information,"",Condition check note,"",conditionCheckNote,string,n,n,n/a,"",""
publicart_5-0-0,loanin,Loan In Information,"",Loan in number,"",loanInNumber,string,y,n,n/a,"",""
publicart_5-0-0,loanin,Loan In Information,"",Loan purpose,"",loanPurpose,string,n,n,n/a,option list: loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
publicart_5-0-0,loanin,Loan In Information,Loan status,Loan status group,loanStatusGroupList > loanStatusGroup,loanGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
publicart_5-0-0,loanin,Loan In Information,Loan status,Loan status individual,loanStatusGroupList > loanStatusGroup,loanIndividual,string,n,n,y,authority: person/local,""
publicart_5-0-0,loanin,Loan In Information,Loan status,Loan status,loanStatusGroupList > loanStatusGroup,loanStatus,string,n,n,y,vocabulary: loanoutstatus,""
publicart_5-0-0,loanin,Loan In Information,Loan status,Loan status date,loanStatusGroupList > loanStatusGroup,loanStatusDate,date,n,n,y,"",""
publicart_5-0-0,loanin,Loan In Information,Loan status,Loan status note,loanStatusGroupList > loanStatusGroup,loanStatusNote,string,n,n,y,"",""
publicart_5-0-0,loanin,Loan In Information,Lender,Lender name,lenderGroupList > lenderGroup,lender,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_5-0-0,loanin,Loan In Information,Lender,Lender contact,lenderGroupList > lenderGroup,lendersContact,string,n,n,y,authority: person/local,""
publicart_5-0-0,loanin,Loan In Information,Lender,Lender authorization date,lenderGroupList > lenderGroup,lendersAuthorizationDate,date,n,n,y,"",""
publicart_5-0-0,loanin,Loan In Information,"",Conditions of loan,"",loanInConditions,string,n,n,n/a,"",""
publicart_5-0-0,loanin,Loan In Information,"",Note,"",loanInNote,string,n,n,n/a,"",""
publicart_5-0-0,loanin,Loan In Information,"",Loan in date,"",loanInDate,date,n,n,n/a,"",""
publicart_5-0-0,loanin,Loan In Information,"",Loan return date,"",loanReturnDate,date,n,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,"",Loan out number,"",loanOutNumber,string,y,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,"",Loan purpose,"",loanPurpose,string,n,n,n/a,option list: loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
publicart_5-0-0,loanout,Loan Out Information,Lender,Lender authorizer,"",lendersAuthorizer,string,n,n,n/a,authority: person/local,""
publicart_5-0-0,loanout,Loan Out Information,Lender,Lender contact,"",lendersContact,string,n,n,n/a,authority: person/local,""
publicart_5-0-0,loanout,Loan Out Information,Lender,Lender authorization date,"",lendersAuthorizationDate,date,n,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,Borrower,Borrower name,"",borrower,string,n,n,n/a,authority: person/local; authority: organization/local,""
publicart_5-0-0,loanout,Loan Out Information,Borrower,Borrower contact,"",borrowersContact,string,n,n,n/a,authority: person/local,""
publicart_5-0-0,loanout,Loan Out Information,Borrower,Borrower authorizer,"",borrowersAuthorizer,string,n,n,n/a,authority: person/local,""
publicart_5-0-0,loanout,Loan Out Information,Borrower,Borrower authorization date,"",borrowersAuthorizationDate,date,n,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,"",Conditions of loan,"",specialConditionsOfLoan,string,n,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,"",Note,"",loanOutNote,string,n,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,Loan status,Loan status group,loanStatusGroupList > loanStatusGroup,loanGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
publicart_5-0-0,loanout,Loan Out Information,Loan status,Loan status individual,loanStatusGroupList > loanStatusGroup,loanIndividual,string,n,n,y,authority: person/local,""
publicart_5-0-0,loanout,Loan Out Information,Loan status,Loan status,loanStatusGroupList > loanStatusGroup,loanStatus,string,n,n,y,vocabulary: loanoutstatus,""
publicart_5-0-0,loanout,Loan Out Information,Loan status,Loan status date,loanStatusGroupList > loanStatusGroup,loanStatusDate,date,n,n,y,"",""
publicart_5-0-0,loanout,Loan Out Information,Loan status,Loan status note,loanStatusGroupList > loanStatusGroup,loanStatusNote,string,n,n,y,"",""
publicart_5-0-0,loanout,Loan Out Information,"",Loan out date,"",loanOutDate,date,n,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,"",Loan return date,"",loanReturnDate,date,n,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,"",Loan renewal application date,"",loanRenewalApplicationDate,date,n,n,n/a,"",""
publicart_5-0-0,loanout,Loan Out Information,"",Credit line,"",creditLine,string,n,n,n/a,"",""
publicart_5-0-0,location,Storage Location Information,Term,Term display name,locTermGroupList > locTermGroup,termDisplayName,string,y,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Term,Term name,locTermGroupList > locTermGroup,termName,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Term,Term qualifier,locTermGroupList > locTermGroup,termQualifier,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Term,Term status,locTermGroupList > locTermGroup,termStatus,string,n,n,y,option list: locationTermStatuses,"accepted, provisional, rejected, under review"
publicart_5-0-0,location,Storage Location Information,Term,Term type,locTermGroupList > locTermGroup,termType,string,n,n,y,option list: locationTermTypes,"alternate descriptor, descriptor, used for term"
publicart_5-0-0,location,Storage Location Information,Term,Term flag,locTermGroupList > locTermGroup,termFlag,string,n,n,y,vocabulary: locationtermflag,""
publicart_5-0-0,location,Storage Location Information,Term,Term language,locTermGroupList > locTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
publicart_5-0-0,location,Storage Location Information,Term,Term preferred for lang,locTermGroupList > locTermGroup,termPrefForLang,boolean,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Term > Source,Term source name,locTermGroupList > locTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
publicart_5-0-0,location,Storage Location Information,Term > Source,Term source detail,locTermGroupList > locTermGroup,termSourceDetail,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Term > Source,Term source ID,locTermGroupList > locTermGroup,termSourceID,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Term > Source,Term source note,locTermGroupList > locTermGroup,termSourceNote,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,"",Storage location type,"",locationType,string,n,n,n/a,vocabulary: locationtype,""
publicart_5-0-0,location,Storage Location Information,"",Security note,"",securityNote,string,n,n,n/a,"",""
publicart_5-0-0,location,Storage Location Information,"",Access note,"",accessNote,string,n,n,n/a,"",""
publicart_5-0-0,location,Storage Location Information,Condition note,Condition note,conditionGroupList > conditionGroup,conditionNote,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Condition note,Condition note date,conditionGroupList > conditionGroup,conditionNoteDate,date,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Address,Address line 1,addrGroupList > addrGroup,addressPlace1,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Address,Address line 2,addrGroupList > addrGroup,addressPlace2,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Address,Address municipality,addrGroupList > addrGroup,addressMunicipality,string,n,n,y,authority: place/local,""
publicart_5-0-0,location,Storage Location Information,Address,Address county,addrGroupList > addrGroup,addressCounty,string,n,n,y,authority: place/local,""
publicart_5-0-0,location,Storage Location Information,Address,Address state/province,addrGroupList > addrGroup,addressStateOrProvince,string,n,n,y,authority: place/local,""
publicart_5-0-0,location,Storage Location Information,Address,Address postal code,addrGroupList > addrGroup,addressPostCode,string,n,n,y,"",""
publicart_5-0-0,location,Storage Location Information,Address,Address country,addrGroupList > addrGroup,addressCountry,string,n,n,y,authority: place/local,""
publicart_5-0-0,location,Storage Location Information,Address,Address type,addrGroupList > addrGroup,addressType,string,n,n,y,vocabulary: addresstype,""
publicart_5-0-0,location,Georeference Information,"",Decimal latitude,"",decimalLatitude,float,n,n,n/a,"",""
publicart_5-0-0,location,Georeference Information,"",Decimal longitude,"",decimalLongitude,float,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,"",Identification number,"",identificationNumber,string,y,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,"",Title,"",title,string,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,File Information,Name,"",name,string,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,File Information,Type,"",mimeType,string,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,File Information,Size,"",length,string,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,"",External URL,"",externalUrl,string,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,"",Contributor,"",contributor,string,n,n,n/a,authority: person/local; authority: organization/local,""
publicart_5-0-0,media,Media Handling Information,"",Creator,"",creator,string,n,n,n/a,authority: person/local; authority: organization/local,""
publicart_5-0-0,media,Media Handling Information,"",Copyright statement,"",copyrightStatement,string,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,"",Type,typeList,type,string,n,y,n,option list: mediaTypes,"dataset, document, moving_image, sound, still_image"
publicart_5-0-0,media,Media Handling Information,"",Publish to,publishToList,publishTo,string,n,y,n,vocabulary: publishto,""
publicart_5-0-0,media,Media Handling Information,"",Date,dateGroupList,dateGroup,structured date group,n,y,n,"",""
publicart_5-0-0,media,Media Handling Information,"",Source,"",source,string,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,"",Rights holder,publicartRightsHolders,publicartRightsHolder,string,n,y,n,authority: person/local; authority: organization/local,""
publicart_5-0-0,media,Media Handling Information,"",Description,"",description,string,n,n,n/a,"",""
publicart_5-0-0,media,Media Handling Information,"",Alt text,"",altText,string,n,n,n/a,"",""
publicart_5-0-0,media,"","","","",mediaFileURI,string,n,n,n/a,"",""
publicart_5-0-0,movement,Object Location Information,"",Reference number,"",movementReferenceNumber,string,n,n,n/a,"",""
publicart_5-0-0,movement,Object Location Information,Current location,Current location,"",currentLocation,string,y,n,n/a,authority: location/local; authority: location/offsite; authority: organization/local; authority: place/local,""
