profile,record_type,record_type_machine_name,record_section,path_to_field,field,field_machine_name,qualified_field_machine_name,importer_template_headers,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated people note,assocPeopleNote,ns2:collectionobjects_common.assocPeopleNote,assocPeopleNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated person,assocPerson,ns2:collectionobjects_common.assocPerson,assocPersonPersonLocal; assocPersonRefname,string,n,n,y,authority; refname,person/local; authority refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated person type,assocPersonType,ns2:collectionobjects_common.assocPersonType,assocPersonType,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated person note,assocPersonNote,ns2:collectionobjects_common.assocPersonNote,assocPersonNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated place,assocPlace,ns2:collectionobjects_common.assocPlace,assocPlace,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated place type,assocPlaceType,ns2:collectionobjects_common.assocPlaceType,assocPlaceType,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated place note,assocPlaceNote,ns2:collectionobjects_common.assocPlaceNote,assocPlaceNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated event,assocEventName,ns2:collectionobjects_common.assocEventName,assocEventName,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations > Associated event,Associated event type,assocEventNameType,ns2:collectionobjects_common.assocEventNameType,assocEventNameType,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated event organization,assocEventOrganization,ns2:collectionobjects_common.assocEventOrganization,assocEventOrganizationOrganizationLocal; assocEventOrganizationRefname,string,n,y,n,authority; refname,organization/local; authority refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated event people,assocEventPeople,ns2:collectionobjects_common.assocEventPeople,assocEventPeople,string,n,y,n,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated event person,assocEventPerson,ns2:collectionobjects_common.assocEventPerson,assocEventPersonPersonLocal; assocEventPersonRefname,string,n,y,n,authority; refname,person/local; authority refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated event place,assocEventPlace,ns2:collectionobjects_common.assocEventPlace,assocEventPlace,string,n,y,n,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated event note,assocEventNote,ns2:collectionobjects_common.assocEventNote,assocEventNote,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated date value,assocStructuredDateGroup,ns2:collectionobjects_common.assocStructuredDateGroup,assocStructuredDateGroup,structured date group,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated date type,assocDateType,ns2:collectionobjects_common.assocDateType,assocDateType,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Associations,Associated date note,assocDateNote,ns2:collectionobjects_common.assocDateNote,assocDateNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,"",Object history note,objectHistoryNote,ns2:collectionobjects_common.objectHistoryNote,objectHistoryNote,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,"",Usage,usage,ns2:collectionobjects_common.usage,usage,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,"",Usage note,usageNote,ns2:collectionobjects_common.usageNote,usageNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Object Owner's Contribution Information,Owner,owner,ns2:collectionobjects_common.owner,ownerPersonLocal; ownerOrganizationLocal; ownerRefname,string,n,y,n,authority; refname,person/local; organization/local; authority refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,"",Ownership date,ownershipDateGroup,ns2:collectionobjects_common.ownershipDateGroup,ownershipDateGroup,structured date group,n,y,n,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,"",Ownership category,ownershipCategory,ns2:collectionobjects_common.ownershipCategory,ownershipCategory,string,n,n,n/a,option list,ownershipCategories,"company, private, public"
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,"",Ownership place,ownershipPlace,ns2:collectionobjects_common.ownershipPlace,ownershipPlace,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange method,ownershipExchangeMethod,ns2:collectionobjects_common.ownershipExchangeMethod,ownershipExchangeMethod,string,n,n,n/a,option list,ownershipExchangeMethods,"bequest, exchange, gift, purchase, transfer, treasure"
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange note,ownershipExchangeNote,ns2:collectionobjects_common.ownershipExchangeNote,ownershipExchangeNote,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange price currency,ownershipExchangePriceCurrency,ns2:collectionobjects_common.ownershipExchangePriceCurrency,ownershipExchangePriceCurrency; ownershipExchangePriceCurrencyRefname,string,n,n,n/a,vocabulary; refname,currency; vocabulary refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange price value,ownershipExchangePriceValue,ns2:collectionobjects_common.ownershipExchangePriceValue,ownershipExchangePriceValue,float,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Owner's Contribution Information,"",Owner's personal experience,ownersPersonalExperience,ns2:collectionobjects_common.ownersPersonalExperience,ownersPersonalExperience,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Owner's Contribution Information,"",Owner's personal response,ownersPersonalResponse,ns2:collectionobjects_common.ownersPersonalResponse,ownersPersonalResponse,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Owner's Contribution Information,"",Owner's reference,ownersReference,ns2:collectionobjects_common.ownersReference,ownersReference,string,n,y,n,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Owner's Contribution Information,"",Owner's contribution note,ownersContributionNote,ns2:collectionobjects_common.ownersContributionNote,ownersContributionNote,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Viewer's Contribution Information,"",Viewer's role,viewersRole,ns2:collectionobjects_common.viewersRole,viewersRole,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Viewer's Contribution Information,"",Viewer's personal experience,viewersPersonalExperience,ns2:collectionobjects_common.viewersPersonalExperience,viewersPersonalExperience,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Viewer's Contribution Information,"",Viewer's personal response,viewersPersonalResponse,ns2:collectionobjects_common.viewersPersonalResponse,viewersPersonalResponse,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Viewer's Contribution Information,"",Viewer's reference,viewersReference,ns2:collectionobjects_common.viewersReference,viewersReference,string,n,y,n,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Viewer's Contribution Information,"",Viewer's contribution note,viewersContributionNote,ns2:collectionobjects_common.viewersContributionNote,viewersContributionNote,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Reference Information,Reference Information,Reference,reference,ns2:collectionobjects_common.reference,referenceCitationLocal; referenceCitationWorldcat; referenceRefname,string,n,n,y,authority; refname,citation/local; citation/worldcat; authority refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Reference Information,"",Reference note,referenceNote,ns2:collectionobjects_common.referenceNote,referenceNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Reference Information,"",Published related link url,relatedLink,ns2:collectionobjects_common.relatedLink,relatedLink,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Reference Information,"",Published related link descriptive title,descriptiveTitle,ns2:collectionobjects_common.descriptiveTitle,descriptiveTitle,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Collection Information,"",Field collection date,fieldCollectionDateGroup,ns2:collectionobjects_common.fieldCollectionDateGroup,fieldCollectionDateGroup,structured date group,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Collection Information,"",Field collection method,fieldCollectionMethod,ns2:collectionobjects_common.fieldCollectionMethod,fieldCollectionMethod; fieldCollectionMethodRefname,string,n,y,n,vocabulary; refname,collectionmethod; vocabulary refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Collection Information,"",Field collection place,fieldCollectionPlace,ns2:collectionobjects_common.fieldCollectionPlace,fieldCollectionPlacePlaceLocal; fieldCollectionPlacePlaceTgn; fieldCollectionPlaceRefname,string,n,y,n,authority; refname,place/local; place/tgn; authority refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Collection Information,"",Field collection source,fieldCollectionSource,ns2:collectionobjects_common.fieldCollectionSource,fieldCollectionSourcePersonLocal; fieldCollectionSourceRefname,string,n,y,n,authority; refname,person/local; authority refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Collection Information,"",Field collector,fieldCollector,ns2:collectionobjects_common.fieldCollector,fieldCollectorPersonLocal; fieldCollectorOrganizationLocal; fieldCollectorRefname,string,n,y,n,authority; refname,person/local; organization/local; authority refname,""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Collection Information,"",Field collection feature,fieldCollectionFeature,ns2:collectionobjects_common.fieldCollectionFeature,fieldCollectionFeature,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Object,collectionobject,Object Collection Information,"",Field collection note,fieldCollectionNote,ns2:collectionobjects_common.fieldCollectionNote,fieldCollectionNote,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term display name,termDisplayName,ns2:concepts_common.termDisplayName,termDisplayName,string,y,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term name,termName,ns2:concepts_common.termName,termName,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term qualifier,termQualifier,ns2:concepts_common.termQualifier,termQualifier,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term status,termStatus,ns2:concepts_common.termStatus,termStatus,string,n,n,y,option list,conceptTermStatuses,"accepted, provisional, rejected, under review"
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term type,termType,ns2:concepts_common.termType,termType,string,n,n,y,option list,conceptTermTypes,"alternate descriptor, descriptor, used for term"
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term flag,termFlag,ns2:concepts_common.termFlag,termFlag; termFlagRefname,string,n,n,y,vocabulary; refname,concepttermflag; vocabulary refname,""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term historical status,historicalStatus,ns2:concepts_common.historicalStatus,historicalStatus,string,n,n,y,option list,conceptHistoricalStatuses,"both, current, historical, unknown"
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term language,termLanguage,ns2:concepts_common.termLanguage,termLanguage; termLanguageRefname,string,n,n,y,vocabulary; refname,languages; vocabulary refname,""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Term preferred for lang,termPrefForLang,ns2:concepts_common.termPrefForLang,termPrefForLang,boolean,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,Source,Term source name,termSource,ns2:concepts_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,string,n,n,y,authority; refname,citation/local; citation/worldcat; authority refname,""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,Source,Term source detail,termSourceDetail,ns2:concepts_common.termSourceDetail,termSourceDetail,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,Source,Term source ID,termSourceID,ns2:concepts_common.termSourceID,termSourceID,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,Source,Term source note,termSourceNote,ns2:concepts_common.termSourceNote,termSourceNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Concept type,conceptRecordType,ns2:concepts_common.conceptRecordType,conceptRecordType; conceptRecordTypeRefname,string,n,y,n,vocabulary; refname,concepttype; vocabulary refname,""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Scope note,scopeNote,ns2:concepts_common.scopeNote,scopeNote,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,Scope note,Scope note source,scopeNoteSource,ns2:concepts_common.scopeNoteSource,scopeNoteSource,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,Scope note,Scope note source detail,scopeNoteSourceDetail,ns2:concepts_common.scopeNoteSourceDetail,scopeNoteSourceDetail,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Citation source,citationSource,ns2:concepts_common.citationSource,citationSource,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Citation source detail,citationSourceDetail,ns2:concepts_common.citationSourceDetail,citationSourceDetail,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Additional source,additionalSource,ns2:concepts_common.additionalSource,additionalSource,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Additional source detail,additionalSourceDetail,ns2:concepts_common.additionalSourceDetail,additionalSourceDetail,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Additional source ID,additionalSourceID,ns2:concepts_common.additionalSourceID,additionalSourceID,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Concept,concept,Concept Information,"",Additional source note,additionalSourceNote,ns2:concepts_common.additionalSourceNote,additionalSourceNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Condition Check/Technical Assessment Information,"",Reference number,conditionCheckRefNumber,ns2:conditionchecks_common.conditionCheckRefNumber,conditionCheckRefNumber,string,y,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Condition Check/Technical Assessment Information,"",Check/assessment date,conditionCheckAssessmentDate,ns2:conditionchecks_common.conditionCheckAssessmentDate,conditionCheckAssessmentDate,date,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Condition Check/Technical Assessment Information,"",Checker/assessor,conditionChecker,ns2:conditionchecks_common.conditionChecker,conditionCheckerPersonLocal; conditionCheckerOrganizationLocal; conditionCheckerRefname,string,n,n,n/a,authority; refname,person/local; organization/local; authority refname,""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Condition Check/Technical Assessment Information,"",Note,conditionCheckNote,ns2:conditionchecks_common.conditionCheckNote,conditionCheckNote,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Object audit category,objectAuditCategory,ns2:conditionchecks_common.objectAuditCategory,objectAuditCategory,string,n,n,n/a,option list,objectAuditCategories,"high, low, medium"
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Conservation treatment priority,conservationTreatmentPriority,ns2:conditionchecks_common.conservationTreatmentPriority,conservationTreatmentPriority,string,n,n,n/a,option list,conservationTreatmentPriorities,"high, low, medium"
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Next check/assessment date,nextConditionCheckDate,ns2:conditionchecks_common.nextConditionCheckDate,nextConditionCheckDate,date,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Completeness description,completeness,ns2:conditionchecks_common.completeness,completeness,string,n,n,y,option list,completenessLevels,"complete, fragmented, incomplete"
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Completeness date,completenessDate,ns2:conditionchecks_common.completenessDate,completenessDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Completeness note,completenessNote,ns2:conditionchecks_common.completenessNote,completenessNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Technical assessment description,techAssessment,ns2:conditionchecks_common.techAssessment,techAssessment,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Technical assessment date,techAssessmentDate,ns2:conditionchecks_common.techAssessmentDate,techAssessmentDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Condition description,condition,ns2:conditionchecks_common.condition,condition,string,n,n,y,option list,conditions,"exhibitableneedswork, injeopardy, needsnowork, notexhibitablestable"
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Condition date,conditionDate,ns2:conditionchecks_common.conditionDate,conditionDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Condition Information,"",Condition note,conditionNote,ns2:conditionchecks_common.conditionNote,conditionNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Display recommendation,displayRecommendations,ns2:conditionchecks_common.displayRecommendations,displayRecommendations,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Handling recommendation,handlingRecommendations,ns2:conditionchecks_common.handlingRecommendations,handlingRecommendations,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Environmental recommendation,envRecommendations,ns2:conditionchecks_common.envRecommendations,envRecommendations,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Special requirement,specialRequirements,ns2:conditionchecks_common.specialRequirements,specialRequirements,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal requirement,legalRequirements,ns2:conditionchecks_common.legalRequirements,legalRequirements,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held description,legalReqsHeld,ns2:conditionchecks_common.legalReqsHeld,legalReqsHeld,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held begin date,legalReqsHeldBeginDate,ns2:conditionchecks_common.legalReqsHeldBeginDate,legalReqsHeldBeginDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held end date,legalReqsHeldEndDate,ns2:conditionchecks_common.legalReqsHeldEndDate,legalReqsHeldEndDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held number,legalReqsHeldNumber,ns2:conditionchecks_common.legalReqsHeldNumber,legalReqsHeldNumber,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held renewal date,legalReqsHeldRenewDate,ns2:conditionchecks_common.legalReqsHeldRenewDate,legalReqsHeldRenewDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Salvage priority code,salvagePriorityCode,ns2:conditionchecks_common.salvagePriorityCode,salvagePriorityCode,string,n,n,y,option list,salvagePriorityCodes,"high, low, medium"
bonsai_7-0-0-a2ede77,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Salvage priority date,salvagePriorityCodeDate,ns2:conditionchecks_common.salvagePriorityCodeDate,salvagePriorityCodeDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Reference number,conservationNumber,ns2:conservation_common.conservationNumber,conservationNumber,string,y,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Procedural status,status,ns2:conservation_common.status,status; statusRefname,string,n,n,y,vocabulary; refname,conservationstatus; vocabulary refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Procedural status date,statusDate,ns2:conservation_common.statusDate,statusDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Treatment purpose,treatmentPurpose,ns2:conservation_common.treatmentPurpose,treatmentPurpose; treatmentPurposeRefname,string,n,n,n/a,vocabulary; refname,treatmentpurpose; vocabulary refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Treatment performed,treatmentPerformed,ns2:conservation_bonsai.treatmentPerformed,treatmentPerformed; treatmentPerformedRefname,string,n,y,n,vocabulary; refname,treatmentperformed; vocabulary refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Treatment performed by,conservator,ns2:conservation_common.conservator,conservatorPersonLocal; conservatorOrganizationLocal; conservatorRefname,string,n,y,n,authority; refname,person/local; organization/local; authority refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Other treatment party name,otherParty,ns2:conservation_common.otherParty,otherPartyPersonLocal; otherPartyOrganizationLocal; otherPartyRefname,string,n,n,y,authority; refname,person/local; organization/local; authority refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Other treatment party role,otherPartyRole,ns2:conservation_common.otherPartyRole,otherPartyRole; otherPartyRoleRefname,string,n,n,y,vocabulary; refname,otherpartyrole; vocabulary refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Other treatment party note,otherPartyNote,ns2:conservation_common.otherPartyNote,otherPartyNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Proposed treatment,proposedTreatment,ns2:conservation_common.proposedTreatment,proposedTreatment,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Approved by,approvedBy,ns2:conservation_common.approvedBy,approvedByPersonLocal; approvedByRefname,string,n,n,n/a,authority; refname,person/local; authority refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Approval date,approvedDate,ns2:conservation_common.approvedDate,approvedDate,date,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Treatment start date,treatmentStartDate,ns2:conservation_common.treatmentStartDate,treatmentStartDate,date,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Treatment end date,treatmentEndDate,ns2:conservation_common.treatmentEndDate,treatmentEndDate,date,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Conservation Treatment Information,"",Treatment summary,treatmentSummary,ns2:conservation_common.treatmentSummary,treatmentSummary,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Future treatment,futureTreatment,ns2:conservation_bonsai.futureTreatment,futureTreatment; futureTreatmentRefname,string,n,n,y,vocabulary; refname,futuretreatment; vocabulary refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Future treatment date,futureTreatmentDate,ns2:conservation_bonsai.futureTreatmentDate,futureTreatmentDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Future treatment note,futureTreatmentNote,ns2:conservation_bonsai.futureTreatmentNote,futureTreatmentNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Destructive analysis approval date,destAnalysisApprovedDate,ns2:conservation_common.destAnalysisApprovedDate,destAnalysisApprovedDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Destructive analysis approval note,destAnalysisApprovalNote,ns2:conservation_common.destAnalysisApprovalNote,destAnalysisApprovalNote,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Destructive analysis sample taken by,sampleBy,ns2:conservation_common.sampleBy,sampleByPersonLocal; sampleByRefname,string,n,n,y,authority; refname,person/local; authority refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Destructive analysis sample date,sampleDate,ns2:conservation_common.sampleDate,sampleDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Destructive analysis sample description,sampleDescription,ns2:conservation_common.sampleDescription,sampleDescription,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Destructive analysis sample returned,sampleReturned,ns2:conservation_common.sampleReturned,sampleReturned,boolean,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Destructive analysis sample returned location,sampleReturnedLocation,ns2:conservation_common.sampleReturnedLocation,sampleReturnedLocation,string,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Analytical methodology,analysisMethod,ns2:conservation_common.analysisMethod,analysisMethod,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Object Analysis Information,"",Analytical result,analysisResults,ns2:conservation_common.analysisResults,analysisResults,string,n,n,n/a,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Living Plant Information,Fertilization,Fertilizer used,fertilizerUsed,ns2:conservation_livingplant.fertilizerUsed,fertilizerUsed; fertilizerUsedRefname,string,n,n,y,vocabulary; refname,fertilizerused; vocabulary refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Living Plant Information,Fertilization,Fertilizer applied by,appliedBy,ns2:conservation_livingplant.appliedBy,appliedByPersonLocal; appliedByRefname,string,n,n,y,authority; refname,person/local; authority refname,""
bonsai_7-0-0-a2ede77,Conservation,conservation,Living Plant Information,Fertilization,Fertilizer nitrogen %,nitrogenPercent,ns2:conservation_livingplant.nitrogenPercent,nitrogenPercent,float,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Living Plant Information,Fertilization,Fertilizer phosphorus %,phosphorusPercent,ns2:conservation_livingplant.phosphorusPercent,phosphorusPercent,float,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Living Plant Information,Fertilization,Fertilizer potassium %,potassiumPercent,ns2:conservation_livingplant.potassiumPercent,potassiumPercent,float,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Living Plant Information,Fertilization,Fertilizer application date,applicationDate,ns2:conservation_livingplant.applicationDate,applicationDate,date,n,n,y,"","",""
bonsai_7-0-0-a2ede77,Conservation,conservation,Living Plant Information,Fertilization,Fertilizer amount applied,amountApplied,ns2:conservation_livingplant.amountApplied,amountApplied,string,n,n,y,"","",""
