profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
fcart_6-0-0,Object,Production technique type,Object Production Information,Production technique,string,n,n,y,"","",collectionobject,techniqueType
fcart_6-0-0,Object,Production place,Object Production Information,Production place,string,n,n,y,authority: place/local,"",collectionobject,objectProductionPlace
fcart_6-0-0,Object,Production place role,Object Production Information,Production place,string,n,n,y,"","",collectionobject,objectProductionPlaceRole
fcart_6-0-0,Object,Production reason,Object Production Information,"",string,n,y,n,"","",collectionobject,objectProductionReason
fcart_6-0-0,Object,Production people,Object Production Information,Production people,string,n,n,y,"","",collectionobject,objectProductionPeople
fcart_6-0-0,Object,Production people role,Object Production Information,Production people,string,n,n,y,"","",collectionobject,objectProductionPeopleRole
fcart_6-0-0,Object,Production person,Object Production Information,Production person,string,n,n,y,authority: person/local,"",collectionobject,objectProductionPerson
fcart_6-0-0,Object,Production person role,Object Production Information,Production person,string,n,n,y,"","",collectionobject,objectProductionPersonRole
fcart_6-0-0,Object,Production organization,Object Production Information,Production organization,string,n,n,y,authority: organization/local,"",collectionobject,objectProductionOrganization
fcart_6-0-0,Object,Production organization role,Object Production Information,Production organization,string,n,n,y,"","",collectionobject,objectProductionOrganizationRole
fcart_6-0-0,Object,Production note,Object Production Information,"",string,n,n,n/a,"","",collectionobject,objectProductionNote
fcart_6-0-0,Object,Creator description,Object Production Information,"",string,n,n,n/a,"","",collectionobject,creatorDescription
fcart_6-0-0,Object,Copy number,Object Description Information,"",string,n,n,n/a,"","",collectionobject,copyNumber
fcart_6-0-0,Object,Object status,Object Description Information,"",string,n,y,n,option list: objectStatuses,"copy, forgery, holotype, paralectotype, paratype, type",collectionobject,objectStatus
fcart_6-0-0,Object,Sex,Object Description Information,"",string,n,n,n/a,option list: sexes,"female, male",collectionobject,sex
fcart_6-0-0,Object,Phase,Object Description Information,"",string,n,n,n/a,option list: phases,"adult, imago, larva, nymph, pupa",collectionobject,phase
fcart_6-0-0,Object,Form,Object Description Information,"",string,n,y,n,option list: forms,"dry, pinned, thin-section, wet",collectionobject,form
fcart_6-0-0,Object,Edition number,Object Description Information,"",string,n,n,n/a,"","",collectionobject,editionNumber
fcart_6-0-0,Object,Style,Object Description Information,"",string,n,y,n,"","",collectionobject,style
fcart_6-0-0,Object,Color,Object Description Information,"",string,n,y,n,"","",collectionobject,color
fcart_6-0-0,Object,Material/technique description,Object Description Information,"",string,n,n,n/a,"","",collectionobject,materialTechniqueDescription
fcart_6-0-0,Object,Material,Object Description Information,Material,string,n,n,y,"","",collectionobject,material
fcart_6-0-0,Object,Material controlled,Object Description Information,Material,string,n,n,y,authority: concept/material,"",collectionobject,materialControlled
fcart_6-0-0,Object,Material component,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialComponent
fcart_6-0-0,Object,Material component note,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialComponentNote
fcart_6-0-0,Object,Material name,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialName
fcart_6-0-0,Object,Material source,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialSource
fcart_6-0-0,Object,Physical description,Object Description Information,"",string,n,n,n/a,"","",collectionobject,physicalDescription
fcart_6-0-0,Object,Object component name,Object Description Information,Object component,string,n,n,y,option list: objectComponentNames,"blade, buttonhole, handle, sleeve",collectionobject,objectComponentName
fcart_6-0-0,Object,Object component information,Object Description Information,Object component,string,n,n,y,"","",collectionobject,objectComponentInformation
fcart_6-0-0,Object,Technical attribute,Object Description Information,Technical attribute,string,n,n,y,option list: technicalAttributes,"implement, mark, material, medium, recordspeed, support, technique",collectionobject,technicalAttribute
fcart_6-0-0,Object,Technical attribute measurement,Object Description Information,Technical attribute,string,n,n,y,option list: technicalAttributeMeasurements,"78, metal",collectionobject,technicalAttributeMeasurement
fcart_6-0-0,Object,Technical attribute measurement unit,Object Description Information,Technical attribute,string,n,n,y,option list: technicalAttributeMeasurementUnits,rpm,collectionobject,technicalAttributeMeasurementUnit
fcart_6-0-0,Object,Annotation type,Object Description Information,Annotation,string,n,n,y,vocabulary: annotationtype,"",collectionobject,annotationType
fcart_6-0-0,Object,Annotation note,Object Description Information,Annotation,string,n,n,y,"","",collectionobject,annotationNote
fcart_6-0-0,Object,Annotation date,Object Description Information,Annotation,date,n,n,y,"","",collectionobject,annotationDate
fcart_6-0-0,Object,Annotation author,Object Description Information,Annotation,string,n,n,y,authority: person/local,"",collectionobject,annotationAuthor
