profile,id,label
anthro_9-0-0-3a22c87,nagprainventory.archaeologicalSiteNote,Context > Archaeological site note
anthro_9-0-0-3a22c87,objectexit.exitNumber,Object Exit Information > Exit number
anthro_9-0-0-3a22c87,objectexit.exitDateGroup,Object Exit Information > Exit date
anthro_9-0-0-3a22c87,objectexit.exitReason,Object Exit Information > Exit reason
anthro_9-0-0-3a22c87,objectexit.exitMethod,Object Exit Information > Exit method
anthro_9-0-0-3a22c87,objectexit.exitQuantity,Object Exit Information > Exit quantity
anthro_9-0-0-3a22c87,objectexit.currentOwner,Object Exit Information > Current owner
anthro_9-0-0-3a22c87,objectexit.depositor,Object Exit Information > Depositor
anthro_9-0-0-3a22c87,objectexit.exitNote,Object Exit Information > Exit note
anthro_9-0-0-3a22c87,objectexit.packingNote,Object Exit Information > Packing note
anthro_9-0-0-3a22c87,objectexit.displosalNewObjectNumber,Deaccession and Disposal Information > Disposal new object number
anthro_9-0-0-3a22c87,objectexit.deaccessionAuthorizer,Deaccession and Disposal Information > Deaccession authorizer
anthro_9-0-0-3a22c87,objectexit.authorizationDate,Deaccession and Disposal Information > Authorization date
anthro_9-0-0-3a22c87,objectexit.deaccessionApprovalGroup,Deaccession and Disposal Information > Deaccession approval group
anthro_9-0-0-3a22c87,objectexit.deaccessionApprovalIndividual,Deaccession and Disposal Information > Deaccession approval individual
anthro_9-0-0-3a22c87,objectexit.deaccessionApprovalStatus,Deaccession and Disposal Information > Deaccession approval status
anthro_9-0-0-3a22c87,objectexit.deaccessionApprovalDate,Deaccession and Disposal Information > Deaccession approval status date
anthro_9-0-0-3a22c87,objectexit.deaccessionApprovalNote,Deaccession and Disposal Information > Deaccession approval note
anthro_9-0-0-3a22c87,objectexit.deaccessionDate,Deaccession and Disposal Information > Deaccession date
anthro_9-0-0-3a22c87,objectexit.disposalDate,Deaccession and Disposal Information > Disposal date
anthro_9-0-0-3a22c87,objectexit.disposalMethod,Deaccession and Disposal Information > Disposal method
anthro_9-0-0-3a22c87,objectexit.displosalReason,Deaccession and Disposal Information > Disposal reason
anthro_9-0-0-3a22c87,objectexit.disposalProposedRecipient,Deaccession and Disposal Information > Disposal proposed recipient
anthro_9-0-0-3a22c87,objectexit.disposalRecipient,Deaccession and Disposal Information > Disposal recipient
anthro_9-0-0-3a22c87,objectexit.disposalCurrency,Deaccession and Disposal Information > Disposal > Disposal currency
anthro_9-0-0-3a22c87,objectexit.displosalValue,Deaccession and Disposal Information > Disposal > Disposal value
anthro_9-0-0-3a22c87,objectexit.groupDisposalCurrency,Deaccession and Disposal Information > Group disposal > Group disposal currency
anthro_9-0-0-3a22c87,objectexit.groupDisplosalValue,Deaccession and Disposal Information > Group disposal > Group disposal value
anthro_9-0-0-3a22c87,objectexit.displosalProvisos,Deaccession and Disposal Information > Disposal provisos
anthro_9-0-0-3a22c87,objectexit.displosalNote,Deaccession and Disposal Information > Disposal note
anthro_9-0-0-3a22c87,organization.termDisplayName,Organization Information > Term display name
anthro_9-0-0-3a22c87,organization.termName,Organization Information > Term name
anthro_9-0-0-3a22c87,organization.termQualifier,Organization Information > Term qualifier
anthro_9-0-0-3a22c87,organization.termStatus,Organization Information > Term status
anthro_9-0-0-3a22c87,organization.termType,Organization Information > Term type
anthro_9-0-0-3a22c87,organization.termFlag,Organization Information > Term flag
anthro_9-0-0-3a22c87,organization.termLanguage,Organization Information > Term language
anthro_9-0-0-3a22c87,organization.termPrefForLang,Organization Information > Term preferred for lang
anthro_9-0-0-3a22c87,organization.mainBodyName,Organization Information > Name detail > Term main body name
anthro_9-0-0-3a22c87,organization.additionsToName,Organization Information > Name detail > Term name addition
anthro_9-0-0-3a22c87,organization.termSource,Organization Information > Source > Term source name
anthro_9-0-0-3a22c87,organization.termSourceDetail,Organization Information > Source > Term source detail
anthro_9-0-0-3a22c87,organization.termSourceID,Organization Information > Source > Term source ID
anthro_9-0-0-3a22c87,organization.termSourceNote,Organization Information > Source > Term source note
anthro_9-0-0-3a22c87,organization.organizationRecordType,Organization Information > Organization type
anthro_9-0-0-3a22c87,organization.foundingDateGroup,Organization Information > Foundation date
anthro_9-0-0-3a22c87,organization.foundingPlace,Organization Information > Foundation place
anthro_9-0-0-3a22c87,organization.dissolutionDateGroup,Organization Information > Dissolution date
anthro_9-0-0-3a22c87,organization.nameNote,Organization Information > Name note
anthro_9-0-0-3a22c87,organization.group,Organization Information > Group
anthro_9-0-0-3a22c87,organization.function,Organization Information > Function
anthro_9-0-0-3a22c87,organization.historyNote,Organization Information > History
anthro_9-0-0-3a22c87,organization.contactName,Organization Information > Contact name
anthro_9-0-0-3a22c87,organization.contactRole,Organization Information > Contact role
anthro_9-0-0-3a22c87,organization.contactDateGroup,Organization Information > Contact date
anthro_9-0-0-3a22c87,organization.contactEndDateGroup,Organization Information > Contact end date
anthro_9-0-0-3a22c87,organization.contactStatus,Organization Information > Contact status
anthro_9-0-0-3a22c87,organization.email,Contact Information > Address
anthro_9-0-0-3a22c87,organization.emailType,Contact Information > Type
anthro_9-0-0-3a22c87,organization.telephoneNumber,Contact Information > Number
anthro_9-0-0-3a22c87,organization.telephoneNumberType,Contact Information > Type
anthro_9-0-0-3a22c87,organization.faxNumber,Contact Information > Number
anthro_9-0-0-3a22c87,organization.faxNumberType,Contact Information > Type
anthro_9-0-0-3a22c87,organization.webAddress,Contact Information > URL
anthro_9-0-0-3a22c87,organization.webAddressType,Contact Information > Type
anthro_9-0-0-3a22c87,organization.addressPlace1,Contact Information > Line 1
anthro_9-0-0-3a22c87,organization.addressPlace2,Contact Information > Line 2
anthro_9-0-0-3a22c87,organization.addressMunicipality,Contact Information > Municipality
anthro_9-0-0-3a22c87,organization.addressStateOrProvince,Contact Information > State/province
anthro_9-0-0-3a22c87,organization.addressPostCode,Contact Information > Postal code
anthro_9-0-0-3a22c87,organization.addressCountry,Contact Information > Country
anthro_9-0-0-3a22c87,organization.addressType,Contact Information > Type
anthro_9-0-0-3a22c87,person.termDisplayName,Person Information > Term display name
anthro_9-0-0-3a22c87,person.termName,Person Information > Term name
anthro_9-0-0-3a22c87,person.termQualifier,Person Information > Term qualifier
anthro_9-0-0-3a22c87,person.termStatus,Person Information > Term status
anthro_9-0-0-3a22c87,person.termType,Person Information > Term type
anthro_9-0-0-3a22c87,person.termFlag,Person Information > Term flag
anthro_9-0-0-3a22c87,person.termLanguage,Person Information > Term language
anthro_9-0-0-3a22c87,person.termPrefForLang,Person Information > Term preferred for lang
anthro_9-0-0-3a22c87,person.salutation,Person Information > Name detail > Term salutation
anthro_9-0-0-3a22c87,person.title,Person Information > Name detail > Term title
anthro_9-0-0-3a22c87,person.foreName,Person Information > Name detail > Term forename
anthro_9-0-0-3a22c87,person.middleName,Person Information > Name detail > Term middle name
anthro_9-0-0-3a22c87,person.surName,Person Information > Name detail > Term surname
anthro_9-0-0-3a22c87,person.nameAdditions,Person Information > Name detail > Term name addition
anthro_9-0-0-3a22c87,person.initials,Person Information > Name detail > Term initials
anthro_9-0-0-3a22c87,person.termSource,Person Information > Source > Term source name
anthro_9-0-0-3a22c87,person.termSourceDetail,Person Information > Source > Term source detail
anthro_9-0-0-3a22c87,person.termSourceID,Person Information > Source > Term source ID
anthro_9-0-0-3a22c87,person.termSourceNote,Person Information > Source > Term source note
anthro_9-0-0-3a22c87,person.personRecordType,Person Information > Person type
anthro_9-0-0-3a22c87,person.gender,Person Information > Gender
anthro_9-0-0-3a22c87,person.occupation,Person Information > Occupation
anthro_9-0-0-3a22c87,person.schoolOrStyle,Person Information > School/style
anthro_9-0-0-3a22c87,person.group,Person Information > Group
anthro_9-0-0-3a22c87,person.nationality,Person Information > Nationality
anthro_9-0-0-3a22c87,person.nameNote,Person Information > Name note
anthro_9-0-0-3a22c87,person.birthDateGroup,Person Information > Birth date
anthro_9-0-0-3a22c87,person.birthPlace,Person Information > Place of birth
anthro_9-0-0-3a22c87,person.deathDateGroup,Person Information > Death date
anthro_9-0-0-3a22c87,person.deathPlace,Person Information > Place of death
anthro_9-0-0-3a22c87,person.bioNote,Person Information > Biographical note
anthro_9-0-0-3a22c87,person.email,Contact Information > Address
anthro_9-0-0-3a22c87,person.emailType,Contact Information > Type
anthro_9-0-0-3a22c87,person.telephoneNumber,Contact Information > Number
anthro_9-0-0-3a22c87,person.telephoneNumberType,Contact Information > Type
anthro_9-0-0-3a22c87,person.faxNumber,Contact Information > Number
anthro_9-0-0-3a22c87,person.faxNumberType,Contact Information > Type
anthro_9-0-0-3a22c87,person.webAddress,Contact Information > URL
anthro_9-0-0-3a22c87,person.webAddressType,Contact Information > Type
anthro_9-0-0-3a22c87,person.addressPlace1,Contact Information > Line 1
anthro_9-0-0-3a22c87,person.addressPlace2,Contact Information > Line 2
anthro_9-0-0-3a22c87,person.addressMunicipality,Contact Information > Municipality
anthro_9-0-0-3a22c87,person.addressStateOrProvince,Contact Information > State/province
anthro_9-0-0-3a22c87,person.addressPostCode,Contact Information > Postal code
anthro_9-0-0-3a22c87,person.addressCountry,Contact Information > Country
anthro_9-0-0-3a22c87,person.addressType,Contact Information > Type
anthro_9-0-0-3a22c87,person.declinedToAnswerPronoun,Maker-Supplied Identity Information > Pronoun supplied declined to answer
anthro_9-0-0-3a22c87,person.suppliedPronoun,Maker-Supplied Identity Information > Pronoun supplied
anthro_9-0-0-3a22c87,person.useRestrictionPronoun,Maker-Supplied Identity Information > Pronoun supplied use restriction
anthro_9-0-0-3a22c87,person.declinedToAnswerGender,Maker-Supplied Identity Information > Gender supplied declined to answer
anthro_9-0-0-3a22c87,person.suppliedGender,Maker-Supplied Identity Information > Gender supplied
anthro_9-0-0-3a22c87,person.useRestrictionGender,Maker-Supplied Identity Information > Gender supplied use restriction
anthro_9-0-0-3a22c87,person.declinedToAnswerRace,Maker-Supplied Identity Information > Race supplied declined to answer
anthro_9-0-0-3a22c87,person.suppliedRace,Maker-Supplied Identity Information > Race supplied
anthro_9-0-0-3a22c87,person.useRestrictionRace,Maker-Supplied Identity Information > Race supplied use restriction
anthro_9-0-0-3a22c87,person.declinedToAnswerEthnicity,Maker-Supplied Identity Information > Ethnicity supplied declined to answer
anthro_9-0-0-3a22c87,person.suppliedEthnicity,Maker-Supplied Identity Information > Ethnicity supplied
anthro_9-0-0-3a22c87,person.useRestrictionEthnicity,Maker-Supplied Identity Information > Ethnicity supplied use restriction
anthro_9-0-0-3a22c87,person.declinedToAnswerSexuality,Maker-Supplied Identity Information > Sexuality supplied declined to answer
anthro_9-0-0-3a22c87,person.suppliedSexuality,Maker-Supplied Identity Information > Sexuality supplied
anthro_9-0-0-3a22c87,person.useRestrictionSexuality,Maker-Supplied Identity Information > Sexuality supplied use restriction
anthro_9-0-0-3a22c87,person.declinedToAnswerBirthPlace,Maker-Supplied Identity Information > Birth place supplied declined to answer
anthro_9-0-0-3a22c87,person.suppliedBirthPlace,Maker-Supplied Identity Information > Birth place supplied
anthro_9-0-0-3a22c87,person.useRestrictionBirthPlace,Maker-Supplied Identity Information > Birth place supplied use restriction
anthro_9-0-0-3a22c87,person.declinedToAnswerBirthDate,Maker-Supplied Identity Information > Birth date supplied declined to answer
anthro_9-0-0-3a22c87,person.suppliedStructuredBirthDateGroup,Maker-Supplied Identity Information > Birth date supplied
anthro_9-0-0-3a22c87,person.useRestrictionBirthDate,Maker-Supplied Identity Information > Birth date supplied use restriction
anthro_9-0-0-3a22c87,person.informationAuthor,Maker-Supplied Identity Information > Other information author
anthro_9-0-0-3a22c87,person.informationDate,Maker-Supplied Identity Information > Other information date
anthro_9-0-0-3a22c87,person.informationUseRestriction,Maker-Supplied Identity Information > Other information use restriction
anthro_9-0-0-3a22c87,person.otherInformation,Maker-Supplied Identity Information > Other information note
anthro_9-0-0-3a22c87,person.assocPerson,Associated Authorities > Associated person
anthro_9-0-0-3a22c87,person.assocPersonType,Associated Authorities > Associated person relationship/type
anthro_9-0-0-3a22c87,person.assocPersonStructuredDateGroup,Associated Authorities > Associated person date
anthro_9-0-0-3a22c87,person.assocPersonCitation,Associated Authorities > Associated person citation
anthro_9-0-0-3a22c87,person.assocPersonNote,Associated Authorities > Associated person note
anthro_9-0-0-3a22c87,person.assocPeople,Associated Authorities > Associated people
anthro_9-0-0-3a22c87,person.assocPeopleType,Associated Authorities > Associated people relationship/type
anthro_9-0-0-3a22c87,person.assocPeopleStructuredDateGroup,Associated Authorities > Associated people date
anthro_9-0-0-3a22c87,person.assocPeopleCitation,Associated Authorities > Associated people citation
anthro_9-0-0-3a22c87,person.assocPeopleNote,Associated Authorities > Associated people note
anthro_9-0-0-3a22c87,person.assocOrganization,Associated Authorities > Associated organization
anthro_9-0-0-3a22c87,person.assocOrganizationType,Associated Authorities > Associated organization relationship/type
anthro_9-0-0-3a22c87,person.assocOrganizationStructuredDateGroup,Associated Authorities > Associated organization date
anthro_9-0-0-3a22c87,person.assocOrganizationCitation,Associated Authorities > Associated organization citation
anthro_9-0-0-3a22c87,person.assocOrganizationNote,Associated Authorities > Associated organization note
anthro_9-0-0-3a22c87,person.assocConcept,Associated Authorities > Associated concept
anthro_9-0-0-3a22c87,person.assocConceptType,Associated Authorities > Associated concept relationship/type
anthro_9-0-0-3a22c87,person.assocConceptStructuredDateGroup,Associated Authorities > Associated concept date
anthro_9-0-0-3a22c87,person.assocConceptCitation,Associated Authorities > Associated concept citation
anthro_9-0-0-3a22c87,person.assocConceptNote,Associated Authorities > Associated concept note
anthro_9-0-0-3a22c87,person.assocPlace,Associated Authorities > Associated place
anthro_9-0-0-3a22c87,person.assocPlaceType,Associated Authorities > Associated place relationship/type
anthro_9-0-0-3a22c87,person.assocPlaceStructuredDateGroup,Associated Authorities > Associated place date
anthro_9-0-0-3a22c87,person.assocPlaceCitation,Associated Authorities > Associated place citation
anthro_9-0-0-3a22c87,person.assocPlaceNote,Associated Authorities > Associated place note
anthro_9-0-0-3a22c87,person.assocChronology,Associated Authorities > Associated event/era
anthro_9-0-0-3a22c87,person.assocChronologyType,Associated Authorities > Associated event/era relationship/type
anthro_9-0-0-3a22c87,person.assocChronologyStructuredDateGroup,Associated Authorities > Associated event/era date
anthro_9-0-0-3a22c87,person.assocChronologyCitation,Associated Authorities > Associated event/era citation
anthro_9-0-0-3a22c87,person.assocChronologyNote,Associated Authorities > Associated event/era note
anthro_9-0-0-3a22c87,place.termDisplayName,Place Information > Term display name
anthro_9-0-0-3a22c87,place.termName,Place Information > Term name
anthro_9-0-0-3a22c87,place.termQualifier,Place Information > Term qualifier
anthro_9-0-0-3a22c87,place.termStatus,Place Information > Term status
anthro_9-0-0-3a22c87,place.termType,Place Information > Term type
anthro_9-0-0-3a22c87,place.termFlag,Place Information > Term flag
anthro_9-0-0-3a22c87,place.historicalStatus,Place Information > Term historical status
anthro_9-0-0-3a22c87,place.termLanguage,Place Information > Term language
anthro_9-0-0-3a22c87,place.termPrefForLang,Place Information > Term preferred for lang
anthro_9-0-0-3a22c87,place.nameAbbrev,Place Information > Term abbreviation
anthro_9-0-0-3a22c87,place.nameNote,Place Information > Term note
anthro_9-0-0-3a22c87,place.nameDateGroup,Place Information > Term date
anthro_9-0-0-3a22c87,place.termSource,Place Information > Source > Term source name
anthro_9-0-0-3a22c87,place.termSourceDetail,Place Information > Source > Term source detail
anthro_9-0-0-3a22c87,place.termSourceID,Place Information > Source > Term source ID
anthro_9-0-0-3a22c87,place.termSourceNote,Place Information > Source > Term source note
anthro_9-0-0-3a22c87,place.placeType,Place Information > Place type
anthro_9-0-0-3a22c87,place.placeSource,Place Information > Place source
anthro_9-0-0-3a22c87,place.owner,Place Information > Owner
anthro_9-0-0-3a22c87,place.ownershipDateGroup,Place Information > Ownership date
anthro_9-0-0-3a22c87,place.ownershipNote,Place Information > Ownership note
anthro_9-0-0-3a22c87,place.placeNote,Place Information > Place note
anthro_9-0-0-3a22c87,place.addressPlace1,Place Information > Address line 1
anthro_9-0-0-3a22c87,place.addressPlace2,Place Information > Address line 2
anthro_9-0-0-3a22c87,place.addressMunicipality,Place Information > Address municipality
anthro_9-0-0-3a22c87,place.addressStateOrProvince,Place Information > Address state/province
anthro_9-0-0-3a22c87,place.addressPostCode,Place Information > Address postal code
anthro_9-0-0-3a22c87,place.addressCountry,Place Information > Address country
anthro_9-0-0-3a22c87,place.addressType,Place Information > Address type
anthro_9-0-0-3a22c87,place.basicInfo,Background Research and Additional Information > Basic information
anthro_9-0-0-3a22c87,place.nagpraHistory,Background Research and Additional Information > NAGPRA inventory history
anthro_9-0-0-3a22c87,place.backgroundSummary,Background Research and Additional Information > Background and records summary
anthro_9-0-0-3a22c87,place.landOwnershipInfo,Background Research and Additional Information > Land ownership information
anthro_9-0-0-3a22c87,place.assertionName,Cultural Affiliation Lines of Evidence > Assertion name
anthro_9-0-0-3a22c87,place.assertionDescription,Cultural Affiliation Lines of Evidence > Assertion description
anthro_9-0-0-3a22c87,place.assertionSourceBy,Cultural Affiliation Lines of Evidence > Assertion Information > Assertion by
anthro_9-0-0-3a22c87,place.assertionSourceDate,Cultural Affiliation Lines of Evidence > Assertion Information > Assertion source date
anthro_9-0-0-3a22c87,place.assertionSourceNote,Cultural Affiliation Lines of Evidence > Assertion Information > Assertion source note
anthro_9-0-0-3a22c87,place.assertionRelatedRecords,Cultural Affiliation Lines of Evidence > Assertion Information > Museum records
anthro_9-0-0-3a22c87,place.assertionReference,Cultural Affiliation Lines of Evidence > Assertion Information > Assertion reference name
anthro_9-0-0-3a22c87,place.assertionReferenceNote,Cultural Affiliation Lines of Evidence > Assertion Information > Assertion refence note
anthro_9-0-0-3a22c87,place.museumRecords,Documents Consulted for Cultural Affiliation Research > Museum records
anthro_9-0-0-3a22c87,place.manuscriptReferences,Documents Consulted for Cultural Affiliation Research > Unpublished manuscript reference
anthro_9-0-0-3a22c87,place.manuscriptNote,Documents Consulted for Cultural Affiliation Research > Unpublished manuscript note
anthro_9-0-0-3a22c87,place.reportReferences,Documents Consulted for Cultural Affiliation Research > Published report reference
anthro_9-0-0-3a22c87,place.reportNote,Documents Consulted for Cultural Affiliation Research > Published report note
anthro_9-0-0-3a22c87,place.vCoordinates,Locality Information > Verbatim coords
anthro_9-0-0-3a22c87,place.vLatitude,Locality Information > Verbatim latitude
anthro_9-0-0-3a22c87,place.vLongitude,Locality Information > Verbatim longitude
anthro_9-0-0-3a22c87,place.vCoordSys,Locality Information > Coordinate system
anthro_9-0-0-3a22c87,place.vSpatialReferenceSystem,Locality Information > Spatial ref system
anthro_9-0-0-3a22c87,place.vElevation,Locality Information > Elevation
anthro_9-0-0-3a22c87,place.vDepth,Locality Information > Depth
anthro_9-0-0-3a22c87,place.vDistanceAboveSurface,Locality Information > Distance above surface
anthro_9-0-0-3a22c87,place.vUnitofMeasure,Locality Information > Unit of measure
anthro_9-0-0-3a22c87,place.minElevationInMeters,Locality Information > Min elevation (m)
anthro_9-0-0-3a22c87,place.maxElevationInMeters,Locality Information > Max elevation (m)
anthro_9-0-0-3a22c87,place.minDepthInMeters,Locality Information > Min depth (m)
anthro_9-0-0-3a22c87,place.maxDepthInMeters,Locality Information > Max depth (m)
anthro_9-0-0-3a22c87,place.minDistanceAboveSurfaceInMeters,Locality Information > Min distance above surface (m)
anthro_9-0-0-3a22c87,place.maxDistanceAboveSurfaceInMeters,Locality Information > Max distance above surface (m)
anthro_9-0-0-3a22c87,place.vCoordSource,Locality Information > Coordinate source
anthro_9-0-0-3a22c87,place.vCoordSourceRefId,Locality Information > Coordinate source detail
anthro_9-0-0-3a22c87,place.decimalLatitude,Georeference Information > Georeference decimal latitude
anthro_9-0-0-3a22c87,place.decimalLongitude,Georeference Information > Georeference decimal longitude
anthro_9-0-0-3a22c87,place.geodeticDatum,Georeference Information > Georeference datum
anthro_9-0-0-3a22c87,place.coordUncertaintyInMeters,Georeference Information > Georeference uncertainty (m)
anthro_9-0-0-3a22c87,place.coordPrecision,Georeference Information > Georeference precision
anthro_9-0-0-3a22c87,place.pointRadiusSpatialFit,Georeference Information > Georeference point radius spatial fit
anthro_9-0-0-3a22c87,place.footprintWKT,Georeference Information > Georeference footprint WKT
anthro_9-0-0-3a22c87,place.footprintSRS,Georeference Information > Georeference footprint SRS
anthro_9-0-0-3a22c87,place.footprintSpatialFit,Georeference Information > Georeference footprint spatial fit
anthro_9-0-0-3a22c87,place.geoReferencedBy,Georeference Information > Georeferenced by
anthro_9-0-0-3a22c87,place.geoRefDateGroup,Georeference Information > Georeference date
anthro_9-0-0-3a22c87,place.geoRefProtocol,Georeference Information > Georeference protocol
anthro_9-0-0-3a22c87,place.geoRefSource,Georeference Information > Georeference source
anthro_9-0-0-3a22c87,place.geoRefVerificationStatus,Georeference Information > Georeference verification
anthro_9-0-0-3a22c87,place.geoRefRemarks,Georeference Information > Georeference remarks
anthro_9-0-0-3a22c87,place.geoRefPlaceName,Georeference Information > Georeference place name
anthro_9-0-0-3a22c87,place.assocPerson,Associated Authorities > Associated person
anthro_9-0-0-3a22c87,place.assocPersonType,Associated Authorities > Associated person relationship/type
anthro_9-0-0-3a22c87,place.assocPersonStructuredDateGroup,Associated Authorities > Associated person date
anthro_9-0-0-3a22c87,place.assocPersonCitation,Associated Authorities > Associated person citation
anthro_9-0-0-3a22c87,place.assocPersonNote,Associated Authorities > Associated person note
anthro_9-0-0-3a22c87,place.assocPeople,Associated Authorities > Associated people
anthro_9-0-0-3a22c87,place.assocPeopleType,Associated Authorities > Associated people relationship/type
anthro_9-0-0-3a22c87,place.assocPeopleStructuredDateGroup,Associated Authorities > Associated people date
anthro_9-0-0-3a22c87,place.assocPeopleCitation,Associated Authorities > Associated people citation
anthro_9-0-0-3a22c87,place.assocPeopleNote,Associated Authorities > Associated people note
anthro_9-0-0-3a22c87,place.assocOrganization,Associated Authorities > Associated organization
anthro_9-0-0-3a22c87,place.assocOrganizationType,Associated Authorities > Associated organization relationship/type
anthro_9-0-0-3a22c87,place.assocOrganizationStructuredDateGroup,Associated Authorities > Associated organization date
anthro_9-0-0-3a22c87,place.assocOrganizationCitation,Associated Authorities > Associated organization citation
anthro_9-0-0-3a22c87,place.assocOrganizationNote,Associated Authorities > Associated organization note
anthro_9-0-0-3a22c87,place.assocConcept,Associated Authorities > Associated concept
anthro_9-0-0-3a22c87,place.assocConceptType,Associated Authorities > Associated concept relationship/type
anthro_9-0-0-3a22c87,place.assocConceptStructuredDateGroup,Associated Authorities > Associated concept date
anthro_9-0-0-3a22c87,place.assocConceptCitation,Associated Authorities > Associated concept citation
anthro_9-0-0-3a22c87,place.assocConceptNote,Associated Authorities > Associated concept note
anthro_9-0-0-3a22c87,place.assocPlace,Associated Authorities > Associated place
anthro_9-0-0-3a22c87,place.assocPlaceType,Associated Authorities > Associated place relationship/type
anthro_9-0-0-3a22c87,place.assocPlaceStructuredDateGroup,Associated Authorities > Associated place date
anthro_9-0-0-3a22c87,place.assocPlaceCitation,Associated Authorities > Associated place citation
anthro_9-0-0-3a22c87,place.assocPlaceNote,Associated Authorities > Associated place note
anthro_9-0-0-3a22c87,place.assocChronology,Associated Authorities > Associated event/era
anthro_9-0-0-3a22c87,place.assocChronologyType,Associated Authorities > Associated event/era relationship/type
anthro_9-0-0-3a22c87,place.assocChronologyStructuredDateGroup,Associated Authorities > Associated event/era date
anthro_9-0-0-3a22c87,place.assocChronologyCitation,Associated Authorities > Associated event/era citation
anthro_9-0-0-3a22c87,place.assocChronologyNote,Associated Authorities > Associated event/era note
anthro_9-0-0-3a22c87,transport.transportReferenceNumber,Transport Information > Transport reference number
anthro_9-0-0-3a22c87,transport.transportMethod,Transport Information > Transport method
anthro_9-0-0-3a22c87,transport.numberOfCrates,Transport Information > Number of crates/objects
anthro_9-0-0-3a22c87,transport.transporter,Transport Information > Transporter > Transporter name
anthro_9-0-0-3a22c87,transport.transporterContact,Transport Information > Transporter > Transporter contact
anthro_9-0-0-3a22c87,transport.transporterContactNumber,Transport Information > Transporter > Transporter contact number
anthro_9-0-0-3a22c87,transport.transportAuthorizer,Transport Information > Authorization > Transport authorizer
anthro_9-0-0-3a22c87,transport.transportAuthorizationDate,Transport Information > Authorization > Authorization date
anthro_9-0-0-3a22c87,transport.transportTrackingNumber,Transport Information > Tracking number
anthro_9-0-0-3a22c87,transport.transportTrackingNumberNote,Transport Information > Tracking number note
anthro_9-0-0-3a22c87,transport.departurePoint,Transport Information > Departure > Departure point
anthro_9-0-0-3a22c87,transport.transportDepartureDate,Transport Information > Departure > Departure date
anthro_9-0-0-3a22c87,transport.transportDepartureTime,Transport Information > Departure > Departure time
anthro_9-0-0-3a22c87,transport.destination,Transport Information > Arrival > Arrival point
anthro_9-0-0-3a22c87,transport.transportArrivalDate,Transport Information > Arrival > Arrival date
anthro_9-0-0-3a22c87,transport.transportArrivalTime,Transport Information > Arrival > Arrival time
anthro_9-0-0-3a22c87,transport.courier,Transport Information > Courier name
anthro_9-0-0-3a22c87,transport.courierContactNumber,Transport Information > Courier contact number
anthro_9-0-0-3a22c87,transport.transportRemarks,Transport Information > Note
anthro_9-0-0-3a22c87,transport.transportCostType,Cost Information > Transport cost type
anthro_9-0-0-3a22c87,transport.transportCostResponsibleParty,Cost Information > Transport cost responsible party
anthro_9-0-0-3a22c87,transport.insuranceCostResponsibleParty,Cost Information > Insurance/indemnity cost responsible party
anthro_9-0-0-3a22c87,transport.finalShippingCostCurrency,Cost Information > Final shipping cost > Final shipping cost currency
anthro_9-0-0-3a22c87,transport.finalShippingCostValue,Cost Information > Final shipping cost > Final shipping cost value
anthro_9-0-0-3a22c87,transport.customsBroker,Cost Information > Customs broker > Customs broker name
anthro_9-0-0-3a22c87,transport.customsBrokerContact,Cost Information > Customs broker > Customs broker contact
anthro_9-0-0-3a22c87,transport.customsDeclaredValueCurrency,Cost Information > Declared value for customs > Declared value for customs currency
anthro_9-0-0-3a22c87,transport.customsDeclaredValueAmount,Cost Information > Declared value for customs > Declared value for customs amount
anthro_9-0-0-3a22c87,transport.customsFeeCurrency,Cost Information > Customs fee > Customs fee currency
anthro_9-0-0-3a22c87,transport.customsFeeValue,Cost Information > Customs fee > Customs fee value
anthro_9-0-0-3a22c87,transport.customsFeeNote,Cost Information > Customs fee > Customs fee note
anthro_9-0-0-3a22c87,transport.additionalCostsType,Cost Information > Additional cost type
anthro_9-0-0-3a22c87,transport.additionalCostsCurrency,Cost Information > Additional cost currency
anthro_9-0-0-3a22c87,transport.additionalCostsValue,Cost Information > Additional cost value
anthro_9-0-0-3a22c87,transport.shippingQuoteProvider,Cost Information > Shipping quote provider
anthro_9-0-0-3a22c87,transport.shippingQuoteCurrency,Cost Information > Shipping quote currency
anthro_9-0-0-3a22c87,transport.shippingQuoteValue,Cost Information > Shipping quote value
anthro_9-0-0-3a22c87,transport.shippingQuoteDate,Cost Information > Shipping quote date
anthro_9-0-0-3a22c87,uoc.referenceNumber,Use of Collections Information > Reference number
anthro_9-0-0-3a22c87,uoc.method,Use of Collections Information > Method
anthro_9-0-0-3a22c87,uoc.collectionType,Use of Collections Information > Collection type
anthro_9-0-0-3a22c87,uoc.projectId,Use of Collections Information > Project ID
anthro_9-0-0-3a22c87,uoc.subcollection,Use of Collections Information > Subcollection
anthro_9-0-0-3a22c87,uoc.materialType,Use of Collections Information > Material type
anthro_9-0-0-3a22c87,uoc.user,Use of Collections Information > User name
anthro_9-0-0-3a22c87,uoc.userUocRole,Use of Collections Information > User role
anthro_9-0-0-3a22c87,uoc.userInstitution,Use of Collections Information > User institution
anthro_9-0-0-3a22c87,uoc.userInstitutionRole,Use of Collections Information > User institution role
anthro_9-0-0-3a22c87,uoc.title,Use of Collections Information > Title
anthro_9-0-0-3a22c87,uoc.dateRequested,Use of Collections Information > Date requested
anthro_9-0-0-3a22c87,uoc.dateCompleted,Use of Collections Information > Date completed
