profile,id_caps,id_lower,label
fcart_9_0,citation.termSubTitle,citation.termsubtitle,Citation Information > Term subtitle
fcart_9_0,citation.termSectionTitle,citation.termsectiontitle,Citation Information > Term section title
fcart_9_0,citation.termVolume,citation.termvolume,Citation Information > Term volume
fcart_9_0,citation.termIssue,citation.termissue,Citation Information > Term issue
fcart_9_0,citation.termSource,citation.termsource,Citation Information > Source > Term source name
fcart_9_0,citation.termSourceDetail,citation.termsourcedetail,Citation Information > Source > Term source detail
fcart_9_0,citation.termSourceID,citation.termsourceid,Citation Information > Source > Term source ID
fcart_9_0,citation.termSourceNote,citation.termsourcenote,Citation Information > Source > Term source note
fcart_9_0,citation.publisher,citation.publisher,Citation Information > Publisher
fcart_9_0,citation.publicationPlace,citation.publicationplace,Citation Information > Publication place
fcart_9_0,citation.publicationDate,citation.publicationdate,Citation Information > Publication date
fcart_9_0,citation.edition,citation.edition,Citation Information > Publication edition
fcart_9_0,citation.pages,citation.pages,Citation Information > Publication page(s)
fcart_9_0,citation.agent,citation.agent,Citation Information > Agent name
fcart_9_0,citation.role,citation.role,Citation Information > Agent role
fcart_9_0,citation.note,citation.note,Citation Information > Agent note
fcart_9_0,citation.citationNote,citation.citationnote,Citation Information > Note
fcart_9_0,citation.resourceIdent,citation.resourceident,Citation Information > Resource identifier
fcart_9_0,citation.type,citation.type,Citation Information > Resource identifier type
fcart_9_0,citation.captureDate,citation.capturedate,Citation Information > Resource identifier capture date
fcart_9_0,citation.relatedTerm,citation.relatedterm,Citation Information > Related term
fcart_9_0,citation.relationType,citation.relationtype,Citation Information > Related term type
fcart_9_0,chronology.termDisplayName,chronology.termdisplayname,Chronology Information > Term display name
fcart_9_0,chronology.termName,chronology.termname,Chronology Information > Term name
fcart_9_0,chronology.termQualifier,chronology.termqualifier,Chronology Information > Term qualifier
fcart_9_0,chronology.termStatus,chronology.termstatus,Chronology Information > Term status
fcart_9_0,chronology.termType,chronology.termtype,Chronology Information > Term type
fcart_9_0,chronology.termFlag,chronology.termflag,Chronology Information > Term flag
fcart_9_0,chronology.historicalStatus,chronology.historicalstatus,Chronology Information > Term historical status
fcart_9_0,chronology.termLanguage,chronology.termlanguage,Chronology Information > Term language
fcart_9_0,chronology.termPrefForLang,chronology.termprefforlang,Chronology Information > Term preferred for lang
fcart_9_0,chronology.termSource,chronology.termsource,Chronology Information > Source > Term source name
fcart_9_0,chronology.termSourceDetail,chronology.termsourcedetail,Chronology Information > Source > Term source detail
fcart_9_0,chronology.termSourceID,chronology.termsourceid,Chronology Information > Source > Term source ID
fcart_9_0,chronology.termSourceNote,chronology.termsourcenote,Chronology Information > Source > Term source note
fcart_9_0,chronology.primaryDateRangeStructuredDateGroup,chronology.primarydaterangestructureddategroup,Chronology Information > Primary date range
fcart_9_0,chronology.chronologyType,chronology.chronologytype,Chronology Information > Chronology type
fcart_9_0,chronology.spatialCoverage,chronology.spatialcoverage,Chronology Information > Spatial coverage
fcart_9_0,chronology.chronologyDescription,chronology.chronologydescription,Chronology Information > Chronology description
fcart_9_0,chronology.chronologyNote,chronology.chronologynote,Chronology Information > Chronology note
fcart_9_0,chronology.identifierValue,chronology.identifiervalue,Chronology Information > Resource identifier value
fcart_9_0,chronology.identifierCitation,chronology.identifiercitation,Chronology Information > Resource identifier citation
fcart_9_0,chronology.identifierDate,chronology.identifierdate,Chronology Information > Resource identifier date
fcart_9_0,chronology.altDateRangeStructuredDateGroup,chronology.altdaterangestructureddategroup,Alternative Date Information > Alternative date range
fcart_9_0,chronology.altDateSpatialCoverage,chronology.altdatespatialcoverage,Alternative Date Information > Alternative date spatial coverage
fcart_9_0,chronology.altDateCitation,chronology.altdatecitation,Alternative Date Information > Alternative date citation
fcart_9_0,chronology.altDateNote,chronology.altdatenote,Alternative Date Information > Alternative date note
fcart_9_0,chronology.assocPerson,chronology.assocperson,Associated Authorities > Associated person
fcart_9_0,chronology.assocPersonType,chronology.assocpersontype,Associated Authorities > Associated person relationship/type
fcart_9_0,chronology.assocPersonStructuredDateGroup,chronology.assocpersonstructureddategroup,Associated Authorities > Associated person date
fcart_9_0,chronology.assocPersonCitation,chronology.assocpersoncitation,Associated Authorities > Associated person citation
fcart_9_0,chronology.assocPersonNote,chronology.assocpersonnote,Associated Authorities > Associated person note
fcart_9_0,chronology.assocPeople,chronology.assocpeople,Associated Authorities > Associated people
fcart_9_0,chronology.assocPeopleType,chronology.assocpeopletype,Associated Authorities > Associated people relationship/type
fcart_9_0,chronology.assocPeopleStructuredDateGroup,chronology.assocpeoplestructureddategroup,Associated Authorities > Associated people date
fcart_9_0,chronology.assocPeopleCitation,chronology.assocpeoplecitation,Associated Authorities > Associated people citation
fcart_9_0,chronology.assocPeopleNote,chronology.assocpeoplenote,Associated Authorities > Associated people note
fcart_9_0,chronology.assocOrganization,chronology.assocorganization,Associated Authorities > Associated organization
fcart_9_0,chronology.assocOrganizationType,chronology.assocorganizationtype,Associated Authorities > Associated organization relationship/type
fcart_9_0,chronology.assocOrganizationStructuredDateGroup,chronology.assocorganizationstructureddategroup,Associated Authorities > Associated organization date
fcart_9_0,chronology.assocOrganizationCitation,chronology.assocorganizationcitation,Associated Authorities > Associated organization citation
fcart_9_0,chronology.assocOrganizationNote,chronology.assocorganizationnote,Associated Authorities > Associated organization note
fcart_9_0,chronology.assocConcept,chronology.assocconcept,Associated Authorities > Associated concept
fcart_9_0,chronology.assocConceptType,chronology.assocconcepttype,Associated Authorities > Associated concept relationship/type
fcart_9_0,chronology.assocConceptStructuredDateGroup,chronology.assocconceptstructureddategroup,Associated Authorities > Associated concept date
fcart_9_0,chronology.assocConceptCitation,chronology.assocconceptcitation,Associated Authorities > Associated concept citation
fcart_9_0,chronology.assocConceptNote,chronology.assocconceptnote,Associated Authorities > Associated concept note
fcart_9_0,chronology.assocPlace,chronology.assocplace,Associated Authorities > Associated place
fcart_9_0,chronology.assocPlaceType,chronology.assocplacetype,Associated Authorities > Associated place relationship/type
fcart_9_0,chronology.assocPlaceStructuredDateGroup,chronology.assocplacestructureddategroup,Associated Authorities > Associated place date
fcart_9_0,chronology.assocPlaceCitation,chronology.assocplacecitation,Associated Authorities > Associated place citation
fcart_9_0,chronology.assocPlaceNote,chronology.assocplacenote,Associated Authorities > Associated place note
fcart_9_0,chronology.assocChronology,chronology.assocchronology,Associated Authorities > Associated event/era
fcart_9_0,chronology.assocChronologyType,chronology.assocchronologytype,Associated Authorities > Associated event/era relationship/type
fcart_9_0,chronology.assocChronologyStructuredDateGroup,chronology.assocchronologystructureddategroup,Associated Authorities > Associated event/era date
fcart_9_0,chronology.assocChronologyCitation,chronology.assocchronologycitation,Associated Authorities > Associated event/era citation
fcart_9_0,chronology.assocChronologyNote,chronology.assocchronologynote,Associated Authorities > Associated event/era note
fcart_9_0,collectionobject.objectNumber,collectionobject.objectnumber,Object Identification Information > Identification number
fcart_9_0,collectionobject.numberValue,collectionobject.numbervalue,Object Identification Information > Other number value
fcart_9_0,collectionobject.numberType,collectionobject.numbertype,Object Identification Information > Other number type
fcart_9_0,collectionobject.responsibleDepartment,collectionobject.responsibledepartment,Object Identification Information > Responsible department
fcart_9_0,collectionobject.collection,collectionobject.collection,Object Identification Information > Collection
fcart_9_0,collectionobject.namedCollection,collectionobject.namedcollection,Object Identification Information > Named collection
fcart_9_0,collectionobject.descriptionLevel,collectionobject.descriptionlevel,Object Identification Information > Description level
fcart_9_0,collectionobject.recordStatus,collectionobject.recordstatus,Object Identification Information > Record status
fcart_9_0,collectionobject.catalogLevel,collectionobject.cataloglevel,Object Identification Information > Cataloging level
fcart_9_0,collectionobject.publishTo,collectionobject.publishto,Object Identification Information > Publish to
fcart_9_0,collectionobject.inventoryStatus,collectionobject.inventorystatus,Object Identification Information > Inventory status
fcart_9_0,collectionobject.briefDescription,collectionobject.briefdescription,Object Identification Information > Brief description
fcart_9_0,collectionobject.distinguishingFeatures,collectionobject.distinguishingfeatures,Object Identification Information > Distinguishing features
fcart_9_0,collectionobject.comment,collectionobject.comment,Object Identification Information > Comment
fcart_9_0,collectionobject.computedCurrentLocation,collectionobject.computedcurrentlocation,Object Identification Information > Computed current location
fcart_9_0,collectionobject.homeLocation,collectionobject.homelocation,Object Identification Information > Home location
fcart_9_0,collectionobject.homeLocationNote,collectionobject.homelocationnote,Object Identification Information > Home location note
fcart_9_0,collectionobject.title,collectionobject.title,Object Identification Information > Title
fcart_9_0,collectionobject.titleLanguage,collectionobject.titlelanguage,Object Identification Information > Title language
fcart_9_0,collectionobject.titleType,collectionobject.titletype,Object Identification Information > Title type
fcart_9_0,collectionobject.titleTranslation,collectionobject.titletranslation,Object Identification Information > Title translation
fcart_9_0,collectionobject.titleTranslationLanguage,collectionobject.titletranslationlanguage,Object Identification Information > Title translation language
fcart_9_0,collectionobject.objectNameControlled,collectionobject.objectnamecontrolled,Object Identification Information > Object name controlled
fcart_9_0,collectionobject.objectName,collectionobject.objectname,Object Identification Information > Object name
fcart_9_0,collectionobject.objectNameCurrency,collectionobject.objectnamecurrency,Object Identification Information > Object name currency
fcart_9_0,collectionobject.objectNameLevel,collectionobject.objectnamelevel,Object Identification Information > Object name level
fcart_9_0,collectionobject.objectNameSystem,collectionobject.objectnamesystem,Object Identification Information > Object name system
fcart_9_0,collectionobject.objectNameType,collectionobject.objectnametype,Object Identification Information > Object name type
fcart_9_0,collectionobject.objectNameLanguage,collectionobject.objectnamelanguage,Object Identification Information > Object name language
fcart_9_0,collectionobject.objectNameNote,collectionobject.objectnamenote,Object Identification Information > Object name note
fcart_9_0,collectionobject.objectCount,collectionobject.objectcount,Object Identification Information > Object count value
fcart_9_0,collectionobject.objectCountUnit,collectionobject.objectcountunit,Object Identification Information > Object count unit
fcart_9_0,collectionobject.objectCountType,collectionobject.objectcounttype,Object Identification Information > Object count type
fcart_9_0,collectionobject.objectCountCountedBy,collectionobject.objectcountcountedby,Object Identification Information > Object count counted by
fcart_9_0,collectionobject.objectCountDate,collectionobject.objectcountdate,Object Identification Information > Object count date
fcart_9_0,collectionobject.objectCountNote,collectionobject.objectcountnote,Object Identification Information > Object count note
fcart_9_0,collectionobject.objectProductionDateGroup,collectionobject.objectproductiondategroup,Object Production Information > Production date
fcart_9_0,collectionobject.objectProductionEra,collectionobject.objectproductionera,Object Production Information > Production era
fcart_9_0,collectionobject.technique,collectionobject.technique,Object Production Information > Production technique
fcart_9_0,collectionobject.techniqueType,collectionobject.techniquetype,Object Production Information > Production technique type
fcart_9_0,collectionobject.objectProductionPlace,collectionobject.objectproductionplace,Object Production Information > Production place
fcart_9_0,collectionobject.objectProductionPlaceRole,collectionobject.objectproductionplacerole,Object Production Information > Production place role
fcart_9_0,collectionobject.objectProductionPlaceVerbatim,collectionobject.objectproductionplaceverbatim,Object Production Information > Production place (verbatim)
fcart_9_0,collectionobject.objectProductionReason,collectionobject.objectproductionreason,Object Production Information > Production reason
fcart_9_0,collectionobject.objectProductionPeople,collectionobject.objectproductionpeople,Object Production Information > Production people
fcart_9_0,collectionobject.objectProductionPeopleRole,collectionobject.objectproductionpeoplerole,Object Production Information > Production people role
fcart_9_0,collectionobject.objectProductionPerson,collectionobject.objectproductionperson,Object Production Information > Production person
fcart_9_0,collectionobject.objectProductionPersonRole,collectionobject.objectproductionpersonrole,Object Production Information > Production person role
fcart_9_0,collectionobject.objectProductionOrganization,collectionobject.objectproductionorganization,Object Production Information > Production organization
fcart_9_0,collectionobject.objectProductionOrganizationRole,collectionobject.objectproductionorganizationrole,Object Production Information > Production organization role
fcart_9_0,collectionobject.objectProductionAgent,collectionobject.objectproductionagent,Object Production Information > Production agent (verbatim)
fcart_9_0,collectionobject.objectProductionNote,collectionobject.objectproductionnote,Object Production Information > Production note
fcart_9_0,collectionobject.creatorDescription,collectionobject.creatordescription,Object Production Information > Creator description
fcart_9_0,collectionobject.copyNumber,collectionobject.copynumber,Object Description Information > Copy number
fcart_9_0,collectionobject.objectStatus,collectionobject.objectstatus,Object Description Information > Object status
fcart_9_0,collectionobject.editionNumber,collectionobject.editionnumber,Object Description Information > Edition number
fcart_9_0,collectionobject.style,collectionobject.style,Object Description Information > Style
fcart_9_0,collectionobject.color,collectionobject.color,Object Description Information > Color
fcart_9_0,collectionobject.materialTechniqueDescription,collectionobject.materialtechniquedescription,Object Description Information > Material/technique description
fcart_9_0,collectionobject.materialControlled,collectionobject.materialcontrolled,Object Description Information > Material controlled
fcart_9_0,collectionobject.material,collectionobject.material,Object Description Information > Material
fcart_9_0,collectionobject.materialComponent,collectionobject.materialcomponent,Object Description Information > Material component
fcart_9_0,collectionobject.materialComponentNote,collectionobject.materialcomponentnote,Object Description Information > Material component note
fcart_9_0,collectionobject.materialName,collectionobject.materialname,Object Description Information > Material name
fcart_9_0,collectionobject.materialSource,collectionobject.materialsource,Object Description Information > Material source
fcart_9_0,collectionobject.physicalDescription,collectionobject.physicaldescription,Object Description Information > Physical description
fcart_9_0,collectionobject.objectComponentName,collectionobject.objectcomponentname,Object Description Information > Object component name
fcart_9_0,collectionobject.objectComponentInformation,collectionobject.objectcomponentinformation,Object Description Information > Object component information
fcart_9_0,collectionobject.technicalAttribute,collectionobject.technicalattribute,Object Description Information > Technical attribute
fcart_9_0,collectionobject.technicalAttributeMeasurement,collectionobject.technicalattributemeasurement,Object Description Information > Technical attribute measurement
fcart_9_0,collectionobject.technicalAttributeMeasurementUnit,collectionobject.technicalattributemeasurementunit,Object Description Information > Technical attribute measurement unit
fcart_9_0,collectionobject.annotationType,collectionobject.annotationtype,Object Description Information > Annotation type
fcart_9_0,collectionobject.annotationDate,collectionobject.annotationdate,Object Description Information > Annotation date
fcart_9_0,collectionobject.annotationAuthor,collectionobject.annotationauthor,Object Description Information > Annotation author
fcart_9_0,collectionobject.annotationNote,collectionobject.annotationnote,Object Description Information > Annotation note
fcart_9_0,collectionobject.measuredPart,collectionobject.measuredpart,Object Description Information > Measured part
fcart_9_0,collectionobject.dimensionSummary,collectionobject.dimensionsummary,Object Description Information > Dimension summary
fcart_9_0,collectionobject.dimension,collectionobject.dimension,Object Description Information > Measurement dimension
fcart_9_0,collectionobject.measuredBy,collectionobject.measuredby,Object Description Information > Measured by
fcart_9_0,collectionobject.measurementMethod,collectionobject.measurementmethod,Object Description Information > Measurement method
fcart_9_0,collectionobject.value,collectionobject.value,Object Description Information > Measurement value
fcart_9_0,collectionobject.measurementUnit,collectionobject.measurementunit,Object Description Information > Measurement unit
fcart_9_0,collectionobject.valueQualifier,collectionobject.valuequalifier,Object Description Information > Measurement qualifier
fcart_9_0,collectionobject.valueDate,collectionobject.valuedate,Object Description Information > Measurement date
fcart_9_0,collectionobject.measuredPartNote,collectionobject.measuredpartnote,Object Description Information > Dimension note
fcart_9_0,collectionobject.contentDescription,collectionobject.contentdescription,Object Description Information > Content > Content description
fcart_9_0,collectionobject.contentLanguage,collectionobject.contentlanguage,Object Description Information > Content > Content language
fcart_9_0,collectionobject.contentActivity,collectionobject.contentactivity,Object Description Information > Content > Content activity
fcart_9_0,collectionobject.contentConcept,collectionobject.contentconcept,Object Description Information > Content > Content concept
fcart_9_0,collectionobject.contentDateGroup,collectionobject.contentdategroup,Object Description Information > Content > Content date
fcart_9_0,collectionobject.contentPosition,collectionobject.contentposition,Object Description Information > Content > Content position
fcart_9_0,collectionobject.contentObject,collectionobject.contentobject,Object Description Information > Content > Content object name
fcart_9_0,collectionobject.contentObjectType,collectionobject.contentobjecttype,Object Description Information > Content > Content object type
fcart_9_0,collectionobject.contentPeople,collectionobject.contentpeople,Object Description Information > Content > Content people
fcart_9_0,collectionobject.contentPerson,collectionobject.contentperson,Object Description Information > Content > Content person
fcart_9_0,collectionobject.contentPlace,collectionobject.contentplace,Object Description Information > Content > Content place
fcart_9_0,collectionobject.contentScript,collectionobject.contentscript,Object Description Information > Content > Content script
fcart_9_0,collectionobject.contentOrganization,collectionobject.contentorganization,Object Description Information > Content > Content organization
fcart_9_0,collectionobject.contentEventName,collectionobject.contenteventname,Object Description Information > Content > Content event name
fcart_9_0,collectionobject.contentEventNameType,collectionobject.contenteventnametype,Object Description Information > Content > Content event type
fcart_9_0,collectionobject.contentEvent,collectionobject.contentevent,Object Description Information > Content > Content controlled event or period/era
fcart_9_0,collectionobject.contentOther,collectionobject.contentother,Object Description Information > Content > Content other name
fcart_9_0,collectionobject.contentOtherType,collectionobject.contentothertype,Object Description Information > Content > Content other type
fcart_9_0,collectionobject.contentNote,collectionobject.contentnote,Object Description Information > Content > Content note
fcart_9_0,collectionobject.contentWork,collectionobject.contentwork,Object Description Information > Content > Content work name
fcart_9_0,collectionobject.contentWorkType,collectionobject.contentworktype,Object Description Information > Content > Content work type
fcart_9_0,collectionobject.contentWorkNote,collectionobject.contentworknote,Object Description Information > Content > Content work note
fcart_9_0,collectionobject.inscriptionContent,collectionobject.inscriptioncontent,Object Description Information > Textual Inscription > Textual inscription content
fcart_9_0,collectionobject.inscriptionContentInscriber,collectionobject.inscriptioncontentinscriber,Object Description Information > Textual Inscription > Textual inscription inscriber
fcart_9_0,collectionobject.inscriptionContentLanguage,collectionobject.inscriptioncontentlanguage,Object Description Information > Textual Inscription > Textual inscription language
fcart_9_0,collectionobject.inscriptionContentDateGroup,collectionobject.inscriptioncontentdategroup,Object Description Information > Textual Inscription > Textual inscription date
fcart_9_0,collectionobject.inscriptionContentPosition,collectionobject.inscriptioncontentposition,Object Description Information > Textual Inscription > Textual inscription position
fcart_9_0,collectionobject.inscriptionContentScript,collectionobject.inscriptioncontentscript,Object Description Information > Textual Inscription > Textual inscription script
fcart_9_0,collectionobject.inscriptionContentType,collectionobject.inscriptioncontenttype,Object Description Information > Textual Inscription > Textual inscription type
fcart_9_0,collectionobject.inscriptionContentMethod,collectionobject.inscriptioncontentmethod,Object Description Information > Textual Inscription > Textual inscription method
fcart_9_0,collectionobject.inscriptionContentInterpretation,collectionobject.inscriptioncontentinterpretation,Object Description Information > Textual Inscription > Textual inscription interpretation
fcart_9_0,collectionobject.inscriptionContentTranslation,collectionobject.inscriptioncontenttranslation,Object Description Information > Textual Inscription > Textual inscription translation
fcart_9_0,collectionobject.inscriptionContentTransliteration,collectionobject.inscriptioncontenttransliteration,Object Description Information > Textual Inscription > Textual inscription transliteration
fcart_9_0,collectionobject.inscriptionDescription,collectionobject.inscriptiondescription,Object Description Information > Non-Textual Inscription > Non-textual inscription description
fcart_9_0,collectionobject.inscriptionDescriptionInscriber,collectionobject.inscriptiondescriptioninscriber,Object Description Information > Non-Textual Inscription > Non-textual inscription inscriber
fcart_9_0,collectionobject.inscriptionDescriptionDateGroup,collectionobject.inscriptiondescriptiondategroup,Object Description Information > Non-Textual Inscription > Non-textual inscription date
fcart_9_0,collectionobject.inscriptionDescriptionPosition,collectionobject.inscriptiondescriptionposition,Object Description Information > Non-Textual Inscription > Non-textual inscription position
fcart_9_0,collectionobject.inscriptionDescriptionType,collectionobject.inscriptiondescriptiontype,Object Description Information > Non-Textual Inscription > Non-textual inscription type
fcart_9_0,collectionobject.inscriptionDescriptionMethod,collectionobject.inscriptiondescriptionmethod,Object Description Information > Non-Textual Inscription > Non-textual inscription method
fcart_9_0,collectionobject.inscriptionDescriptionInterpretation,collectionobject.inscriptiondescriptioninterpretation,Object Description Information > Non-Textual Inscription > Non-textual inscription interpretation
fcart_9_0,collectionobject.originalFormat,collectionobject.originalformat,Technical Specs > Original format
fcart_9_0,collectionobject.originalAudioFormat,collectionobject.originalaudioformat,Technical Specs > Original audio format
fcart_9_0,collectionobject.copyProvidedOnAcquisition,collectionobject.copyprovidedonacquisition,Technical Specs > Copy provided
fcart_9_0,collectionobject.screenResolution,collectionobject.screenresolution,Technical Specs > Screen resolution
fcart_9_0,collectionobject.colorPalette,collectionobject.colorpalette,Technical Specs > Color palette
fcart_9_0,collectionobject.ratioFormat,collectionobject.ratioformat,Technical Specs > Ratio format
fcart_9_0,collectionobject.nonStandardCode,collectionobject.nonstandardcode,Technical Specs > Non-standard code
fcart_9_0,collectionobject.programmingLanguage,collectionobject.programminglanguage,Technical Specs > Programming language
fcart_9_0,collectionobject.authoringEnvironment,collectionobject.authoringenvironment,Technical Specs > Authoring environment
fcart_9_0,collectionobject.compressionSystem,collectionobject.compressionsystem,Technical Specs > Compression system
fcart_9_0,collectionobject.sourceExternalData,collectionobject.sourceexternaldata,Technical Specs > Source of external data
fcart_9_0,collectionobject.creationHardware,collectionobject.creationhardware,Technical Specs > Creation hardware
fcart_9_0,collectionobject.playbackHardware,collectionobject.playbackhardware,Technical Specs > Playback hardware
fcart_9_0,collectionobject.assocActivity,collectionobject.assocactivity,Object History and Association Information > Associations > Associated activity
fcart_9_0,collectionobject.assocActivityType,collectionobject.assocactivitytype,Object History and Association Information > Associations > Associated activity type
fcart_9_0,collectionobject.assocActivityNote,collectionobject.assocactivitynote,Object History and Association Information > Associations > Associated activity note
fcart_9_0,collectionobject.assocObject,collectionobject.assocobject,Object History and Association Information > Associations > Associated object
fcart_9_0,collectionobject.assocObjectType,collectionobject.assocobjecttype,Object History and Association Information > Associations > Associated object type
fcart_9_0,collectionobject.assocObjectNote,collectionobject.assocobjectnote,Object History and Association Information > Associations > Associated object note
fcart_9_0,collectionobject.assocConcept,collectionobject.assocconcept,Object History and Association Information > Associations > Associated concept
fcart_9_0,collectionobject.assocConceptType,collectionobject.assocconcepttype,Object History and Association Information > Associations > Associated concept type
fcart_9_0,collectionobject.assocConceptNote,collectionobject.assocconceptnote,Object History and Association Information > Associations > Associated concept note
fcart_9_0,collectionobject.assocCulturalContext,collectionobject.assocculturalcontext,Object History and Association Information > Associations > Associated cultural affinity
fcart_9_0,collectionobject.assocCulturalContextType,collectionobject.assocculturalcontexttype,Object History and Association Information > Associations > Associated cultural affinity type
fcart_9_0,collectionobject.assocCulturalContextNote,collectionobject.assocculturalcontextnote,Object History and Association Information > Associations > Associated cultural affinity note
fcart_9_0,collectionobject.assocOrganization,collectionobject.assocorganization,Object History and Association Information > Associations > Associated organization
fcart_9_0,collectionobject.assocOrganizationType,collectionobject.assocorganizationtype,Object History and Association Information > Associations > Associated organization type
fcart_9_0,collectionobject.assocOrganizationNote,collectionobject.assocorganizationnote,Object History and Association Information > Associations > Associated organization note
fcart_9_0,collectionobject.assocPeople,collectionobject.assocpeople,Object History and Association Information > Associations > Associated people
fcart_9_0,collectionobject.assocPeopleType,collectionobject.assocpeopletype,Object History and Association Information > Associations > Associated people type
fcart_9_0,collectionobject.assocPeopleNote,collectionobject.assocpeoplenote,Object History and Association Information > Associations > Associated people note
fcart_9_0,collectionobject.assocPerson,collectionobject.assocperson,Object History and Association Information > Associations > Associated person
fcart_9_0,collectionobject.assocPersonType,collectionobject.assocpersontype,Object History and Association Information > Associations > Associated person type
fcart_9_0,collectionobject.assocPersonNote,collectionobject.assocpersonnote,Object History and Association Information > Associations > Associated person note
fcart_9_0,collectionobject.assocPlace,collectionobject.assocplace,Object History and Association Information > Associations > Associated place
fcart_9_0,collectionobject.assocPlaceType,collectionobject.assocplacetype,Object History and Association Information > Associations > Associated place type
fcart_9_0,collectionobject.assocPlaceNote,collectionobject.assocplacenote,Object History and Association Information > Associations > Associated place note
fcart_9_0,collectionobject.assocEventName,collectionobject.assoceventname,Object History and Association Information > Associations > Associated event > Associated event
fcart_9_0,collectionobject.assocEventNameType,collectionobject.assoceventnametype,Object History and Association Information > Associations > Associated event > Associated event type
fcart_9_0,collectionobject.assocEvent,collectionobject.assocevent,Object History and Association Information > Associations > Associated controlled event or period/era
fcart_9_0,collectionobject.assocEventOrganization,collectionobject.assoceventorganization,Object History and Association Information > Associations > Associated event organization
fcart_9_0,collectionobject.assocEventPeople,collectionobject.assoceventpeople,Object History and Association Information > Associations > Associated event people
fcart_9_0,collectionobject.assocEventPerson,collectionobject.assoceventperson,Object History and Association Information > Associations > Associated event person
fcart_9_0,collectionobject.assocEventPlace,collectionobject.assoceventplace,Object History and Association Information > Associations > Associated event place
fcart_9_0,collectionobject.assocEventNote,collectionobject.assoceventnote,Object History and Association Information > Associations > Associated event note
fcart_9_0,collectionobject.assocStructuredDateGroup,collectionobject.assocstructureddategroup,Object History and Association Information > Associations > Associated date value
fcart_9_0,collectionobject.assocDateType,collectionobject.assocdatetype,Object History and Association Information > Associations > Associated date type
fcart_9_0,collectionobject.assocDateNote,collectionobject.assocdatenote,Object History and Association Information > Associations > Associated date note
fcart_9_0,collectionobject.objectHistoryNote,collectionobject.objecthistorynote,Object History and Association Information > Object history note
fcart_9_0,collectionobject.usage,collectionobject.usage,Object History and Association Information > Usage
fcart_9_0,collectionobject.usageNote,collectionobject.usagenote,Object History and Association Information > Usage note
fcart_9_0,collectionobject.owner,collectionobject.owner,Object History and Association Information > Owner
fcart_9_0,collectionobject.ownershipDateGroup,collectionobject.ownershipdategroup,Object History and Association Information > Ownership date
fcart_9_0,collectionobject.ownershipAccess,collectionobject.ownershipaccess,Object History and Association Information > Ownership access
fcart_9_0,collectionobject.ownershipCategory,collectionobject.ownershipcategory,Object History and Association Information > Ownership category
fcart_9_0,collectionobject.ownershipPlace,collectionobject.ownershipplace,Object History and Association Information > Ownership place
fcart_9_0,collectionobject.ownershipExchangeMethod,collectionobject.ownershipexchangemethod,Object History and Association Information > Ownership exchange > Ownership exchange method
fcart_9_0,collectionobject.ownershipExchangeNote,collectionobject.ownershipexchangenote,Object History and Association Information > Ownership exchange > Ownership exchange note
fcart_9_0,collectionobject.ownershipExchangePriceCurrency,collectionobject.ownershipexchangepricecurrency,Object History and Association Information > Ownership exchange > Ownership exchange price currency
fcart_9_0,collectionobject.ownershipExchangePriceValue,collectionobject.ownershipexchangepricevalue,Object History and Association Information > Ownership exchange > Ownership exchange price value
fcart_9_0,collectionobject.reference,collectionobject.reference,Reference Information > Reference
fcart_9_0,collectionobject.referenceNote,collectionobject.referencenote,Reference Information > Reference note
fcart_9_0,collectionobject.relatedLink,collectionobject.relatedlink,Reference Information > Published related link url
fcart_9_0,collectionobject.descriptiveTitle,collectionobject.descriptivetitle,Reference Information > Published related link descriptive title
fcart_9_0,collectionobject.ownersPersonalExperience,collectionobject.ownerspersonalexperience,Object Owner's Contribution Information > Owner's personal experience
fcart_9_0,collectionobject.ownersPersonalResponse,collectionobject.ownerspersonalresponse,Object Owner's Contribution Information > Owner's personal response
fcart_9_0,collectionobject.ownersReference,collectionobject.ownersreference,Object Owner's Contribution Information > Owner's reference
fcart_9_0,collectionobject.ownersContributionNote,collectionobject.ownerscontributionnote,Object Owner's Contribution Information > Owner's contribution note
fcart_9_0,collectionobject.viewersRole,collectionobject.viewersrole,Object Viewer's Contribution Information > Viewer's role
fcart_9_0,collectionobject.viewersPersonalExperience,collectionobject.viewerspersonalexperience,Object Viewer's Contribution Information > Viewer's personal experience
fcart_9_0,collectionobject.viewersPersonalResponse,collectionobject.viewerspersonalresponse,Object Viewer's Contribution Information > Viewer's personal response
fcart_9_0,collectionobject.viewersReference,collectionobject.viewersreference,Object Viewer's Contribution Information > Viewer's reference
fcart_9_0,collectionobject.viewersContributionNote,collectionobject.viewerscontributionnote,Object Viewer's Contribution Information > Viewer's contribution note
fcart_9_0,collectionobject.rightType,collectionobject.righttype,Rights Management Information > Right type
fcart_9_0,collectionobject.rightBeginDate,collectionobject.rightbegindate,Rights Management Information > Right begin date
fcart_9_0,collectionobject.rightEndDate,collectionobject.rightenddate,Rights Management Information > Right end date
fcart_9_0,collectionobject.rightHolder,collectionobject.rightholder,Rights Management Information > Right holder name
fcart_9_0,collectionobject.rightHolderContact,collectionobject.rightholdercontact,Rights Management Information > Right holder contact
fcart_9_0,collectionobject.rightJurisdiction,collectionobject.rightjurisdiction,Rights Management Information > Right jurisdiction
fcart_9_0,collectionobject.standardizedRightStatement,collectionobject.standardizedrightstatement,Rights Management Information > Standardized right statement
