profile,id,label
core_10-0-2,collectionobject.assocEventPerson,Object History and Association Information > Associations > Associated event person
core_10-0-2,collectionobject.assocEventPlace,Object History and Association Information > Associations > Associated event place
core_10-0-2,collectionobject.assocEventNote,Object History and Association Information > Associations > Associated event note
core_10-0-2,collectionobject.assocStructuredDateGroup,Object History and Association Information > Associations > Associated date value
core_10-0-2,collectionobject.assocDateType,Object History and Association Information > Associations > Associated date type
core_10-0-2,collectionobject.assocDateNote,Object History and Association Information > Associations > Associated date note
core_10-0-2,collectionobject.objectHistoryNote,Object History and Association Information > Object history note
core_10-0-2,collectionobject.usage,Object History and Association Information > Usage
core_10-0-2,collectionobject.usageNote,Object History and Association Information > Usage note
core_10-0-2,collectionobject.owner,Object History and Association Information > Object Owner's Contribution Information > Owner
core_10-0-2,collectionobject.ownershipDateGroup,Object History and Association Information > Ownership date
core_10-0-2,collectionobject.ownershipAccess,Object History and Association Information > Ownership access
core_10-0-2,collectionobject.ownershipCategory,Object History and Association Information > Ownership category
core_10-0-2,collectionobject.ownershipPlace,Object History and Association Information > Ownership place
core_10-0-2,collectionobject.ownershipExchangeMethod,Object History and Association Information > Ownership exchange > Ownership exchange method
core_10-0-2,collectionobject.ownershipExchangeNote,Object History and Association Information > Ownership exchange > Ownership exchange note
core_10-0-2,collectionobject.ownershipExchangePriceCurrency,Object History and Association Information > Ownership exchange > Ownership exchange price currency
core_10-0-2,collectionobject.ownershipExchangePriceValue,Object History and Association Information > Ownership exchange > Ownership exchange price value
core_10-0-2,collectionobject.ownersPersonalExperience,Object Owner's Contribution Information > Owner's personal experience
core_10-0-2,collectionobject.ownersPersonalResponse,Object Owner's Contribution Information > Owner's personal response
core_10-0-2,collectionobject.ownersReference,Object Owner's Contribution Information > Owner's reference
core_10-0-2,collectionobject.ownersContributionNote,Object Owner's Contribution Information > Owner's contribution note
core_10-0-2,collectionobject.viewersRole,Object Viewer's Contribution Information > Viewer's role
core_10-0-2,collectionobject.viewersPersonalExperience,Object Viewer's Contribution Information > Viewer's personal experience
core_10-0-2,collectionobject.viewersPersonalResponse,Object Viewer's Contribution Information > Viewer's personal response
core_10-0-2,collectionobject.viewersReference,Object Viewer's Contribution Information > Viewer's reference
core_10-0-2,collectionobject.viewersContributionNote,Object Viewer's Contribution Information > Viewer's contribution note
core_10-0-2,collectionobject.reference,Reference Information > Reference Information > Reference
core_10-0-2,collectionobject.referenceNote,Reference Information > Reference note
core_10-0-2,collectionobject.relatedLink,Reference Information > Published related link url
core_10-0-2,collectionobject.descriptiveTitle,Reference Information > Published related link descriptive title
core_10-0-2,collectionobject.fieldCollectionSite,Object Collection Information > Field collection site
core_10-0-2,collectionobject.fieldCollectionDateGroup,Object Collection Information > Field collection date
core_10-0-2,collectionobject.fieldCollectionMethod,Object Collection Information > Field collection method
core_10-0-2,collectionobject.fieldCollectionPlace,Object Collection Information > Field collection place
core_10-0-2,collectionobject.fieldCollectionSource,Object Collection Information > Field collection source
core_10-0-2,collectionobject.fieldCollector,Object Collection Information > Field collector
core_10-0-2,collectionobject.fieldCollectionNumber,Object Collection Information > Field collection number
core_10-0-2,collectionobject.fieldColEventName,Object Collection Information > Field collection event name
core_10-0-2,collectionobject.fieldCollectionFeature,Object Collection Information > Field collection feature
core_10-0-2,collectionobject.fieldCollectionNote,Object Collection Information > Field collection note
core_10-0-2,collectionobject.rightType,Rights Management Information > Right type
core_10-0-2,collectionobject.rightBeginDate,Rights Management Information > Right begin date
core_10-0-2,collectionobject.rightEndDate,Rights Management Information > Right end date
core_10-0-2,collectionobject.rightHolder,Rights Management Information > Right holder name
core_10-0-2,collectionobject.rightHolderContact,Rights Management Information > Right holder contact
core_10-0-2,collectionobject.rightJurisdiction,Rights Management Information > Right jurisdiction
core_10-0-2,collectionobject.standardizedRightStatement,Rights Management Information > Standardized right statement
core_10-0-2,collectionobject.rightStatement,Rights Management Information > Right statement
core_10-0-2,collectionobject.rightNote,Rights Management Information > Right note
core_10-0-2,collectionobject.rightInType,Rights In Management Information > Right in type
core_10-0-2,collectionobject.rightInBeginDate,Rights In Management Information > Right in begin date
core_10-0-2,collectionobject.rightInEndDate,Rights In Management Information > Right in end date
core_10-0-2,collectionobject.agreementSent,Rights In Management Information > Right in agreement sent
core_10-0-2,collectionobject.agreementReceived,Rights In Management Information > Right in agreement received
core_10-0-2,collectionobject.agreementSigned,Rights In Management Information > Right in agreement signed
core_10-0-2,collectionobject.rightInRestriction,Rights In Management Information > Right in restriction
core_10-0-2,collectionobject.rightReproductionStatement,Rights In Management Information > Right statement for reproduction
core_10-0-2,collectionobject.rightInNote,Rights In Management Information > Right in note
core_10-0-2,collectionobject.assignedSignificance,Object Identification Information > Object significance level
core_10-0-2,collectionobject.significanceAssignedBy,Object Identification Information > Object significance assigned by
core_10-0-2,collectionobject.significanceAssignedDate,Object Identification Information > Object significance assigned date
core_10-0-2,collectionobject.significanceAssignedContact,Object Identification Information > Object significance assigned contact
core_10-0-2,collectionobject.objectSuppliedBy,Object Identification Information > Supplied by
core_10-0-2,collectionobject.variableMediaComponentStatus,Object Identification Information > Variable media component status
core_10-0-2,collectionobject.credentialType,Object Identification Information > Credential type
core_10-0-2,collectionobject.credentialRequiredForUse,Object Identification Information > Credential required for use
core_10-0-2,collectionobject.credentialLocation,Object Identification Information > Credential location
core_10-0-2,collectionobject.distributedStorageLedger,Object Identification Information > Distributed ledger type
core_10-0-2,collectionobject.distributedLedgerParentIdentifier,Object Identification Information > Distributed ledger parent identifier
core_10-0-2,collectionobject.distributedLedgerObjectIdentifier,Object Identification Information > Distributed ledger object identifier
core_10-0-2,collectionobject.ledger,Object Identification Information > Ledger type
core_10-0-2,collectionobject.ledgerContractAddress,Object Identification Information > Ledger contract address
