profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
publicart_6-0-0,Object,Distinguishing features,Object Identification Information,"",string,n,n,n/a,"","",collectionobject,distinguishingFeatures
publicart_6-0-0,Object,Comment,Object Identification Information,"",string,n,y,n,"","",collectionobject,comment
publicart_6-0-0,Object,Computed current location,Object Identification Information,"",string,n,n,n/a,authority: location/local; authority: location/offsite; authority: organization/local; authority: organization/shared; authority: place/local; authority: place/shared,"",collectionobject,computedCurrentLocation
publicart_6-0-0,Object,Title,Object Identification Information,Title,string,n,n,y,"","",collectionobject,title
publicart_6-0-0,Object,Title language,Object Identification Information,Title,string,n,n,y,vocabulary: languages,"",collectionobject,titleLanguage
publicart_6-0-0,Object,Title type,Object Identification Information,Title,string,n,n,y,option list: titleTypes,"assigned-by-artist, cited, collection, generic, popular, series, trade",collectionobject,titleType
publicart_6-0-0,Object,Title translation,Object Identification Information,Title > Title translation,string,n,n,y,"","",collectionobject,titleTranslation
publicart_6-0-0,Object,Title translation language,Object Identification Information,Title > Title translation,string,n,n,y,vocabulary: languages,"",collectionobject,titleTranslationLanguage
publicart_6-0-0,Object,Work type,Object Identification Information,Work type,string,n,n,y,authority: concept/worktype,"",collectionobject,objectName
publicart_6-0-0,Object,Work type note,Object Identification Information,Work type,string,n,n,y,"","",collectionobject,objectNameNote
publicart_6-0-0,Object,Object count value,Object Identification Information,Object count,integer,n,n,y,"","",collectionobject,objectCount
publicart_6-0-0,Object,Object count type,Object Identification Information,Object count,string,n,n,y,vocabulary: objectcounttypes,"",collectionobject,objectCountType
publicart_6-0-0,Object,Object count counted by,Object Identification Information,Object count,string,n,n,y,authority: person/local; authority: person/shared,"",collectionobject,objectCountCountedBy
publicart_6-0-0,Object,Object count date,Object Identification Information,Object count,date,n,n,y,"","",collectionobject,objectCountDate
publicart_6-0-0,Object,Object count note,Object Identification Information,Object count,string,n,n,y,"","",collectionobject,objectCountNote
publicart_6-0-0,Object,Owner,Object Identification Information,Object Owner's Contribution Information,string,n,y,n,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,"",collectionobject,owner
publicart_6-0-0,Object,Material,Object Description Information,Material,string,n,n,y,authority: concept/material,"",collectionobject,material
publicart_6-0-0,Object,Material note,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialComponentNote
publicart_6-0-0,Object,Measured part,Object Description Information,Dimensions,string,n,n,y,option list: measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed",collectionobject,measuredPart
publicart_6-0-0,Object,Dimension summary,Object Description Information,Dimensions,string,n,n,y,"","",collectionobject,dimensionSummary
publicart_6-0-0,Object,Measurement dimension,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: dimensions,"area, base, circumference, count, depth, diameter, height, intended duration, length, running-time, screen resolution, target, volume, weight, width",collectionobject,dimension
publicart_6-0-0,Object,Measurement value,Object Description Information,Dimensions > Measurement,float,n,n,y,"","",collectionobject,value
publicart_6-0-0,Object,Measurement unit,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons",collectionobject,measurementUnit
publicart_6-0-0,Object,Textual inscription content,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,"","",collectionobject,inscriptionContent
publicart_6-0-0,Object,Textual inscription inscriber,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,authority: person/local; authority: organization/local; authority: organization/shared,"",collectionobject,inscriptionContentInscriber
publicart_6-0-0,Object,Textual inscription position,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,option list: positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso",collectionobject,inscriptionContentPosition
publicart_6-0-0,Object,Textual inscription type,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,option list: inscriptionTypes,"brand, credits, decoration, estate-stamp, graffiti, label, maker's-mark, plaque, signage",collectionobject,inscriptionContentType
publicart_6-0-0,Object,Artwork date,Object Production Information,Artwork date,structured date group,n,n,y,"","",collectionobject,publicartProductionDate
publicart_6-0-0,Object,Artwork date type,Object Production Information,Artwork date,string,n,n,y,vocabulary: proddatetype,"",collectionobject,publicartProductionDateType
publicart_6-0-0,Object,Artwork creator name,Object Production Information,Artwork creator,string,n,n,y,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,"",collectionobject,publicartProductionPerson
publicart_6-0-0,Object,Artwork creator role,Object Production Information,Artwork creator,string,n,n,y,vocabulary: prodpersonrole,"",collectionobject,publicartProductionPersonRole
publicart_6-0-0,Object,Artwork creator type,Object Production Information,Artwork creator,string,n,n,y,option list: creatorTypes,"culture, organization, person",collectionobject,publicartProductionPersonType
publicart_6-0-0,Object,Production note,Object Production Information,"",string,n,n,n/a,"","",collectionobject,objectProductionNote
publicart_6-0-0,Concept,Term display name,Concept Information,Term,string,y,n,y,"","",concept,termDisplayName
publicart_6-0-0,Concept,Term name,Concept Information,Term,string,n,n,y,"","",concept,termName
publicart_6-0-0,Concept,Term qualifier,Concept Information,Term,string,n,n,y,"","",concept,termQualifier
publicart_6-0-0,Concept,Term status,Concept Information,Term,string,n,n,y,option list: conceptTermStatuses,"accepted, provisional, rejected, under review",concept,termStatus
publicart_6-0-0,Concept,Term type,Concept Information,Term,string,n,n,y,option list: conceptTermTypes,"alternate descriptor, descriptor, used for term",concept,termType
publicart_6-0-0,Concept,Term flag,Concept Information,Term,string,n,n,y,vocabulary: concepttermflag,"",concept,termFlag
publicart_6-0-0,Concept,Term historical status,Concept Information,Term,string,n,n,y,option list: conceptHistoricalStatuses,"both, current, historical, unknown",concept,historicalStatus
publicart_6-0-0,Concept,Term language,Concept Information,Term,string,n,n,y,vocabulary: languages,"",concept,termLanguage
publicart_6-0-0,Concept,Term preferred for lang,Concept Information,Term,boolean,n,n,y,"","",concept,termPrefForLang
publicart_6-0-0,Concept,Term source name,Concept Information,Term > Source,string,n,n,y,authority: citation/local; authority: citation/worldcat,"",concept,termSource
publicart_6-0-0,Concept,Term source detail,Concept Information,Term > Source,string,n,n,y,"","",concept,termSourceDetail
publicart_6-0-0,Concept,Term source ID,Concept Information,Term > Source,string,n,n,y,"","",concept,termSourceID
publicart_6-0-0,Concept,Term source note,Concept Information,Term > Source,string,n,n,y,"","",concept,termSourceNote
publicart_6-0-0,Concept,Scope note,Concept Information,"",string,n,n,n/a,"","",concept,scopeNote
publicart_6-0-0,Condition Check,Reference number,Condition Check/Technical Assessment Information,"",string,y,n,n/a,"","",conditioncheck,conditionCheckRefNumber
publicart_6-0-0,Condition Check,Check/assessment date,Condition Check/Technical Assessment Information,"",date,n,n,n/a,"","",conditioncheck,conditionCheckAssessmentDate
publicart_6-0-0,Condition Check,Method,Condition Check/Technical Assessment Information,"",string,n,n,n/a,option list: conditionCheckMethods,"observed, xrayed",conditioncheck,conditionCheckMethod
publicart_6-0-0,Condition Check,Reason,Condition Check/Technical Assessment Information,"",string,n,n,n/a,option list: conditionCheckReasons,"cleaning, conservation, damagedintransit, inventory, loanin, newacquisition",conditioncheck,conditionCheckReason
publicart_6-0-0,Condition Check,Checker/assessor,Condition Check/Technical Assessment Information,"",string,n,n,n/a,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,"",conditioncheck,conditionChecker
publicart_6-0-0,Condition Check,Note,Condition Check/Technical Assessment Information,"",string,n,n,n/a,"","",conditioncheck,conditionCheckNote
publicart_6-0-0,Condition Check,Object audit category,Object Condition Information,"",string,n,n,n/a,option list: objectAuditCategories,"high, low, medium",conditioncheck,objectAuditCategory
publicart_6-0-0,Condition Check,Conservation treatment priority,Object Condition Information,"",string,n,n,n/a,option list: conservationTreatmentPriorities,"high, low, medium",conditioncheck,conservationTreatmentPriority
publicart_6-0-0,Condition Check,Next check/assessment date,Object Condition Information,"",date,n,n,n/a,"","",conditioncheck,nextConditionCheckDate
publicart_6-0-0,Condition Check,Completeness description,Object Condition Information,Completeness,string,n,n,y,option list: completenessLevels,"complete, fragmented, incomplete",conditioncheck,completeness
publicart_6-0-0,Condition Check,Completeness date,Object Condition Information,Completeness,date,n,n,y,"","",conditioncheck,completenessDate
