fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
core_7-2-0 collectionobject ext.dimension measuredBy,core_7-2-0,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.measuredBy,Object Description Information,Dimensions > Measurement,Measured by,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measuredBy,string,n,n,y,authority: person/local; authority: organization/local,""
core_7-2-0 collectionobject ext.dimension measurementMethod,core_7-2-0,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.measurementMethod,Object Description Information,Dimensions > Measurement,Measurement method,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementMethod,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station"
core_7-2-0 collectionobject ext.dimension value,core_7-2-0,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.value,Object Description Information,Dimensions > Measurement,Measurement value,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,value,float,n,n,y,"",""
core_7-2-0 collectionobject ext.dimension measurementUnit,core_7-2-0,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.measurementUnit,Object Description Information,Dimensions > Measurement,Measurement unit,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementUnit,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons"
core_7-2-0 collectionobject ext.dimension valueQualifier,core_7-2-0,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.valueQualifier,Object Description Information,Dimensions > Measurement,Measurement qualifier,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueQualifier,string,n,n,y,"",""
core_7-2-0 collectionobject ext.dimension valueDate,core_7-2-0,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.valueDate,Object Description Information,Dimensions > Measurement,Measurement date,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueDate,date,n,n,y,"",""
core_7-2-0 collectionobject ext.dimension measuredPartNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ext.dimension,ext.dimension.measuredPartNote,Object Description Information,Dimensions,Dimension note,measuredPartGroupList > measuredPartGroup,measuredPartNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentDescription,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentDescription,Object Description Information,Content,Content description,"",contentDescription,string,n,n,n/a,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentLanguage,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentLanguage,Object Description Information,Content,Content language,contentLanguages,contentLanguage,string,n,y,n,vocabulary: languages,""
core_7-2-0 collectionobject ns2:collectionobjects_common contentActivity,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentActivity,Object Description Information,Content,Content activity,contentActivities,contentActivity,string,n,y,n,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentConcept,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentConcept,Object Description Information,Content,Content concept,contentConcepts,contentConcept,string,n,y,n,authority: concept/associated; authority: concept/material,""
core_7-2-0 collectionobject ns2:collectionobjects_common contentDateGroup,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentDateGroup,Object Description Information,Content,Content date,"",contentDateGroup,structured date group,n,n,n/a,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentPosition,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentPosition,Object Description Information,Content,Content position,contentPositions,contentPosition,string,n,y,n,option list: positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso"
core_7-2-0 collectionobject ns2:collectionobjects_common contentObject,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentObject,Object Description Information,Content > Content object,Content object name,contentObjectGroupList > contentObjectGroup,contentObject,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentObjectType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentObjectType,Object Description Information,Content > Content object,Content object type,contentObjectGroupList > contentObjectGroup,contentObjectType,string,n,n,y,option list: contentObjectTypes,"food, furniture"
core_7-2-0 collectionobject ns2:collectionobjects_common contentPeople,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentPeople,Object Description Information,Content,Content people,contentPeoples,contentPeople,string,n,y,n,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentPerson,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentPerson,Object Description Information,Content,Content person,contentPersons,contentPerson,string,n,y,n,authority: person/local; authority: person/ulan,""
core_7-2-0 collectionobject ns2:collectionobjects_common contentPlace,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentPlace,Object Description Information,Content,Content place,contentPlaces,contentPlace,string,n,y,n,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentScript,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentScript,Object Description Information,Content,Content script,contentScripts,contentScript,string,n,y,n,option list: scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals"
core_7-2-0 collectionobject ns2:collectionobjects_common contentOrganization,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentOrganization,Object Description Information,Content,Content organization,contentOrganizations,contentOrganization,string,n,y,n,authority: organization/local; authority: organization/ulan,""
core_7-2-0 collectionobject ns2:collectionobjects_common contentEventName,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentEventName,Object Description Information,Content > Content event,Content event name,contentEventNameGroupList > contentEventNameGroup,contentEventName,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentEventNameType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentEventNameType,Object Description Information,Content > Content event,Content event type,contentEventNameGroupList > contentEventNameGroup,contentEventNameType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentEvent,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentEvent,Object Description Information,Content,Content controlled event or period/era,contentEvents,contentEvent,string,n,y,n,authority: chronology/event; authority: chronology/era,""
core_7-2-0 collectionobject ns2:collectionobjects_common contentOther,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentOther,Object Description Information,Content > Content other,Content other name,contentOtherGroupList > contentOtherGroup,contentOther,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentOtherType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentOtherType,Object Description Information,Content > Content other,Content other type,contentOtherGroupList > contentOtherGroup,contentOtherType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common contentNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.contentNote,Object Description Information,Content,Content note,"",contentNote,string,n,n,n/a,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContent,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContent,Object Description Information,Textual Inscription > Textual inscription,Textual inscription content,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContent,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentInscriber,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentInscriber,Object Description Information,Textual Inscription > Textual inscription,Textual inscription inscriber,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentInscriber,string,n,n,y,authority: person/local; authority: organization/local,""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentLanguage,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentLanguage,Object Description Information,Textual Inscription > Textual inscription,Textual inscription language,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentLanguage,string,n,n,y,vocabulary: languages,""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentDateGroup,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentDateGroup,Object Description Information,Textual Inscription > Textual inscription,Textual inscription date,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentDateGroup,structured date group,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentPosition,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentPosition,Object Description Information,Textual Inscription > Textual inscription,Textual inscription position,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentPosition,string,n,n,y,option list: positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso"
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentScript,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentScript,Object Description Information,Textual Inscription > Textual inscription,Textual inscription script,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentScript,string,n,n,y,option list: scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals"
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentType,Object Description Information,Textual Inscription > Textual inscription,Textual inscription type,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentType,string,n,n,y,option list: inscriptionTypes,"brand, credits, decoration, estate-stamp, graffiti, label, maker's-mark, plaque, signage"
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentMethod,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentMethod,Object Description Information,Textual Inscription > Textual inscription,Textual inscription method,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentMethod,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentInterpretation,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentInterpretation,Object Description Information,Textual Inscription > Textual inscription,Textual inscription interpretation,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentInterpretation,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentTranslation,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentTranslation,Object Description Information,Textual Inscription > Textual inscription,Textual inscription translation,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentTranslation,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionContentTransliteration,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentTransliteration,Object Description Information,Textual Inscription > Textual inscription,Textual inscription transliteration,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentTransliteration,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionDescription,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescription,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription description,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescription,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionInscriber,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionInscriber,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription inscriber,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionInscriber,string,n,n,y,authority: person/local; authority: organization/local,""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionDateGroup,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionDateGroup,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription date,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionDateGroup,structured date group,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionPosition,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionPosition,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription position,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionPosition,string,n,n,y,option list: positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso"
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionType,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription type,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionType,string,n,n,y,option list: inscriptionTypes,"brand, credits, decoration, estate-stamp, graffiti, label, maker's-mark, plaque, signage"
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionMethod,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionMethod,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription method,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionMethod,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionInterpretation,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionInterpretation,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription interpretation,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionInterpretation,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionDateGroup,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionDateGroup,Object Production Information,"",Production date,objectProductionDateGroupList,objectProductionDateGroup,structured date group,n,y,n,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionEra,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionEra,Object Production Information,"",Production era,objectProductionEras,objectProductionEra,string,n,y,n,authority: chronology/era,""
core_7-2-0 collectionobject ns2:collectionobjects_common technique,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.technique,Object Production Information,Production technique,Production technique,techniqueGroupList > techniqueGroup,technique,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common techniqueType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.techniqueType,Object Production Information,Production technique,Production technique type,techniqueGroupList > techniqueGroup,techniqueType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionPlace,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPlace,Object Production Information,Production place,Production place,objectProductionPlaceGroupList > objectProductionPlaceGroup,objectProductionPlace,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionPlaceRole,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPlaceRole,Object Production Information,Production place,Production place role,objectProductionPlaceGroupList > objectProductionPlaceGroup,objectProductionPlaceRole,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionReason,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionReason,Object Production Information,"",Production reason,objectProductionReasons,objectProductionReason,string,n,y,n,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionPeople,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPeople,Object Production Information,Production people,Production people,objectProductionPeopleGroupList > objectProductionPeopleGroup,objectProductionPeople,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionPeopleRole,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPeopleRole,Object Production Information,Production people,Production people role,objectProductionPeopleGroupList > objectProductionPeopleGroup,objectProductionPeopleRole,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionPerson,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPerson,Object Production Information,Production person,Production person,objectProductionPersonGroupList > objectProductionPersonGroup,objectProductionPerson,string,n,n,y,authority: person/local,""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionPersonRole,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPersonRole,Object Production Information,Production person,Production person role,objectProductionPersonGroupList > objectProductionPersonGroup,objectProductionPersonRole,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionOrganization,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionOrganization,Object Production Information,Production organization,Production organization,objectProductionOrganizationGroupList > objectProductionOrganizationGroup,objectProductionOrganization,string,n,n,y,authority: organization/local,""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionOrganizationRole,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionOrganizationRole,Object Production Information,Production organization,Production organization role,objectProductionOrganizationGroupList > objectProductionOrganizationGroup,objectProductionOrganizationRole,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common objectProductionNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionNote,Object Production Information,"",Production note,"",objectProductionNote,string,n,n,n/a,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocActivity,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivity,Object History and Association Information,Associations > Associated activity,Associated activity,assocActivityGroupList > assocActivityGroup,assocActivity,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocActivityType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivityType,Object History and Association Information,Associations > Associated activity,Associated activity type,assocActivityGroupList > assocActivityGroup,assocActivityType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocActivityNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivityNote,Object History and Association Information,Associations > Associated activity,Associated activity note,assocActivityGroupList > assocActivityGroup,assocActivityNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocObject,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObject,Object History and Association Information,Associations > Associated object,Associated object,assocObjectGroupList > assocObjectGroup,assocObject,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocObjectType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObjectType,Object History and Association Information,Associations > Associated object,Associated object type,assocObjectGroupList > assocObjectGroup,assocObjectType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocObjectNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObjectNote,Object History and Association Information,Associations > Associated object,Associated object note,assocObjectGroupList > assocObjectGroup,assocObjectNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocConcept,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConcept,Object History and Association Information,Associations > Associated concept,Associated concept,assocConceptGroupList > assocConceptGroup,assocConcept,string,n,n,y,authority: concept/associated,""
core_7-2-0 collectionobject ns2:collectionobjects_common assocConceptType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConceptType,Object History and Association Information,Associations > Associated concept,Associated concept type,assocConceptGroupList > assocConceptGroup,assocConceptType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocConceptNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConceptNote,Object History and Association Information,Associations > Associated concept,Associated concept note,assocConceptGroupList > assocConceptGroup,assocConceptNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocCulturalContext,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContext,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContext,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocCulturalContextType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContextType,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity type,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocCulturalContextNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContextNote,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity note,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocOrganization,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganization,Object History and Association Information,Associations > Associated organization,Associated organization,assocOrganizationGroupList > assocOrganizationGroup,assocOrganization,string,n,n,y,authority: organization/local,""
core_7-2-0 collectionobject ns2:collectionobjects_common assocOrganizationType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganizationType,Object History and Association Information,Associations > Associated organization,Associated organization type,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocOrganizationNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganizationNote,Object History and Association Information,Associations > Associated organization,Associated organization note,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPeople,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeople,Object History and Association Information,Associations > Associated people,Associated people,assocPeopleGroupList > assocPeopleGroup,assocPeople,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPeopleType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeopleType,Object History and Association Information,Associations > Associated people,Associated people type,assocPeopleGroupList > assocPeopleGroup,assocPeopleType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPeopleNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeopleNote,Object History and Association Information,Associations > Associated people,Associated people note,assocPeopleGroupList > assocPeopleGroup,assocPeopleNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPerson,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPerson,Object History and Association Information,Associations > Associated person,Associated person,assocPersonGroupList > assocPersonGroup,assocPerson,string,n,n,y,authority: person/local,""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPersonType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPersonType,Object History and Association Information,Associations > Associated person,Associated person type,assocPersonGroupList > assocPersonGroup,assocPersonType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPersonNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPersonNote,Object History and Association Information,Associations > Associated person,Associated person note,assocPersonGroupList > assocPersonGroup,assocPersonNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPlace,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlace,Object History and Association Information,Associations > Associated place,Associated place,assocPlaceGroupList > assocPlaceGroup,assocPlace,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPlaceType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlaceType,Object History and Association Information,Associations > Associated place,Associated place type,assocPlaceGroupList > assocPlaceGroup,assocPlaceType,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocPlaceNote,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlaceNote,Object History and Association Information,Associations > Associated place,Associated place note,assocPlaceGroupList > assocPlaceGroup,assocPlaceNote,string,n,n,y,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocEventName,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventName,Object History and Association Information,Associations > Associated event,Associated event,"",assocEventName,string,n,n,n/a,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocEventNameType,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventNameType,Object History and Association Information,Associations > Associated event,Associated event type,"",assocEventNameType,string,n,n,n/a,"",""
core_7-2-0 collectionobject ns2:collectionobjects_common assocEvent,core_7-2-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEvent,Object History and Association Information,Associations,Associated controlled event or period/era,assocEvents,assocEvent,string,n,y,n,authority: chronology/event; authority: chronology/era,""
