fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
publicart_5-0-0 conditioncheck ns2:conditionchecks_common specialRequirements,publicart_5-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.specialRequirements,Object Recommendation/Requirement Information,"",Special requirement,"",specialRequirements,string,n,n,n/a,"",""
publicart_5-0-0 conditioncheck ns2:conditionchecks_common legalRequirements,publicart_5-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalRequirements,Object Recommendation/Requirement Information,"",Legal requirement,"",legalRequirements,string,n,n,n/a,"",""
publicart_5-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeld,publicart_5-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeld,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held description,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeld,string,n,n,y,"",""
publicart_5-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeldBeginDate,publicart_5-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeldBeginDate,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held begin date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldBeginDate,date,n,n,y,"",""
publicart_5-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeldEndDate,publicart_5-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeldEndDate,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held end date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldEndDate,date,n,n,y,"",""
publicart_5-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeldRenewDate,publicart_5-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeldRenewDate,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held renewal date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldRenewDate,date,n,n,y,"",""
publicart_5-0-0 conservation ns2:conservation_common conservationNumber,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.conservationNumber,Conservation Treatment Information,"",Reference number,"",conservationNumber,string,y,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common status,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.status,Conservation Treatment Information,Procedural status,Procedural status,conservationStatusGroupList > conservationStatusGroup,status,string,n,n,y,vocabulary: conservationstatus,""
publicart_5-0-0 conservation ns2:conservation_common statusDate,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.statusDate,Conservation Treatment Information,Procedural status,Procedural status date,conservationStatusGroupList > conservationStatusGroup,statusDate,date,n,n,y,"",""
publicart_5-0-0 conservation ns2:conservation_publicart conservationPriorityLevel,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.conservationPriorityLevel,Conservation Treatment Information,"",Priority level,"",conservationPriorityLevel,string,n,n,n/a,option list: conservationPriorityLevels,"high, low, medium"
publicart_5-0-0 conservation ns2:conservation_common treatmentPurpose,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.treatmentPurpose,Conservation Treatment Information,"",Treatment purpose,"",treatmentPurpose,string,n,n,n/a,vocabulary: treatmentpurpose,""
publicart_5-0-0 conservation ns2:conservation_common conservator,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.conservator,Conservation Treatment Information,"",Conservator,conservators,conservator,string,n,y,n,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,""
publicart_5-0-0 conservation ns2:conservation_common otherParty,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.otherParty,Conservation Treatment Information,Other treatment party,Other treatment party name,otherPartyGroupList > otherPartyGroup,otherParty,string,n,n,y,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,""
publicart_5-0-0 conservation ns2:conservation_common otherPartyRole,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.otherPartyRole,Conservation Treatment Information,Other treatment party,Other treatment party role,otherPartyGroupList > otherPartyGroup,otherPartyRole,string,n,n,y,vocabulary: otherpartyrole,""
publicart_5-0-0 conservation ns2:conservation_common otherPartyNote,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.otherPartyNote,Conservation Treatment Information,Other treatment party,Other treatment party note,otherPartyGroupList > otherPartyGroup,otherPartyNote,string,n,n,y,"",""
publicart_5-0-0 conservation ns2:conservation_common examinationStaff,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.examinationStaff,Conservation Treatment Information,Examination,Examination staff,examinationGroupList > examinationGroup,examinationStaff,string,n,n,y,authority: person/local; authority: person/shared,""
publicart_5-0-0 conservation ns2:conservation_common examinationPhase,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.examinationPhase,Conservation Treatment Information,Examination,Examination phase of treatment,examinationGroupList > examinationGroup,examinationPhase,string,n,n,y,vocabulary: examinationphase,""
publicart_5-0-0 conservation ns2:conservation_common examinationDate,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.examinationDate,Conservation Treatment Information,Examination,Examination date,examinationGroupList > examinationGroup,examinationDate,date,n,n,y,"",""
publicart_5-0-0 conservation ns2:conservation_common examinationNote,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.examinationNote,Conservation Treatment Information,Examination,Examination note,examinationGroupList > examinationGroup,examinationNote,string,n,n,y,"",""
publicart_5-0-0 conservation ns2:conservation_common fabricationNote,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.fabricationNote,Conservation Treatment Information,"",Fabrication note,"",fabricationNote,string,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common proposedTreatment,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.proposedTreatment,Conservation Treatment Information,"",Proposed treatment,"",proposedTreatment,string,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_publicart proposedTreatmentStartDate,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.proposedTreatmentStartDate,Conservation Treatment Information,"",Proposed treatment start date,"",proposedTreatmentStartDate,date,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_publicart proposedTreatmentEndDate,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.proposedTreatmentEndDate,Conservation Treatment Information,"",Proposed treatment end date,"",proposedTreatmentEndDate,date,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_publicart proposedTreatmentEstCurrency,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.proposedTreatmentEstCurrency,Conservation Treatment Information,Proposed treatment estimate,Proposed treatment estimate currency,"",proposedTreatmentEstCurrency,string,n,n,n/a,vocabulary: currency,""
publicart_5-0-0 conservation ns2:conservation_publicart proposedTreatmentEstValue,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.proposedTreatmentEstValue,Conservation Treatment Information,Proposed treatment estimate,Proposed treatment estimate value,"",proposedTreatmentEstValue,float,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_publicart proposedTreatmentContractRestrictions,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.proposedTreatmentContractRestrictions,Conservation Treatment Information,"",Proposed treatment contract restrictions,"",proposedTreatmentContractRestrictions,string,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common approvedBy,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.approvedBy,Conservation Treatment Information,"",Approved by,"",approvedBy,string,n,n,n/a,authority: person/local; authority: person/shared,""
publicart_5-0-0 conservation ns2:conservation_common approvedDate,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.approvedDate,Conservation Treatment Information,"",Approval date,"",approvedDate,date,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common treatmentSummary,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.treatmentSummary,Conservation Treatment Information,"",Treatment summary,"",treatmentSummary,string,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common treatmentStartDate,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.treatmentStartDate,Conservation Treatment Information,"",Treatment start date,"",treatmentStartDate,date,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common treatmentEndDate,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.treatmentEndDate,Conservation Treatment Information,"",Treatment end date,"",treatmentEndDate,date,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_publicart treatmentCostCurrency,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.treatmentCostCurrency,Conservation Treatment Information,Treatment cost,Treatment cost currency,"",treatmentCostCurrency,string,n,n,n/a,vocabulary: currency,""
publicart_5-0-0 conservation ns2:conservation_publicart treatmentCostValue,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.treatmentCostValue,Conservation Treatment Information,Treatment cost,Treatment cost value,"",treatmentCostValue,float,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common proposedAnalysis,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.proposedAnalysis,Object Analysis Information,"",Proposed analysis,"",proposedAnalysis,string,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common researcher,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.researcher,Object Analysis Information,"",Analysis researcher,"",researcher,string,n,n,n/a,authority: person/local; authority: person/shared,""
publicart_5-0-0 conservation ns2:conservation_common proposedAnalysisDate,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.proposedAnalysisDate,Object Analysis Information,"",Analysis proposal date,"",proposedAnalysisDate,date,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common analysisMethod,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.analysisMethod,Object Analysis Information,"",Analytical methodology,"",analysisMethod,string,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_common analysisResults,publicart_5-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.analysisResults,Object Analysis Information,"",Analytical result,"",analysisResults,string,n,n,n/a,"",""
publicart_5-0-0 conservation ns2:conservation_publicart analysisRecommendations,publicart_5-0-0,conservation,ns2:conservation_publicart,ns2:conservation_publicart,conservation_publicart.analysisRecommendations,Object Analysis Information,"",Analyst recommendations,"",analysisRecommendations,string,n,n,n/a,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common exhibitionNumber,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.exhibitionNumber,Exhibition Information,"",Exhibition number,"",exhibitionNumber,string,y,n,n/a,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common type,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.type,Exhibition Information,"",Type,"",type,string,n,n,n/a,vocabulary: exhibitiontype,""
publicart_5-0-0 exhibition ns2:exhibitions_common title,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.title,Exhibition Information,"",Title,"",title,string,n,n,n/a,"",""
publicart_5-0-0 exhibition ns2:exhibitions_publicart exhibitionSupport,publicart_5-0-0,exhibition,ns2:exhibitions_publicart,ns2:exhibitions_publicart,exhibitions_publicart.exhibitionSupport,Exhibition Information,Support,Support name,exhibitionSupportGroupList > exhibitionSupportGroup,exhibitionSupport,string,n,n,y,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,""
publicart_5-0-0 exhibition ns2:exhibitions_publicart exhibitionSupportNote,publicart_5-0-0,exhibition,ns2:exhibitions_publicart,ns2:exhibitions_publicart,exhibitions_publicart.exhibitionSupportNote,Exhibition Information,Support,Support note,exhibitionSupportGroupList > exhibitionSupportGroup,exhibitionSupportNote,string,n,n,y,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common organizer,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.organizer,Exhibition Information,"",Organizer,organizers,organizer,string,n,y,n,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,""
publicart_5-0-0 exhibition ns2:exhibitions_common publishTo,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.publishTo,Exhibition Information,"",Publish to,publishToList,publishTo,string,n,y,n,vocabulary: publishto,""
publicart_5-0-0 exhibition ns2:exhibitions_common venue,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.venue,Exhibition Information,Venue,Venue name,venueGroupList > venueGroup,venue,string,n,n,y,authority: organization/local; authority: organization/shared; authority: location/local; authority: location/offsite; authority: place/local; authority: place/shared,""
publicart_5-0-0 exhibition ns2:exhibitions_common venueOpeningDate,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.venueOpeningDate,Exhibition Information,Venue,Venue opening date,venueGroupList > venueGroup,venueOpeningDate,date,n,n,y,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common venueClosingDate,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.venueClosingDate,Exhibition Information,Venue,Venue closing date,venueGroupList > venueGroup,venueClosingDate,date,n,n,y,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common venueAttendance,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.venueAttendance,Exhibition Information,Venue,Venue attendance,venueGroupList > venueGroup,venueAttendance,string,n,n,y,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common venueUrl,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.venueUrl,Exhibition Information,Venue,Venue web address,venueGroupList > venueGroup,venueUrl,string,n,n,y,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common planningNote,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.planningNote,Exhibition Information,"",Planning note,"",planningNote,string,n,n,n/a,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common curatorialNote,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.curatorialNote,Exhibition Information,"",Curatorial note,"",curatorialNote,string,n,n,n/a,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common generalNote,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.generalNote,Exhibition Information,"",General note,"",generalNote,string,n,n,n/a,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common boilerplateText,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.boilerplateText,Exhibition Information,"",Boilerplate text,"",boilerplateText,string,n,n,n/a,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common galleryRotationName,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.galleryRotationName,Exhibition Information,Gallery rotation,Gallery rotation name,galleryRotationGroupList > galleryRotationGroup,galleryRotationName,string,n,n,y,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common galleryRotationStartDateGroup,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.galleryRotationStartDateGroup,Exhibition Information,Gallery rotation,Gallery rotation start date,galleryRotationGroupList > galleryRotationGroup,galleryRotationStartDateGroup,structured date group,n,n,y,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common galleryRotationEndDateGroup,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.galleryRotationEndDateGroup,Exhibition Information,Gallery rotation,Gallery rotation end date,galleryRotationGroupList > galleryRotationGroup,galleryRotationEndDateGroup,structured date group,n,n,y,"",""
publicart_5-0-0 exhibition ns2:exhibitions_common galleryRotationNote,publicart_5-0-0,exhibition,ns2:exhibitions_common,ns2:exhibitions_common,exhibitions_common.galleryRotationNote,Exhibition Information,Gallery rotation,Gallery rotation note,galleryRotationGroupList > galleryRotationGroup,galleryRotationNote,string,n,n,y,"",""
publicart_5-0-0 group ns2:groups_common title,publicart_5-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.title,Group Information,"",Title,"",title,string,y,n,n/a,"",""
publicart_5-0-0 group ns2:groups_common responsibleDepartment,publicart_5-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.responsibleDepartment,Group Information,"",Program Name,"",responsibleDepartment,string,n,n,n/a,vocabulary: program,""
publicart_5-0-0 group ns2:groups_common owner,publicart_5-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.owner,Group Information,"",Group owner,"",owner,string,n,n,n/a,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,""
publicart_5-0-0 group ns2:groups_common groupEarliestSingleDate,publicart_5-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.groupEarliestSingleDate,Group Information,"",Earliest/single date,"",groupEarliestSingleDate,date,n,n,n/a,"",""
publicart_5-0-0 group ns2:groups_common groupLatestDate,publicart_5-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.groupLatestDate,Group Information,"",Latest date,"",groupLatestDate,date,n,n,n/a,"",""
publicart_5-0-0 group ns2:groups_common scopeNote,publicart_5-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.scopeNote,Group Information,"",Scope note,"",scopeNote,string,n,n,n/a,"",""
publicart_5-0-0 group ns2:groups_checklist checklistType,publicart_5-0-0,group,ns2:groups_checklist,ns2:groups_checklist,groups_checklist.checklistType,Checklist Information,Checklist,Checklist type,checklistGroupList > checklistGroup,checklistType,string,n,n,y,vocabulary: checklisttype,""
publicart_5-0-0 group ns2:groups_checklist checklistOpenDate,publicart_5-0-0,group,ns2:groups_checklist,ns2:groups_checklist,groups_checklist.checklistOpenDate,Checklist Information,Checklist,Checklist start date,checklistGroupList > checklistGroup,checklistOpenDate,date,n,n,y,"",""
publicart_5-0-0 group ns2:groups_checklist checklistCloseDate,publicart_5-0-0,group,ns2:groups_checklist,ns2:groups_checklist,groups_checklist.checklistCloseDate,Checklist Information,Checklist,Checklist close date,checklistGroupList > checklistGroup,checklistCloseDate,date,n,n,y,"",""
publicart_5-0-0 group ns2:groups_checklist checklistNote,publicart_5-0-0,group,ns2:groups_checklist,ns2:groups_checklist,groups_checklist.checklistNote,Checklist Information,Checklist,Checklist note,checklistGroupList > checklistGroup,checklistNote,string,n,n,y,"",""
publicart_5-0-0 group ns2:groups_checklist checklistItem,publicart_5-0-0,group,ns2:groups_checklist,ns2:groups_checklist,groups_checklist.checklistItem,Checklist Information,Checklist > Checklist item,Checklist item description,checklistGroupList > checklistGroup > checklistItemGroupList > checklistItemGroup,checklistItem,string,n,n,y,"",""
publicart_5-0-0 group ns2:groups_checklist checklistAssignee,publicart_5-0-0,group,ns2:groups_checklist,ns2:groups_checklist,groups_checklist.checklistAssignee,Checklist Information,Checklist > Checklist item,Checklist item assigned to,checklistGroupList > checklistGroup > checklistItemGroupList > checklistItemGroup,checklistAssignee,string,n,n,y,authority: person/local; authority: person/shared,""
publicart_5-0-0 group ns2:groups_checklist checklistStatus,publicart_5-0-0,group,ns2:groups_checklist,ns2:groups_checklist,groups_checklist.checklistStatus,Checklist Information,Checklist > Checklist item,Checklist item status,checklistGroupList > checklistGroup > checklistItemGroupList > checklistItemGroup,checklistStatus,string,n,n,y,vocabulary: checkliststatus,""
publicart_5-0-0 group ns2:groups_checklist checklistStatusDate,publicart_5-0-0,group,ns2:groups_checklist,ns2:groups_checklist,groups_checklist.checklistStatusDate,Checklist Information,Checklist > Checklist item,Checklist item status date,checklistGroupList > checklistGroup > checklistItemGroupList > checklistItemGroup,checklistStatusDate,date,n,n,y,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityReferenceNumber,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityReferenceNumber,Insurance and Indemnity Information,"",Reference number,"",insuranceIndemnityReferenceNumber,string,y,n,n/a,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityType,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityType,Insurance and Indemnity Information,"",Type,"",insuranceIndemnityType,string,n,n,n/a,vocabulary: insurancetype,""
publicart_5-0-0 insurance ns2:insurances_common insurerIndemnifier,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insurerIndemnifier,Insurance and Indemnity Information,"",Insurer/indemnifier,"",insurerIndemnifier,string,n,n,n/a,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityPolicyNumber,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityPolicyNumber,Insurance and Indemnity Information,"",Policy number,"",insuranceIndemnityPolicyNumber,string,n,n,n/a,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityCurrency,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityCurrency,Insurance and Indemnity Information,Insurance/indemnity price,Insurance/indemnity price currency,"",insuranceIndemnityCurrency,string,n,n,n/a,vocabulary: currency,""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityValue,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityValue,Insurance and Indemnity Information,Insurance/indemnity price,Insurance/indemnity price value,"",insuranceIndemnityValue,float,n,n,n/a,"",""
publicart_5-0-0 insurance ns2:insurances_common minimumLiabilityCurrency,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.minimumLiabilityCurrency,Insurance and Indemnity Information,Minimum liability price,Minimum liability price currency,"",minimumLiabilityCurrency,string,n,n,n/a,vocabulary: currency,""
publicart_5-0-0 insurance ns2:insurances_common minimumLiabilityValue,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.minimumLiabilityValue,Insurance and Indemnity Information,Minimum liability price,Minimum liability price value,"",minimumLiabilityValue,float,n,n,n/a,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityAuthorizer,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityAuthorizer,Insurance and Indemnity Information,Authorization,Authorizer,"",insuranceIndemnityAuthorizer,string,n,n,n/a,authority: person/local; authority: person/shared,""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityAuthorizationDate,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityAuthorizationDate,Insurance and Indemnity Information,Authorization,Authorization date,"",insuranceIndemnityAuthorizationDate,date,n,n,n/a,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityStatus,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatus,Insurance and Indemnity Information,Status,Status type,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatus,string,n,n,y,vocabulary: insurancestatus,""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityStatusDate,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatusDate,Insurance and Indemnity Information,Status,Status date,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusDate,date,n,n,y,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityStatusNote,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatusNote,Insurance and Indemnity Information,Status,Status note,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusNote,string,n,n,y,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityNote,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityNote,Insurance and Indemnity Information,"",Note,"",insuranceIndemnityNote,string,n,n,n/a,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityQuoteProvider,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteProvider,Insurance and Indemnity Information,Quote,Quote provider,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteProvider,string,n,n,y,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityQuoteCurrency,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteCurrency,Insurance and Indemnity Information,Quote,Quote currency,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteCurrency,string,n,n,y,vocabulary: currency,""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityQuoteValue,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteValue,Insurance and Indemnity Information,Quote,Quote value,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteValue,float,n,n,y,"",""
publicart_5-0-0 insurance ns2:insurances_common insuranceIndemnityQuoteDate,publicart_5-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteDate,Insurance and Indemnity Information,Quote,Quote date,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteDate,date,n,n,y,"",""
publicart_5-0-0 intake ns2:intakes_common entryNumber,publicart_5-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryNumber,Object Entry Information,"",Entry number,"",entryNumber,string,y,n,n/a,"",""
publicart_5-0-0 intake ns2:intakes_common entryDate,publicart_5-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryDate,Object Entry Information,"",Entry date,"",entryDate,date,n,n,n/a,"",""
publicart_5-0-0 intake ns2:intakes_common entryReason,publicart_5-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryReason,Object Entry Information,"",Entry reason,"",entryReason,string,n,n,n/a,option list: entryReasons,"commission, consideration, enquiry, loan"
publicart_5-0-0 intake ns2:intakes_common entryMethod,publicart_5-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryMethod,Object Entry Information,"",Entry method,entryMethods,entryMethod,string,n,y,n,vocabulary: entrymethod,""
publicart_5-0-0 intake ns2:intakes_common returnDate,publicart_5-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.returnDate,Object Entry Information,"",Return date,"",returnDate,date,n,n,n/a,"",""
publicart_5-0-0 intake ns2:intakes_common currentOwner,publicart_5-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentOwner,Object Entry Information,"",Current owner,currentOwners,currentOwner,string,n,y,n,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,""
