profile,record_type,record_type_machine_name,record_section,path_to_field,field,field_machine_name,qualified_field_machine_name,importer_template_headers,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
publicart_7-0-0,Condition Check,conditioncheck,Object Condition Information,"",Condition note,conditionNote,ns2:conditionchecks_common.conditionNote,conditionNote,string,n,n,y,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Condition Information,"",Environmental condition note,envConditionNote,ns2:conditionchecks_common.envConditionNote,envConditionNote,string,n,n,y,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Condition Information,"",Environmental condition date,envConditionNoteDate,ns2:conditionchecks_common.envConditionNoteDate,envConditionNoteDate,date,n,n,y,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Display recommendation,displayRecommendations,ns2:conditionchecks_common.displayRecommendations,displayRecommendations,string,n,n,n/a,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Handling recommendation,handlingRecommendations,ns2:conditionchecks_common.handlingRecommendations,handlingRecommendations,string,n,n,n/a,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Installation recommendation,installationRecommendations,ns2:conditionchecks_publicart.installationRecommendations,installationRecommendations,string,n,n,n/a,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Environmental recommendation,envRecommendations,ns2:conditionchecks_common.envRecommendations,envRecommendations,string,n,n,n/a,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Special requirement,specialRequirements,ns2:conditionchecks_common.specialRequirements,specialRequirements,string,n,n,n/a,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal requirement,legalRequirements,ns2:conditionchecks_common.legalRequirements,legalRequirements,string,n,n,n/a,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held description,legalReqsHeld,ns2:conditionchecks_common.legalReqsHeld,legalReqsHeld,string,n,n,y,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held begin date,legalReqsHeldBeginDate,ns2:conditionchecks_common.legalReqsHeldBeginDate,legalReqsHeldBeginDate,date,n,n,y,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held end date,legalReqsHeldEndDate,ns2:conditionchecks_common.legalReqsHeldEndDate,legalReqsHeldEndDate,date,n,n,y,"","",""
publicart_7-0-0,Condition Check,conditioncheck,Object Recommendation/Requirement Information,"",Legal/license requirement held renewal date,legalReqsHeldRenewDate,ns2:conditionchecks_common.legalReqsHeldRenewDate,legalReqsHeldRenewDate,date,n,n,y,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Reference number,conservationNumber,ns2:conservation_common.conservationNumber,conservationNumber,string,y,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Procedural status,status,ns2:conservation_common.status,status; statusRefname,string,n,n,y,vocabulary; refname,conservationstatus; vocabulary refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Procedural status date,statusDate,ns2:conservation_common.statusDate,statusDate,date,n,n,y,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Priority level,conservationPriorityLevel,ns2:conservation_publicart.conservationPriorityLevel,conservationPriorityLevel,string,n,n,n/a,option list,conservationPriorityLevels,"high, low, medium"
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Treatment purpose,treatmentPurpose,ns2:conservation_common.treatmentPurpose,treatmentPurpose; treatmentPurposeRefname,string,n,n,n/a,vocabulary; refname,treatmentpurpose; vocabulary refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Conservator,conservator,ns2:conservation_common.conservator,conservatorPersonLocal; conservatorPersonShared; conservatorOrganizationLocal; conservatorOrganizationShared; conservatorRefname,string,n,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Other treatment party name,otherParty,ns2:conservation_common.otherParty,otherPartyPersonLocal; otherPartyPersonShared; otherPartyOrganizationLocal; otherPartyOrganizationShared; otherPartyRefname,string,n,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Other treatment party role,otherPartyRole,ns2:conservation_common.otherPartyRole,otherPartyRole; otherPartyRoleRefname,string,n,n,y,vocabulary; refname,otherpartyrole; vocabulary refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Other treatment party note,otherPartyNote,ns2:conservation_common.otherPartyNote,otherPartyNote,string,n,n,y,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Examination staff,examinationStaff,ns2:conservation_common.examinationStaff,examinationStaffPersonLocal; examinationStaffPersonShared; examinationStaffRefname,string,n,n,y,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Examination phase of treatment,examinationPhase,ns2:conservation_common.examinationPhase,examinationPhase; examinationPhaseRefname,string,n,n,y,vocabulary; refname,examinationphase; vocabulary refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Examination date,examinationDate,ns2:conservation_common.examinationDate,examinationDate,date,n,n,y,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Examination note,examinationNote,ns2:conservation_common.examinationNote,examinationNote,string,n,n,y,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Fabrication note,fabricationNote,ns2:conservation_common.fabricationNote,fabricationNote,string,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Proposed treatment,proposedTreatment,ns2:conservation_common.proposedTreatment,proposedTreatment,string,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Proposed treatment start date,proposedTreatmentStartDate,ns2:conservation_publicart.proposedTreatmentStartDate,proposedTreatmentStartDate,date,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Proposed treatment end date,proposedTreatmentEndDate,ns2:conservation_publicart.proposedTreatmentEndDate,proposedTreatmentEndDate,date,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,Proposed treatment estimate,Proposed treatment estimate currency,proposedTreatmentEstCurrency,ns2:conservation_publicart.proposedTreatmentEstCurrency,proposedTreatmentEstCurrency; proposedTreatmentEstCurrencyRefname,string,n,n,n/a,vocabulary; refname,currency; vocabulary refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,Proposed treatment estimate,Proposed treatment estimate value,proposedTreatmentEstValue,ns2:conservation_publicart.proposedTreatmentEstValue,proposedTreatmentEstValue,float,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Proposed treatment contract restrictions,proposedTreatmentContractRestrictions,ns2:conservation_publicart.proposedTreatmentContractRestrictions,proposedTreatmentContractRestrictions,string,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Approved by,approvedBy,ns2:conservation_common.approvedBy,approvedByPersonLocal; approvedByPersonShared; approvedByRefname,string,n,n,n/a,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Approval date,approvedDate,ns2:conservation_common.approvedDate,approvedDate,date,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Treatment summary,treatmentSummary,ns2:conservation_common.treatmentSummary,treatmentSummary,string,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Treatment start date,treatmentStartDate,ns2:conservation_common.treatmentStartDate,treatmentStartDate,date,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,"",Treatment end date,treatmentEndDate,ns2:conservation_common.treatmentEndDate,treatmentEndDate,date,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,Treatment cost,Treatment cost currency,treatmentCostCurrency,ns2:conservation_publicart.treatmentCostCurrency,treatmentCostCurrency; treatmentCostCurrencyRefname,string,n,n,n/a,vocabulary; refname,currency; vocabulary refname,""
publicart_7-0-0,Conservation,conservation,Conservation Treatment Information,Treatment cost,Treatment cost value,treatmentCostValue,ns2:conservation_publicart.treatmentCostValue,treatmentCostValue,float,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Object Analysis Information,"",Proposed analysis,proposedAnalysis,ns2:conservation_common.proposedAnalysis,proposedAnalysis,string,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Object Analysis Information,"",Analysis researcher,researcher,ns2:conservation_common.researcher,researcherPersonLocal; researcherPersonShared; researcherRefname,string,n,n,n/a,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Conservation,conservation,Object Analysis Information,"",Analysis proposal date,proposedAnalysisDate,ns2:conservation_common.proposedAnalysisDate,proposedAnalysisDate,date,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Object Analysis Information,"",Analytical methodology,analysisMethod,ns2:conservation_common.analysisMethod,analysisMethod,string,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Object Analysis Information,"",Analytical result,analysisResults,ns2:conservation_common.analysisResults,analysisResults,string,n,n,n/a,"","",""
publicart_7-0-0,Conservation,conservation,Object Analysis Information,"",Analyst recommendations,analysisRecommendations,ns2:conservation_publicart.analysisRecommendations,analysisRecommendations,string,n,n,n/a,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Exhibition number,exhibitionNumber,ns2:exhibitions_common.exhibitionNumber,exhibitionNumber,string,y,n,n/a,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Type,type,ns2:exhibitions_common.type,type; typeRefname,string,n,n,n/a,vocabulary; refname,exhibitiontype; vocabulary refname,""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Title,title,ns2:exhibitions_common.title,title,string,n,n,n/a,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Support name,exhibitionSupport,ns2:exhibitions_publicart.exhibitionSupport,exhibitionSupportPersonLocal; exhibitionSupportPersonShared; exhibitionSupportOrganizationLocal; exhibitionSupportOrganizationShared; exhibitionSupportRefname,string,n,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Support note,exhibitionSupportNote,ns2:exhibitions_publicart.exhibitionSupportNote,exhibitionSupportNote,string,n,n,y,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Organizer,organizer,ns2:exhibitions_common.organizer,organizerPersonLocal; organizerPersonShared; organizerOrganizationLocal; organizerOrganizationShared; organizerRefname,string,n,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Publish to,publishTo,ns2:exhibitions_common.publishTo,publishTo; publishToRefname,string,n,y,n,vocabulary; refname,publishto; vocabulary refname,""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Venue name,venue,ns2:exhibitions_common.venue,venueOrganizationLocal; venueOrganizationShared; venueLocationLocal; venueLocationOffsite; venuePlaceLocal; venuePlaceShared; venueRefname,string,n,n,y,authority; refname,organization/local; organization/shared; location/local; location/offsite; place/local; place/shared; authority refname,""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Venue opening date,venueOpeningDate,ns2:exhibitions_common.venueOpeningDate,venueOpeningDate,date,n,n,y,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Venue closing date,venueClosingDate,ns2:exhibitions_common.venueClosingDate,venueClosingDate,date,n,n,y,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Venue attendance,venueAttendance,ns2:exhibitions_common.venueAttendance,venueAttendance,string,n,n,y,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Venue web address,venueUrl,ns2:exhibitions_common.venueUrl,venueUrl,string,n,n,y,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Planning note,planningNote,ns2:exhibitions_common.planningNote,planningNote,string,n,n,n/a,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Curatorial note,curatorialNote,ns2:exhibitions_common.curatorialNote,curatorialNote,string,n,n,n/a,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",General note,generalNote,ns2:exhibitions_common.generalNote,generalNote,string,n,n,n/a,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Boilerplate text,boilerplateText,ns2:exhibitions_common.boilerplateText,boilerplateText,string,n,n,n/a,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Gallery rotation name,galleryRotationName,ns2:exhibitions_common.galleryRotationName,galleryRotationName,string,n,n,y,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Gallery rotation start date,galleryRotationStartDateGroup,ns2:exhibitions_common.galleryRotationStartDateGroup,galleryRotationStartDateGroup,structured date group,n,n,y,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Gallery rotation end date,galleryRotationEndDateGroup,ns2:exhibitions_common.galleryRotationEndDateGroup,galleryRotationEndDateGroup,structured date group,n,n,y,"","",""
publicart_7-0-0,Exhibition,exhibition,Exhibition Information,"",Gallery rotation note,galleryRotationNote,ns2:exhibitions_common.galleryRotationNote,galleryRotationNote,string,n,n,y,"","",""
publicart_7-0-0,Group,group,Group Information,"",Title,title,ns2:groups_common.title,title,string,y,n,n/a,"","",""
publicart_7-0-0,Group,group,Group Information,"",Program Name,responsibleDepartment,ns2:groups_common.responsibleDepartment,responsibleDepartment; responsibleDepartmentRefname,string,n,n,n/a,vocabulary; refname,program; vocabulary refname,""
publicart_7-0-0,Group,group,Group Information,"",Group owner,owner,ns2:groups_common.owner,ownerPersonLocal; ownerPersonShared; ownerOrganizationLocal; ownerOrganizationShared; ownerRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Group,group,Group Information,"",Earliest/single date,groupEarliestSingleDate,ns2:groups_common.groupEarliestSingleDate,groupEarliestSingleDate,date,n,n,n/a,"","",""
publicart_7-0-0,Group,group,Group Information,"",Latest date,groupLatestDate,ns2:groups_common.groupLatestDate,groupLatestDate,date,n,n,n/a,"","",""
publicart_7-0-0,Group,group,Group Information,"",Scope note,scopeNote,ns2:groups_common.scopeNote,scopeNote,string,n,n,n/a,"","",""
publicart_7-0-0,Group,group,Checklist Information,"",Checklist type,checklistType,ns2:groups_checklist.checklistType,checklistType; checklistTypeRefname,string,n,n,y,vocabulary; refname,checklisttype; vocabulary refname,""
publicart_7-0-0,Group,group,Checklist Information,"",Checklist start date,checklistOpenDate,ns2:groups_checklist.checklistOpenDate,checklistOpenDate,date,n,n,y,"","",""
publicart_7-0-0,Group,group,Checklist Information,"",Checklist close date,checklistCloseDate,ns2:groups_checklist.checklistCloseDate,checklistCloseDate,date,n,n,y,"","",""
publicart_7-0-0,Group,group,Checklist Information,"",Checklist note,checklistNote,ns2:groups_checklist.checklistNote,checklistNote,string,n,n,y,"","",""
publicart_7-0-0,Group,group,Checklist Information,"",Checklist item description,checklistItem,ns2:groups_checklist.checklistItem,checklistItem,string,n,n,y,"","",""
publicart_7-0-0,Group,group,Checklist Information,"",Checklist item assigned to,checklistAssignee,ns2:groups_checklist.checklistAssignee,checklistAssigneePersonLocal; checklistAssigneePersonShared; checklistAssigneeRefname,string,n,n,y,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Group,group,Checklist Information,"",Checklist item status,checklistStatus,ns2:groups_checklist.checklistStatus,checklistStatus; checklistStatusRefname,string,n,n,y,vocabulary; refname,checkliststatus; vocabulary refname,""
publicart_7-0-0,Group,group,Checklist Information,"",Checklist item status date,checklistStatusDate,ns2:groups_checklist.checklistStatusDate,checklistStatusDate,date,n,n,y,"","",""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Entry number,entryNumber,ns2:intakes_common.entryNumber,entryNumber,string,y,n,n/a,"","",""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Entry date,entryDate,ns2:intakes_common.entryDate,entryDate,date,n,n,n/a,"","",""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Entry reason,entryReason,ns2:intakes_common.entryReason,entryReason,string,n,n,n/a,option list,entryReasons,"commission, consideration, enquiry, loan"
publicart_7-0-0,Intake,intake,Object Entry Information,"",Entry method,entryMethod,ns2:intakes_common.entryMethod,entryMethod; entryMethodRefname,string,n,y,n,vocabulary; refname,entrymethod; vocabulary refname,""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Return date,returnDate,ns2:intakes_common.returnDate,returnDate,date,n,n,n/a,"","",""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Current owner,currentOwner,ns2:intakes_common.currentOwner,currentOwnerPersonLocal; currentOwnerPersonShared; currentOwnerOrganizationLocal; currentOwnerOrganizationShared; currentOwnerRefname,string,n,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Depositor name,depositor,ns2:intakes_common.depositor,depositorPersonLocal; depositorPersonShared; depositorOrganizationLocal; depositorOrganizationShared; depositorRefname,string,n,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Depositor requirements,depositorsRequirements,ns2:intakes_common.depositorsRequirements,depositorsRequirements,string,n,n,y,"","",""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Approval,approvalGroup,ns2:intakes_common.approvalGroup,approvalGroup; approvalGroupRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalgroup; vocabulary refname,""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Approval individual,approvalIndividual,ns2:intakes_common.approvalIndividual,approvalIndividualPersonLocal; approvalIndividualPersonShared; approvalIndividualRefname,string,n,n,y,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Approval status,approvalStatus,ns2:intakes_common.approvalStatus,approvalStatus; approvalStatusRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalstatus; vocabulary refname,""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Approval status date,approvalDate,ns2:intakes_common.approvalDate,approvalDate,date,n,n,y,"","",""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Approval note,approvalNote,ns2:intakes_common.approvalNote,approvalNote,string,n,n,y,"","",""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Entry note,entryNote,ns2:intakes_common.entryNote,entryNote,string,n,n,n/a,"","",""
publicart_7-0-0,Intake,intake,Object Entry Information,"",Packing note,packingNote,ns2:intakes_common.packingNote,packingNote,string,n,n,n/a,"","",""
publicart_7-0-0,Intake,intake,Location Information,"",Current location,currentLocation,ns2:intakes_common.currentLocation,currentLocationLocationLocal; currentLocationLocationOffsite; currentLocationOrganizationLocal; currentLocationOrganizationShared; currentLocationPlaceLocal; currentLocationPlaceShared; currentLocationRefname,string,n,n,y,authority; refname,location/local; location/offsite; organization/local; organization/shared; place/local; place/shared; authority refname,""
publicart_7-0-0,Intake,intake,Location Information,"",Current location fitness,currentLocationFitness,ns2:intakes_common.currentLocationFitness,currentLocationFitness; currentLocationFitnessRefname,string,n,n,y,vocabulary; refname,conditionfitness; vocabulary refname,""
publicart_7-0-0,Intake,intake,Location Information,"",Current location note,currentLocationNote,ns2:intakes_common.currentLocationNote,currentLocationNote,string,n,n,y,"","",""
publicart_7-0-0,Intake,intake,Location Information,"",Location date,locationDate,ns2:intakes_common.locationDate,locationDate,date,n,n,n/a,"","",""
publicart_7-0-0,Intake,intake,Location Information,"",Normal location,normalLocation,ns2:intakes_common.normalLocation,normalLocationLocationLocal; normalLocationLocationOffsite; normalLocationOrganizationLocal; normalLocationOrganizationShared; normalLocationPlaceLocal; normalLocationPlaceShared; normalLocationRefname,string,n,n,n/a,authority; refname,location/local; location/offsite; organization/local; organization/shared; place/local; place/shared; authority refname,""
publicart_7-0-0,Intake,intake,Condition Check Information,"",Condition check method,conditionCheckMethod,ns2:intakes_common.conditionCheckMethod,conditionCheckMethod; conditionCheckMethodRefname,string,n,y,n,vocabulary; refname,conditioncheckmethod; vocabulary refname,""
publicart_7-0-0,Intake,intake,Condition Check Information,"",Condition check reason,conditionCheckReason,ns2:intakes_common.conditionCheckReason,conditionCheckReason; conditionCheckReasonRefname,string,n,y,n,vocabulary; refname,conditioncheckreason; vocabulary refname,""
publicart_7-0-0,Intake,intake,Condition Check Information,"",Condition check assessor,conditionCheckerOrAssessor,ns2:intakes_common.conditionCheckerOrAssessor,conditionCheckerOrAssessorPersonLocal; conditionCheckerOrAssessorPersonShared; conditionCheckerOrAssessorOrganizationLocal; conditionCheckerOrAssessorOrganizationShared; conditionCheckerOrAssessorRefname,string,n,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Intake,intake,Condition Check Information,"",Condition check date,conditionCheckDate,ns2:intakes_common.conditionCheckDate,conditionCheckDate,date,n,n,n/a,"","",""
publicart_7-0-0,Intake,intake,Condition Check Information,"",Condition check reference number,conditionCheckReferenceNumber,ns2:intakes_common.conditionCheckReferenceNumber,conditionCheckReferenceNumber,string,n,n,n/a,"","",""
publicart_7-0-0,Intake,intake,Condition Check Information,"",Condition check note,conditionCheckNote,ns2:intakes_common.conditionCheckNote,conditionCheckNote,string,n,n,n/a,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan in number,loanInNumber,ns2:loansin_common.loanInNumber,loanInNumber,string,y,n,n/a,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan purpose,loanPurpose,ns2:loansin_common.loanPurpose,loanPurpose,string,n,n,n/a,option list,loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan status group,loanGroup,ns2:loansin_common.loanGroup,loanGroup; loanGroupRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalgroup; vocabulary refname,""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan status individual,loanIndividual,ns2:loansin_common.loanIndividual,loanIndividualPersonLocal; loanIndividualPersonShared; loanIndividualRefname,string,n,n,y,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan status,loanStatus,ns2:loansin_common.loanStatus,loanStatus; loanStatusRefname,string,n,n,y,vocabulary; refname,loanoutstatus; vocabulary refname,""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan status date,loanStatusDate,ns2:loansin_common.loanStatusDate,loanStatusDate,date,n,n,y,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan status note,loanStatusNote,ns2:loansin_common.loanStatusNote,loanStatusNote,string,n,n,y,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Lender name,lender,ns2:loansin_common.lender,lenderPersonLocal; lenderPersonShared; lenderOrganizationLocal; lenderOrganizationShared; lenderRefname,string,n,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Lender contact,lendersContact,ns2:loansin_common.lendersContact,lendersContactPersonLocal; lendersContactPersonShared; lendersContactRefname,string,n,n,y,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Lender authorization date,lendersAuthorizationDate,ns2:loansin_common.lendersAuthorizationDate,lendersAuthorizationDate,date,n,n,y,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Conditions of loan,loanInConditions,ns2:loansin_common.loanInConditions,loanInConditions,string,n,n,n/a,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Note,loanInNote,ns2:loansin_common.loanInNote,loanInNote,string,n,n,n/a,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan in date,loanInDate,ns2:loansin_common.loanInDate,loanInDate,date,n,n,n/a,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Loan return date,loanReturnDate,ns2:loansin_common.loanReturnDate,loanReturnDate,date,n,n,n/a,"","",""
publicart_7-0-0,Loan In,loanin,Loan In Information,"",Credit line,creditLine,ns2:loansin_common.creditLine,creditLine,string,n,n,n/a,"","",""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,"",Loan out number,loanOutNumber,ns2:loansout_common.loanOutNumber,loanOutNumber,string,y,n,n/a,"","",""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,"",Loan purpose,loanPurpose,ns2:loansout_common.loanPurpose,loanPurpose,string,n,n,n/a,option list,loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
publicart_7-0-0,Loan Out,loanout,Loan Out Information,Lender,Lender authorizer,lendersAuthorizer,ns2:loansout_common.lendersAuthorizer,lendersAuthorizerPersonLocal; lendersAuthorizerPersonShared; lendersAuthorizerRefname,string,n,n,n/a,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,Lender,Lender contact,lendersContact,ns2:loansout_common.lendersContact,lendersContactPersonLocal; lendersContactPersonShared; lendersContactRefname,string,n,n,n/a,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,Lender,Lender authorization date,lendersAuthorizationDate,ns2:loansout_common.lendersAuthorizationDate,lendersAuthorizationDate,date,n,n,n/a,"","",""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,Borrower,Borrower name,borrower,ns2:loansout_common.borrower,borrowerPersonLocal; borrowerPersonShared; borrowerOrganizationLocal; borrowerOrganizationShared; borrowerRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,Borrower,Borrower contact,borrowersContact,ns2:loansout_common.borrowersContact,borrowersContactPersonLocal; borrowersContactPersonShared; borrowersContactRefname,string,n,n,n/a,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,Borrower,Borrower authorizer,borrowersAuthorizer,ns2:loansout_common.borrowersAuthorizer,borrowersAuthorizerPersonLocal; borrowersAuthorizerPersonShared; borrowersAuthorizerRefname,string,n,n,n/a,authority; refname,person/local; person/shared; authority refname,""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,Borrower,Borrower authorization date,borrowersAuthorizationDate,ns2:loansout_common.borrowersAuthorizationDate,borrowersAuthorizationDate,date,n,n,n/a,"","",""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,"",Conditions of loan,specialConditionsOfLoan,ns2:loansout_common.specialConditionsOfLoan,specialConditionsOfLoan,string,n,n,n/a,"","",""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,"",Note,loanOutNote,ns2:loansout_common.loanOutNote,loanOutNote,string,n,n,n/a,"","",""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,"",Loan status group,loanGroup,ns2:loansout_common.loanGroup,loanGroup; loanGroupRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalgroup; vocabulary refname,""
publicart_7-0-0,Loan Out,loanout,Loan Out Information,"",Loan status individual,loanIndividual,ns2:loansout_common.loanIndividual,loanIndividualPersonLocal; loanIndividualPersonShared; loanIndividualRefname,string,n,n,y,authority; refname,person/local; person/shared; authority refname,""
