profile,record_type,record_type_machine_name,record_section,path_to_field,field,field_machine_name,qualified_field_machine_name,importer_template_headers,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
herbarium_2-0-12,Object,collectionobject,Object Description Information,"",Phase,phase,ns2:collectionobjects_common.phase,phase; phaseRefname,string,n,n,n/a,vocabulary; refname,botanicalphase; vocabulary refname,""
herbarium_2-0-12,Object,collectionobject,Object Description Information,"",Form,form,ns2:collectionobjects_common.form,form; formRefname,string,n,y,n,vocabulary; refname,herbariumform; vocabulary refname,""
herbarium_2-0-12,Object,collectionobject,Object Description Information,"",Style,style,ns2:collectionobjects_common.style,style,string,n,y,n,"","",""
herbarium_2-0-12,Object,collectionobject,Object Description Information,"",Post to public,postToPublic,ns2:collectionobjects_herbarium.postToPublic,postToPublic,string,n,n,n/a,option list,yesNoValues,"no, yes"
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated activity,assocActivity,ns2:collectionobjects_common.assocActivity,assocActivity,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated activity type,assocActivityType,ns2:collectionobjects_common.assocActivityType,assocActivityType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated activity note,assocActivityNote,ns2:collectionobjects_common.assocActivityNote,assocActivityNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated object,assocObject,ns2:collectionobjects_common.assocObject,assocObject,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated object type,assocObjectType,ns2:collectionobjects_common.assocObjectType,assocObjectType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated object note,assocObjectNote,ns2:collectionobjects_common.assocObjectNote,assocObjectNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated concept,assocConcept,ns2:collectionobjects_common.assocConcept,assocConceptConceptAssociated; assocConceptRefname,string,n,n,y,authority; refname,concept/associated; authority refname,""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated concept type,assocConceptType,ns2:collectionobjects_common.assocConceptType,assocConceptType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated concept note,assocConceptNote,ns2:collectionobjects_common.assocConceptNote,assocConceptNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated cultural affinity,assocCulturalContext,ns2:collectionobjects_common.assocCulturalContext,assocCulturalContext,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated cultural affinity type,assocCulturalContextType,ns2:collectionobjects_common.assocCulturalContextType,assocCulturalContextType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated cultural affinity note,assocCulturalContextNote,ns2:collectionobjects_common.assocCulturalContextNote,assocCulturalContextNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated organization,assocOrganization,ns2:collectionobjects_common.assocOrganization,assocOrganizationOrganizationLocal; assocOrganizationRefname,string,n,n,y,authority; refname,organization/local; authority refname,""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated organization type,assocOrganizationType,ns2:collectionobjects_common.assocOrganizationType,assocOrganizationType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated organization note,assocOrganizationNote,ns2:collectionobjects_common.assocOrganizationNote,assocOrganizationNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated people,assocPeople,ns2:collectionobjects_common.assocPeople,assocPeople,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated people type,assocPeopleType,ns2:collectionobjects_common.assocPeopleType,assocPeopleType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated people note,assocPeopleNote,ns2:collectionobjects_common.assocPeopleNote,assocPeopleNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated person,assocPerson,ns2:collectionobjects_common.assocPerson,assocPersonPersonLocal; assocPersonRefname,string,n,n,y,authority; refname,person/local; authority refname,""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated person type,assocPersonType,ns2:collectionobjects_common.assocPersonType,assocPersonType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated person note,assocPersonNote,ns2:collectionobjects_common.assocPersonNote,assocPersonNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated place,assocPlace,ns2:collectionobjects_common.assocPlace,assocPlace,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated place type,assocPlaceType,ns2:collectionobjects_common.assocPlaceType,assocPlaceType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated place note,assocPlaceNote,ns2:collectionobjects_common.assocPlaceNote,assocPlaceNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated event,assocEventName,ns2:collectionobjects_common.assocEventName,assocEventName,string,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations > Associated event,Associated event type,assocEventNameType,ns2:collectionobjects_common.assocEventNameType,assocEventNameType,string,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated event organization,assocEventOrganization,ns2:collectionobjects_common.assocEventOrganization,assocEventOrganizationOrganizationLocal; assocEventOrganizationRefname,string,n,y,n,authority; refname,organization/local; authority refname,""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated event people,assocEventPeople,ns2:collectionobjects_common.assocEventPeople,assocEventPeople,string,n,y,n,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated event person,assocEventPerson,ns2:collectionobjects_common.assocEventPerson,assocEventPersonPersonLocal; assocEventPersonRefname,string,n,y,n,authority; refname,person/local; authority refname,""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated event place,assocEventPlace,ns2:collectionobjects_common.assocEventPlace,assocEventPlace,string,n,y,n,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated event note,assocEventNote,ns2:collectionobjects_common.assocEventNote,assocEventNote,string,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated date value,assocStructuredDateGroup,ns2:collectionobjects_common.assocStructuredDateGroup,assocStructuredDateGroup,structured date group,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated date type,assocDateType,ns2:collectionobjects_common.assocDateType,assocDateType,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Associations,Associated date note,assocDateNote,ns2:collectionobjects_common.assocDateNote,assocDateNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,"",Object history note,objectHistoryNote,ns2:collectionobjects_common.objectHistoryNote,objectHistoryNote,string,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,"",Usage,usage,ns2:collectionobjects_common.usage,usage,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,"",Usage note,usageNote,ns2:collectionobjects_common.usageNote,usageNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Object Owner's Contribution Information,Owner,owner,ns2:collectionobjects_common.owner,ownerPersonLocal; ownerOrganizationLocal; ownerRefname,string,n,y,n,authority; refname,person/local; organization/local; authority refname,""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,"",Ownership date,ownershipDateGroup,ns2:collectionobjects_common.ownershipDateGroup,ownershipDateGroup,structured date group,n,y,n,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,"",Ownership access,ownershipAccess,ns2:collectionobjects_common.ownershipAccess,ownershipAccess,string,n,n,n/a,option list,ownershipAccessLevels,"limited, open, restricted"
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,"",Ownership category,ownershipCategory,ns2:collectionobjects_common.ownershipCategory,ownershipCategory,string,n,n,n/a,option list,ownershipCategories,"company, private, public"
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,"",Ownership place,ownershipPlace,ns2:collectionobjects_common.ownershipPlace,ownershipPlace,string,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange method,ownershipExchangeMethod,ns2:collectionobjects_common.ownershipExchangeMethod,ownershipExchangeMethod,string,n,n,n/a,option list,ownershipExchangeMethods,"bequest, exchange, gift, purchase, transfer, treasure"
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange note,ownershipExchangeNote,ns2:collectionobjects_common.ownershipExchangeNote,ownershipExchangeNote,string,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange price currency,ownershipExchangePriceCurrency,ns2:collectionobjects_common.ownershipExchangePriceCurrency,ownershipExchangePriceCurrency; ownershipExchangePriceCurrencyRefname,string,n,n,n/a,vocabulary; refname,currency; vocabulary refname,""
herbarium_2-0-12,Object,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange price value,ownershipExchangePriceValue,ns2:collectionobjects_common.ownershipExchangePriceValue,ownershipExchangePriceValue,float,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Reference Information,Reference Information,Reference,reference,ns2:collectionobjects_common.reference,referenceCitationLocal; referenceCitationWorldcat; referenceRefname,string,n,n,y,authority; refname,citation/local; citation/worldcat; authority refname,""
herbarium_2-0-12,Object,collectionobject,Reference Information,"",Reference note,referenceNote,ns2:collectionobjects_common.referenceNote,referenceNote,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object Collection Information,"",Field collection date,fieldCollectionDateGroup,ns2:collectionobjects_common.fieldCollectionDateGroup,fieldCollectionDateGroup,structured date group,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object Collection Information,"",Field collector,fieldCollector,ns2:collectionobjects_common.fieldCollector,fieldCollectorPersonLocal; fieldCollectorOrganizationLocal; fieldCollectorRefname,string,n,y,n,authority; refname,person/local; organization/local; authority refname,""
