profile,record_type,record_type_machine_name,record_section,path_to_field,field,field_machine_name,qualified_field_machine_name,importer_template_headers,repeats,group_repeats,data_source_type,data_source_name
materials_4-0-0,Material,material,Material Information,"",Composition generic name,materialCompositionGenericName,ns2:materials_common.materialCompositionGenericName,materialCompositionGenericNameConceptMaterialclassification; materialCompositionGenericNameConceptSharedmaterialclassification; materialCompositionGenericNameRefname,n,y,authority; refname,concept/materialclassification; concept/sharedmaterialclassification; authority refname
materials_4-0-0,Material,material,Material Information,"",Production organization name,materialProductionOrganization,ns2:materials_common.materialProductionOrganization,materialProductionOrganizationOrganizationLocal; materialProductionOrganizationOrganizationShared; materialProductionOrganizationRefname,n,y,authority; refname,organization/local; organization/shared; authority refname
materials_4-0-0,Material,material,Material Information,"",Production person name,materialProductionPerson,ns2:materials_common.materialProductionPerson,materialProductionPersonPersonLocal; materialProductionPersonPersonShared; materialProductionPersonRefname,n,y,authority; refname,person/local; person/shared; authority refname
materials_4-0-0,Material,material,Material Information,"",Production place name,materialProductionPlace,ns2:materials_common.materialProductionPlace,materialProductionPlacePlaceLocal; materialProductionPlacePlaceShared; materialProductionPlaceRefname,n,y,authority; refname,place/local; place/shared; authority refname
materials_4-0-0,Material,material,Material Information,"",Featured application name,featuredApplication,ns2:materials_common.featuredApplication,featuredApplicationWorkLocal; featuredApplicationWorkShared; featuredApplicationRefname,n,y,authority; refname,work/local; work/shared; authority refname
materials_4-0-0,Material,material,Material Information,"",Citation source,materialCitationSource,ns2:materials_common.materialCitationSource,materialCitationSourceCitationLocal; materialCitationSourceCitationShared; materialCitationSourceRefname,n,y,authority; refname,citation/local; citation/shared; authority refname
materials_4-0-0,Material,material,Material Information,"",Term creator organization,materialTermAttributionContributingOrganization,ns2:materials_common.materialTermAttributionContributingOrganization,materialTermAttributionContributingOrganizationOrganizationLocal; materialTermAttributionContributingOrganizationOrganizationShared; materialTermAttributionContributingOrganizationRefname,n,y,authority; refname,organization/local; organization/shared; authority refname
materials_4-0-0,Material,material,Material Information,"",Term creator contributor,materialTermAttributionContributingPerson,ns2:materials_common.materialTermAttributionContributingPerson,materialTermAttributionContributingPersonPersonLocal; materialTermAttributionContributingPersonPersonShared; materialTermAttributionContributingPersonRefname,n,y,authority; refname,person/local; person/shared; authority refname
materials_4-0-0,Material,material,Material Information,"",Term editor organization,materialTermAttributionEditingOrganization,ns2:materials_common.materialTermAttributionEditingOrganization,materialTermAttributionEditingOrganizationOrganizationLocal; materialTermAttributionEditingOrganizationOrganizationShared; materialTermAttributionEditingOrganizationRefname,n,y,authority; refname,organization/local; organization/shared; authority refname
materials_4-0-0,Material,material,Material Information,"",Term editor,materialTermAttributionEditingPerson,ns2:materials_common.materialTermAttributionEditingPerson,materialTermAttributionEditingPersonPersonLocal; materialTermAttributionEditingPersonPersonShared; materialTermAttributionEditingPersonRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Acquisition,acquisition,Acquisition Information,"",Acquisition source,acquisitionSource,ns2:acquisitions_common.acquisitionSource,acquisitionSourcePersonLocal; acquisitionSourcePersonShared; acquisitionSourceOrganizationLocal; acquisitionSourceOrganizationShared; acquisitionSourceRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Acquisition,acquisition,Acquisition Information,"",Owner,owner,ns2:acquisitions_common.owner,ownerPersonLocal; ownerPersonShared; ownerOrganizationLocal; ownerOrganizationShared; ownerRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Acquisition,acquisition,Acquisition Information,"",Funding source,acquisitionFundingSource,ns2:acquisitions_common.acquisitionFundingSource,acquisitionFundingSourcePersonLocal; acquisitionFundingSourcePersonShared; acquisitionFundingSourceOrganizationLocal; acquisitionFundingSourceOrganizationShared; acquisitionFundingSourceRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Acquisition,acquisition,Commission Information,"",Commissioning body,commissioningBody,ns2:acquisitions_commission.commissioningBody,commissioningBodyPersonLocal; commissioningBodyPersonShared; commissioningBodyOrganizationLocal; commissioningBodyOrganizationShared; commissioningBodyRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Citation,citation,Citation Information,Source,Term source name,termSource,ns2:citations_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
publicart_6-0-0,Citation,citation,Citation Information,"",Agent name,agent,ns2:citations_common.agent,agentPersonLocal; agentOrganizationLocal; agentRefname,n,y,authority; refname,person/local; organization/local; authority refname
publicart_6-0-0,Citation,citation,Citation Information,"",Related term,relatedTerm,ns2:citations_common.relatedTerm,relatedTermConceptAssociated; relatedTermConceptMaterial; relatedTermRefname,n,y,authority; refname,concept/associated; concept/material; authority refname
publicart_6-0-0,Object,collectionobject,Object Identification Information,"",Collection,publicartCollection,ns2:collectionobjects_publicart.publicartCollection,publicartCollectionOrganizationLocal; publicartCollectionOrganizationShared; publicartCollectionRefname,y,n,authority; refname,organization/local; organization/shared; authority refname
publicart_6-0-0,Object,collectionobject,Object Identification Information,"",Object count counted by,objectCountCountedBy,ns2:collectionobjects_common.objectCountCountedBy,objectCountCountedByPersonLocal; objectCountCountedByPersonShared; objectCountCountedByRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Object,collectionobject,Object Identification Information,Object Owner's Contribution Information,Owner,owner,ns2:collectionobjects_common.owner,ownerPersonLocal; ownerPersonShared; ownerOrganizationLocal; ownerOrganizationShared; ownerRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Object,collectionobject,Object Description Information,Textual Inscription,Textual inscription inscriber,inscriptionContentInscriber,ns2:collectionobjects_common.inscriptionContentInscriber,inscriptionContentInscriberPersonLocal; inscriptionContentInscriberOrganizationLocal; inscriptionContentInscriberOrganizationShared; inscriptionContentInscriberRefname,n,y,authority; refname,person/local; organization/local; organization/shared; authority refname
publicart_6-0-0,Object,collectionobject,Object Production Information,"",Artwork creator name,publicartProductionPerson,ns2:collectionobjects_publicart.publicartProductionPerson,publicartProductionPersonPersonLocal; publicartProductionPersonPersonShared; publicartProductionPersonOrganizationLocal; publicartProductionPersonOrganizationShared; publicartProductionPersonRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Concept,concept,Concept Information,Source,Term source name,termSource,ns2:concepts_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
publicart_6-0-0,Conservation,conservation,Conservation Treatment Information,"",Conservator,conservator,ns2:conservation_common.conservator,conservatorPersonLocal; conservatorPersonShared; conservatorOrganizationLocal; conservatorOrganizationShared; conservatorRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Conservation,conservation,Conservation Treatment Information,"",Other treatment party name,otherParty,ns2:conservation_common.otherParty,otherPartyPersonLocal; otherPartyPersonShared; otherPartyOrganizationLocal; otherPartyOrganizationShared; otherPartyRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Conservation,conservation,Conservation Treatment Information,"",Examination staff,examinationStaff,ns2:conservation_common.examinationStaff,examinationStaffPersonLocal; examinationStaffPersonShared; examinationStaffRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Exhibition,exhibition,Exhibition Information,"",Support name,exhibitionSupport,ns2:exhibitions_publicart.exhibitionSupport,exhibitionSupportPersonLocal; exhibitionSupportPersonShared; exhibitionSupportOrganizationLocal; exhibitionSupportOrganizationShared; exhibitionSupportRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Exhibition,exhibition,Exhibition Information,"",Organizer,organizer,ns2:exhibitions_common.organizer,organizerPersonLocal; organizerPersonShared; organizerOrganizationLocal; organizerOrganizationShared; organizerRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Exhibition,exhibition,Exhibition Information,"",Venue name,venue,ns2:exhibitions_common.venue,venueOrganizationLocal; venueOrganizationShared; venueLocationLocal; venueLocationOffsite; venuePlaceLocal; venuePlaceShared; venueRefname,n,y,authority; refname,organization/local; organization/shared; location/local; location/offsite; place/local; place/shared; authority refname
publicart_6-0-0,Group,group,Checklist Information,"",Checklist item assigned to,checklistAssignee,ns2:groups_checklist.checklistAssignee,checklistAssigneePersonLocal; checklistAssigneePersonShared; checklistAssigneeRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Insurance/Indemnity,insurance,Insurance and Indemnity Information,"",Quote provider,insuranceIndemnityQuoteProvider,ns2:insurances_common.insuranceIndemnityQuoteProvider,insuranceIndemnityQuoteProviderPersonLocal; insuranceIndemnityQuoteProviderPersonShared; insuranceIndemnityQuoteProviderOrganizationLocal; insuranceIndemnityQuoteProviderOrganizationShared; insuranceIndemnityQuoteProviderRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Intake,intake,Object Entry Information,"",Current owner,currentOwner,ns2:intakes_common.currentOwner,currentOwnerPersonLocal; currentOwnerPersonShared; currentOwnerOrganizationLocal; currentOwnerOrganizationShared; currentOwnerRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Intake,intake,Object Entry Information,"",Depositor name,depositor,ns2:intakes_common.depositor,depositorPersonLocal; depositorPersonShared; depositorOrganizationLocal; depositorOrganizationShared; depositorRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Intake,intake,Object Entry Information,"",Approval individual,approvalIndividual,ns2:intakes_common.approvalIndividual,approvalIndividualPersonLocal; approvalIndividualPersonShared; approvalIndividualRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Intake,intake,Location Information,"",Current location,currentLocation,ns2:intakes_common.currentLocation,currentLocationLocationLocal; currentLocationLocationOffsite; currentLocationOrganizationLocal; currentLocationOrganizationShared; currentLocationPlaceLocal; currentLocationPlaceShared; currentLocationRefname,n,y,authority; refname,location/local; location/offsite; organization/local; organization/shared; place/local; place/shared; authority refname
publicart_6-0-0,Intake,intake,Condition Check Information,"",Condition check assessor,conditionCheckerOrAssessor,ns2:intakes_common.conditionCheckerOrAssessor,conditionCheckerOrAssessorPersonLocal; conditionCheckerOrAssessorPersonShared; conditionCheckerOrAssessorOrganizationLocal; conditionCheckerOrAssessorOrganizationShared; conditionCheckerOrAssessorRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Loan In,loanin,Loan In Information,"",Loan status individual,loanIndividual,ns2:loansin_common.loanIndividual,loanIndividualPersonLocal; loanIndividualPersonShared; loanIndividualRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Loan In,loanin,Loan In Information,"",Lender name,lender,ns2:loansin_common.lender,lenderPersonLocal; lenderPersonShared; lenderOrganizationLocal; lenderOrganizationShared; lenderRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Loan In,loanin,Loan In Information,"",Lender contact,lendersContact,ns2:loansin_common.lendersContact,lendersContactPersonLocal; lendersContactPersonShared; lendersContactRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Loan Out,loanout,Loan Out Information,"",Loan status individual,loanIndividual,ns2:loansout_common.loanIndividual,loanIndividualPersonLocal; loanIndividualPersonShared; loanIndividualRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Storage Location,location,Storage Location Information,Source,Term source name,termSource,ns2:locations_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
publicart_6-0-0,Storage Location,location,Storage Location Information,"",Address municipality,addressMunicipality,ns2:locations_publicart.addressMunicipality,addressMunicipalityPlaceLocal; addressMunicipalityPlaceShared; addressMunicipalityRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Storage Location,location,Storage Location Information,"",Address county,addressCounty,ns2:locations_publicart.addressCounty,addressCountyPlaceLocal; addressCountyPlaceShared; addressCountyRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Storage Location,location,Storage Location Information,"",Address state/province,addressStateOrProvince,ns2:locations_publicart.addressStateOrProvince,addressStateOrProvincePlaceLocal; addressStateOrProvincePlaceShared; addressStateOrProvinceRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Storage Location,location,Storage Location Information,"",Address country,addressCountry,ns2:locations_publicart.addressCountry,addressCountryPlaceLocal; addressCountryPlaceShared; addressCountryRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Media Handling,media,Media Handling Information,"",Rights holder,publicartRightsHolder,ns2:media_publicart.publicartRightsHolder,publicartRightsHolderPersonLocal; publicartRightsHolderPersonShared; publicartRightsHolderOrganizationLocal; publicartRightsHolderOrganizationShared; publicartRightsHolderRefname,y,n,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Organization,organization,Organization Information,Source,Term source name,termSource,ns2:organizations_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
publicart_6-0-0,Person,person,Person Information,Source,Term source name,termSource,ns2:persons_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
publicart_6-0-0,Person,person,Person Information,"",Person's organization,organization,ns2:persons_publicart.organization,organizationOrganizationLocal; organizationOrganizationShared; organizationRefname,y,n,authority; refname,organization/local; organization/shared; authority refname
publicart_6-0-0,Person,person,Maker-Supplied Identity Information,"",Birth place supplied,suppliedBirthPlace,ns2:persons_common.suppliedBirthPlace,suppliedBirthPlacePlaceLocal; suppliedBirthPlacePlaceShared; suppliedBirthPlaceRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Person,person,Maker-Supplied Identity Information,"",Other information author,informationAuthor,ns2:persons_common.informationAuthor,informationAuthorPersonLocal; informationAuthorPersonShared; informationAuthorRefname,n,y,authority; refname,person/local; person/shared; authority refname
publicart_6-0-0,Place,place,Place Information,Source,Term source name,termSource,ns2:places_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
publicart_6-0-0,Place,place,Place Information,"",Owner,owner,ns2:places_publicart.owner,ownerPersonLocal; ownerPersonShared; ownerOrganizationLocal; ownerOrganizationShared; ownerRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Place,place,Place Information,"",Address municipality,addressMunicipality,ns2:places_common.addressMunicipality,addressMunicipalityPlaceLocal; addressMunicipalityPlaceShared; addressMunicipalityRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Place,place,Place Information,"",Address county,addressCounty,ns2:places_common.addressCounty,addressCountyPlaceLocal; addressCountyPlaceShared; addressCountyRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Place,place,Place Information,"",Address state/province,addressStateOrProvince,ns2:places_common.addressStateOrProvince,addressStateOrProvincePlaceLocal; addressStateOrProvincePlaceShared; addressStateOrProvinceRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Place,place,Place Information,"",Address country,addressCountry,ns2:places_common.addressCountry,addressCountryPlaceLocal; addressCountryPlaceShared; addressCountryRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Place,place,Georeference Information,"",Georeferenced by,geoReferencedBy,ns2:places_common.geoReferencedBy,geoReferencedByPersonLocal; geoReferencedByPersonShared; geoReferencedByOrganizationLocal; geoReferencedByOrganizationShared; geoReferencedByRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Transport,transport,Transport Information,"",Courier name,courier,ns2:transports_common.courier,courierPersonLocal; courierPersonShared; courierOrganizationLocal; courierOrganizationShared; courierRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Transport,transport,Cost Information,"",Shipping quote provider,shippingQuoteProvider,ns2:transports_common.shippingQuoteProvider,shippingQuoteProviderPersonLocal; shippingQuoteProviderPersonShared; shippingQuoteProviderOrganizationLocal; shippingQuoteProviderOrganizationShared; shippingQuoteProviderRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Use of Collections,uoc,Use of Collections Information,"",User name,user,ns2:uoc_common.user,userPersonLocal; userPersonShared; userOrganizationLocal; userOrganizationShared; userRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Use of Collections,uoc,Use of Collections Information,"",User institution,userInstitution,ns2:uoc_common.userInstitution,userInstitutionOrganizationLocal; userInstitutionOrganizationShared; userInstitutionRefname,n,y,authority; refname,organization/local; organization/shared; authority refname
publicart_6-0-0,Use of Collections,uoc,Use of Collections Information,"",Authorized by,authorizedBy,ns2:uoc_common.authorizedBy,authorizedByPersonLocal; authorizedByPersonShared; authorizedByOrganizationLocal; authorizedByOrganizationShared; authorizedByRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Use of Collections,uoc,Use of Collections Information,"",Staff name,staffName,ns2:uoc_common.staffName,staffNamePersonLocal; staffNamePersonShared; staffNameOrganizationLocal; staffNameOrganizationShared; staffNameRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Use of Collections,uoc,Use of Collections Information,"",Location,location,ns2:uoc_common.location,locationOrganizationLocal; locationOrganizationShared; locationPlaceLocal; locationPlaceShared; locationLocationLocal; locationRefname,y,n,authority; refname,organization/local; organization/shared; place/local; place/shared; location/local; authority refname
publicart_6-0-0,Valuation Control,valuation,Insurance Information,"",Insurer,insurer,ns2:valuationcontrols_publicart.insurer,insurerPersonLocal; insurerPersonShared; insurerOrganizationLocal; insurerOrganizationShared; insurerRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Work,work,Work Information,Source,Term source name,termSource,ns2:works_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
publicart_6-0-0,Work,work,Work Information,"",Creator name,creator,ns2:works_common.creator,creatorPersonLocal; creatorPersonShared; creatorOrganizationLocal; creatorOrganizationShared; creatorRefname,n,y,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname
publicart_6-0-0,Work,work,Work Information,"",Address municipality,addressMunicipality,ns2:works_common.addressMunicipality,addressMunicipalityPlaceLocal; addressMunicipalityPlaceShared; addressMunicipalityRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Work,work,Work Information,"",Address county,addressCounty,ns2:works_common.addressCounty,addressCountyPlaceLocal; addressCountyPlaceShared; addressCountyRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Work,work,Work Information,"",Address state/province,addressStateOrProvince,ns2:works_common.addressStateOrProvince,addressStateOrProvincePlaceLocal; addressStateOrProvincePlaceShared; addressStateOrProvinceRefname,n,y,authority; refname,place/local; place/shared; authority refname
publicart_6-0-0,Work,work,Work Information,"",Address country,addressCountry,ns2:works_common.addressCountry,addressCountryPlaceLocal; addressCountryPlaceShared; addressCountryRefname,n,y,authority; refname,place/local; place/shared; authority refname
lhmc_7-0-0,Acquisition,acquisition,Acquisition Information,"",Received by,receivedBy,ns2:acquisitions_lhmc.receivedBy,receivedByPersonLocal; receivedByPersonUlan; receivedByRefname,n,y,authority; refname,person/local; person/ulan; authority refname
lhmc_7-0-0,Acquisition,acquisition,Acquisition Information,"",Acquisition source,acquisitionSource,ns2:acquisitions_common.acquisitionSource,acquisitionSourcePersonLocal; acquisitionSourceOrganizationLocal; acquisitionSourceRefname,y,n,authority; refname,person/local; organization/local; authority refname
lhmc_7-0-0,Acquisition,acquisition,Acquisition Information,"",Owner,owner,ns2:acquisitions_common.owner,ownerPersonLocal; ownerOrganizationLocal; ownerRefname,y,n,authority; refname,person/local; organization/local; authority refname
lhmc_7-0-0,Acquisition,acquisition,Acquisition Information,"",Funding source,acquisitionFundingSource,ns2:acquisitions_common.acquisitionFundingSource,acquisitionFundingSourcePersonLocal; acquisitionFundingSourceOrganizationLocal; acquisitionFundingSourceRefname,n,y,authority; refname,person/local; organization/local; authority refname
lhmc_7-0-0,Citation,citation,Citation Information,Source,Term source name,termSource,ns2:citations_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Citation,citation,Citation Information,"",Publication place,publicationPlace,ns2:citations_common.publicationPlace,publicationPlacePlaceLocal; publicationPlacePlaceTgn; publicationPlaceRefname,n,y,authority; refname,place/local; place/tgn; authority refname
lhmc_7-0-0,Citation,citation,Citation Information,"",Agent name,agent,ns2:citations_common.agent,agentPersonLocal; agentPersonUlan; agentOrganizationLocal; agentRefname,n,y,authority; refname,person/local; person/ulan; organization/local; authority refname
lhmc_7-0-0,Citation,citation,Citation Information,"",Related term,relatedTerm,ns2:citations_common.relatedTerm,relatedTermConceptAssociated; relatedTermConceptActivity; relatedTermConceptMaterial; relatedTermRefname,n,y,authority; refname,concept/associated; concept/activity; concept/material; authority refname
lhmc_7-0-0,Chronology,chronology,Chronology Information,Source,Term source name,termSource,ns2:chronologies_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Chronology,chronology,Chronology Information,"",Spatial coverage,spatialCoverage,ns2:chronologies_common.spatialCoverage,spatialCoveragePlaceLocal; spatialCoveragePlaceTgn; spatialCoverageRefname,y,n,authority; refname,place/local; place/tgn; authority refname
lhmc_7-0-0,Chronology,chronology,Chronology Information,"",Resource identifier citation,identifierCitation,ns2:chronologies_common.identifierCitation,identifierCitationCitationLocal; identifierCitationCitationWorldcat; identifierCitationRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Chronology,chronology,Alternative Date Information,"",Alternative date spatial coverage,altDateSpatialCoverage,ns2:chronologies_common.altDateSpatialCoverage,altDateSpatialCoveragePlaceLocal; altDateSpatialCoveragePlaceTgn; altDateSpatialCoverageRefname,y,as part of larger repeating group,authority; refname,place/local; place/tgn; authority refname
lhmc_7-0-0,Chronology,chronology,Alternative Date Information,"",Alternative date citation,altDateCitation,ns2:chronologies_common.altDateCitation,altDateCitationCitationLocal; altDateCitationCitationWorldcat; altDateCitationRefname,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated person,assocPerson,ns2:chronologies_common.assocPerson,assocPersonPersonLocal; assocPersonPersonUlan; assocPersonRefname,n,y,authority; refname,person/local; person/ulan; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated person citation,assocPersonCitation,ns2:chronologies_common.assocPersonCitation,assocPersonCitationCitationLocal; assocPersonCitationCitationWorldcat; assocPersonCitationRefname,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated people citation,assocPeopleCitation,ns2:chronologies_common.assocPeopleCitation,assocPeopleCitationCitationLocal; assocPeopleCitationCitationWorldcat; assocPeopleCitationRefname,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated organization,assocOrganization,ns2:chronologies_common.assocOrganization,assocOrganizationOrganizationLocal; assocOrganizationOrganizationUlan; assocOrganizationRefname,n,y,authority; refname,organization/local; organization/ulan; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated organization citation,assocOrganizationCitation,ns2:chronologies_common.assocOrganizationCitation,assocOrganizationCitationCitationLocal; assocOrganizationCitationCitationWorldcat; assocOrganizationCitationRefname,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated concept,assocConcept,ns2:chronologies_common.assocConcept,assocConceptConceptActivity; assocConceptConceptAssociated; assocConceptConceptMaterial; assocConceptConceptNomenclature; assocConceptConceptOccasion; assocConceptRefname,n,y,authority; refname,concept/activity; concept/associated; concept/material; concept/nomenclature; concept/occasion; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated concept citation,assocConceptCitation,ns2:chronologies_common.assocConceptCitation,assocConceptCitationCitationLocal; assocConceptCitationCitationWorldcat; assocConceptCitationRefname,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated place,assocPlace,ns2:chronologies_common.assocPlace,assocPlacePlaceLocal; assocPlacePlaceTgn; assocPlaceRefname,n,y,authority; refname,place/local; place/tgn; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated place citation,assocPlaceCitation,ns2:chronologies_common.assocPlaceCitation,assocPlaceCitationCitationLocal; assocPlaceCitationCitationWorldcat; assocPlaceCitationRefname,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated event/era,assocChronology,ns2:chronologies_common.assocChronology,assocChronologyChronologyEra; assocChronologyChronologyEvent; assocChronologyRefname,n,y,authority; refname,chronology/era; chronology/event; authority refname
lhmc_7-0-0,Chronology,chronology,Associated Authorities,"",Associated event/era citation,assocChronologyCitation,ns2:chronologies_common.assocChronologyCitation,assocChronologyCitationCitationLocal; assocChronologyCitationCitationWorldcat; assocChronologyCitationRefname,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname
lhmc_7-0-0,Object,collectionobject,Object Identification Information,"",Object count counted by,objectCountCountedBy,ns2:collectionobjects_common.objectCountCountedBy,objectCountCountedByPersonLocal; objectCountCountedByPersonUlan; objectCountCountedByRefname,n,y,authority; refname,person/local; person/ulan; authority refname
lhmc_7-0-0,Object,collectionobject,Object Description Information,"",Measured by,measuredBy,ns2:collectionobjects_common.measuredBy,measuredByPersonLocal; measuredByOrganizationLocal; measuredByRefname,n,y,authority; refname,person/local; organization/local; authority refname
lhmc_7-0-0,Object,collectionobject,Object Description Information,Content,Content concept,contentConcept,ns2:collectionobjects_common.contentConcept,contentConceptConceptAssociated; contentConceptConceptMaterial; contentConceptRefname,y,n,authority; refname,concept/associated; concept/material; authority refname
lhmc_7-0-0,Object,collectionobject,Object Description Information,Content,Content person,contentPerson,ns2:collectionobjects_common.contentPerson,contentPersonPersonLocal; contentPersonPersonUlan; contentPersonRefname,y,n,authority; refname,person/local; person/ulan; authority refname
lhmc_7-0-0,Object,collectionobject,Object Description Information,Content,Content place,contentPlace,ns2:collectionobjects_common.contentPlace,contentPlacePlaceLocal; contentPlacePlaceTgn; contentPlaceRefname,y,n,authority; refname,place/local; place/tgn; authority refname
lhmc_7-0-0,Object,collectionobject,Object Description Information,Content,Content organization,contentOrganization,ns2:collectionobjects_common.contentOrganization,contentOrganizationOrganizationLocal; contentOrganizationOrganizationUlan; contentOrganizationRefname,y,n,authority; refname,organization/local; organization/ulan; authority refname
