fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
core_9-0-0 collectionobject ns2:collectionobjects_common networkConnectionRequired,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.networkConnectionRequired,Technical Specifications: Software/Web,"",Network connection required,networkConnectionGroupList > networkConnectionGroup,networkConnectionRequired,string,n,n,y,option list,yesNoValues,"no, yes"
core_9-0-0 collectionobject ns2:collectionobjects_common networkConnectionType,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.networkConnectionType,Technical Specifications: Software/Web,"",Network connection type,networkConnectionGroupList > networkConnectionGroup,networkConnectionType,string,n,n,y,vocabulary,connectiontype,""
core_9-0-0 collectionobject ns2:collectionobjects_common intendedBrowser,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.intendedBrowser,Technical Specifications: Software/Web,"",Itended browser name,intendedBrowserGroupList > intendedBrowserGroup,intendedBrowser,string,n,n,y,vocabulary,webbrowsers,""
core_9-0-0 collectionobject ns2:collectionobjects_common intendedBrowserVersion,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.intendedBrowserVersion,Technical Specifications: Software/Web,"",Itended browser version,intendedBrowserGroupList > intendedBrowserGroup,intendedBrowserVersion,string,n,n,y,"","",""
core_9-0-0 collectionobject ns2:collectionobjects_common domainName,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainName,Technical Specifications: Software/Web,"",Domain name,domainGroupList > domainGroup,domainName,string,n,n,y,"","",""
core_9-0-0 collectionobject ns2:collectionobjects_common domainHost,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainHost,Technical Specifications: Software/Web,"",Domain host,domainGroupList > domainGroup,domainHost,string,n,n,y,authority,organization/local,""
core_9-0-0 collectionobject ns2:collectionobjects_common domainType,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainType,Technical Specifications: Software/Web,"",Domain type,domainGroupList > domainGroup,domainType,string,n,n,y,vocabulary,domaintype,""
core_9-0-0 collectionobject ns2:collectionobjects_common domainVersion,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainVersion,Technical Specifications: Software/Web,"",Domain version,domainGroupList > domainGroup,domainVersion,string,n,n,y,"","",""
core_9-0-0 collectionobject ns2:collectionobjects_common domainOwner,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainOwner,Technical Specifications: Software/Web,"",Domain owner,domainGroupList > domainGroup,domainOwner,string,n,n,y,authority,organization/local,""
core_9-0-0 collectionobject ns2:collectionobjects_common applicationInteractionRequired,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.applicationInteractionRequired,Technical Specifications: Software/Web,"",Interacting application required,applicationInteractionGroupList > applicationInteractionGroup,applicationInteractionRequired,string,n,n,y,option list,yesNoValues,"no, yes"
core_9-0-0 collectionobject ns2:collectionobjects_common applicationRequired,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.applicationRequired,Technical Specifications: Software/Web,"",Interacting application name,applicationInteractionGroupList > applicationInteractionGroup,applicationRequired,string,n,n,y,vocabulary,interactingapplication,""
core_9-0-0 collectionobject ns2:collectionobjects_common applicationRequiredFor,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.applicationRequiredFor,Technical Specifications: Software/Web,"",Interacting application required for,applicationInteractionGroupList > applicationInteractionGroup,applicationRequiredFor,string,n,n,y,"","",""
core_9-0-0 collectionobject ns2:collectionobjects_common softwareTechnicalAttribute,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.softwareTechnicalAttribute,Technical Specifications: Software/Web,"",Software technical attribute,softwareTechnicalAttributeGroupList > softwareTechnicalAttributeGroup,softwareTechnicalAttribute,string,n,n,y,vocabulary,softwareattributes,""
core_9-0-0 collectionobject ns2:collectionobjects_common softwareTechnicalAttributeLowValue,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.softwareTechnicalAttributeLowValue,Technical Specifications: Software/Web,"",Software technical attribute low/single value,softwareTechnicalAttributeGroupList > softwareTechnicalAttributeGroup,softwareTechnicalAttributeLowValue,integer,n,n,y,"","",""
core_9-0-0 collectionobject ns2:collectionobjects_common softwareTechnicalAttributeHighValue,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.softwareTechnicalAttributeHighValue,Technical Specifications: Software/Web,"",Software technical attribute high value,softwareTechnicalAttributeGroupList > softwareTechnicalAttributeGroup,softwareTechnicalAttributeHighValue,integer,n,n,y,"","",""
core_9-0-0 collectionobject ns2:collectionobjects_common softwareTechnicalAttributeUnit,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.softwareTechnicalAttributeUnit,Technical Specifications: Software/Web,"",Software technical attribute unit,softwareTechnicalAttributeGroupList > softwareTechnicalAttributeGroup,softwareTechnicalAttributeUnit,string,n,n,y,vocabulary,softwareattributeunits,""
core_9-0-0 collectionobject ns2:collectionobjects_common apiUrl,core_9-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.apiUrl,Technical Specifications: Software/Web,"",API URL,apiUrls,apiUrl,string,n,y,n,"","",""
core_9-0-0 concept ns2:concepts_common termDisplayName,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termDisplayName,Concept Information,"",Term display name,conceptTermGroupList > conceptTermGroup,termDisplayName,string,y,n,y,"","",""
core_9-0-0 concept ns2:concepts_common termName,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termName,Concept Information,"",Term name,conceptTermGroupList > conceptTermGroup,termName,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common termQualifier,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termQualifier,Concept Information,"",Term qualifier,conceptTermGroupList > conceptTermGroup,termQualifier,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common termStatus,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termStatus,Concept Information,"",Term status,conceptTermGroupList > conceptTermGroup,termStatus,string,n,n,y,option list,conceptTermStatuses,"accepted, provisional, rejected, under review"
core_9-0-0 concept ns2:concepts_common termType,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termType,Concept Information,"",Term type,conceptTermGroupList > conceptTermGroup,termType,string,n,n,y,option list,conceptTermTypes,"alternate descriptor, descriptor, used for term"
core_9-0-0 concept ns2:concepts_common termFlag,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termFlag,Concept Information,"",Term flag,conceptTermGroupList > conceptTermGroup,termFlag,string,n,n,y,vocabulary,concepttermflag,""
core_9-0-0 concept ns2:concepts_common historicalStatus,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.historicalStatus,Concept Information,"",Term historical status,conceptTermGroupList > conceptTermGroup,historicalStatus,string,n,n,y,option list,conceptHistoricalStatuses,"both, current, historical, unknown"
core_9-0-0 concept ns2:concepts_common termLanguage,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termLanguage,Concept Information,"",Term language,conceptTermGroupList > conceptTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
core_9-0-0 concept ns2:concepts_common termPrefForLang,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termPrefForLang,Concept Information,"",Term preferred for lang,conceptTermGroupList > conceptTermGroup,termPrefForLang,boolean,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common termSource,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termSource,Concept Information,Source,Term source name,conceptTermGroupList > conceptTermGroup,termSource,string,n,n,y,authority,citation/local; citation/worldcat,""
core_9-0-0 concept ns2:concepts_common termSourceDetail,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termSourceDetail,Concept Information,Source,Term source detail,conceptTermGroupList > conceptTermGroup,termSourceDetail,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common termSourceID,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termSourceID,Concept Information,Source,Term source ID,conceptTermGroupList > conceptTermGroup,termSourceID,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common termSourceNote,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termSourceNote,Concept Information,Source,Term source note,conceptTermGroupList > conceptTermGroup,termSourceNote,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common conceptRecordType,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.conceptRecordType,Concept Information,"",Concept type,conceptRecordTypes,conceptRecordType,string,n,y,n,vocabulary,concepttype,""
core_9-0-0 concept ns2:concepts_common scopeNote,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.scopeNote,Concept Information,"",Scope note,"",scopeNote,string,n,n,n/a,"","",""
core_9-0-0 concept ns2:concepts_common scopeNoteSource,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.scopeNoteSource,Concept Information,Scope note,Scope note source,"",scopeNoteSource,string,n,n,n/a,"","",""
core_9-0-0 concept ns2:concepts_common scopeNoteSourceDetail,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.scopeNoteSourceDetail,Concept Information,Scope note,Scope note source detail,"",scopeNoteSourceDetail,string,n,n,n/a,"","",""
core_9-0-0 concept ns2:concepts_common citationSource,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.citationSource,Concept Information,"",Citation source,citationGroupList > citationGroup,citationSource,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common citationSourceDetail,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.citationSourceDetail,Concept Information,"",Citation source detail,citationGroupList > citationGroup,citationSourceDetail,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common additionalSource,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.additionalSource,Concept Information,"",Additional source,additionalSourceGroupList > additionalSourceGroup,additionalSource,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common additionalSourceDetail,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.additionalSourceDetail,Concept Information,"",Additional source detail,additionalSourceGroupList > additionalSourceGroup,additionalSourceDetail,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common additionalSourceID,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.additionalSourceID,Concept Information,"",Additional source ID,additionalSourceGroupList > additionalSourceGroup,additionalSourceID,string,n,n,y,"","",""
core_9-0-0 concept ns2:concepts_common additionalSourceNote,core_9-0-0,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.additionalSourceNote,Concept Information,"",Additional source note,additionalSourceGroupList > additionalSourceGroup,additionalSourceNote,string,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common conditionCheckRefNumber,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conditionCheckRefNumber,Condition Check/Technical Assessment Information,"",Reference number,"",conditionCheckRefNumber,string,y,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common conditionCheckAssessmentDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conditionCheckAssessmentDate,Condition Check/Technical Assessment Information,"",Check/assessment date,"",conditionCheckAssessmentDate,date,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common conditionCheckMethod,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conditionCheckMethod,Condition Check/Technical Assessment Information,"",Method,"",conditionCheckMethod,string,n,n,n/a,option list,conditionCheckMethods,"observed, xrayed"
core_9-0-0 conditioncheck ns2:conditionchecks_common conditionCheckReason,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conditionCheckReason,Condition Check/Technical Assessment Information,"",Reason,"",conditionCheckReason,string,n,n,n/a,option list,conditionCheckReasons,"conservation, damagedintransit, exhibition, loanin, newacquisition"
core_9-0-0 conditioncheck ns2:conditionchecks_common conditionChecker,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conditionChecker,Condition Check/Technical Assessment Information,"",Checker/assessor,"",conditionChecker,string,n,n,n/a,authority,person/local; organization/local,""
core_9-0-0 conditioncheck ns2:conditionchecks_common conditionCheckNote,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conditionCheckNote,Condition Check/Technical Assessment Information,"",Note,"",conditionCheckNote,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common objectAuditCategory,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.objectAuditCategory,Object Condition Information,"",Object audit category,"",objectAuditCategory,string,n,n,n/a,option list,objectAuditCategories,"high, low, medium"
core_9-0-0 conditioncheck ns2:conditionchecks_common conservationTreatmentPriority,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conservationTreatmentPriority,Object Condition Information,"",Conservation treatment priority,"",conservationTreatmentPriority,string,n,n,n/a,option list,conservationTreatmentPriorities,"high, low, medium"
core_9-0-0 conditioncheck ns2:conditionchecks_common nextConditionCheckDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.nextConditionCheckDate,Object Condition Information,"",Next check/assessment date,"",nextConditionCheckDate,date,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common completeness,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.completeness,Object Condition Information,"",Completeness description,completenessGroupList > completenessGroup,completeness,string,n,n,y,option list,completenessLevels,"complete, fragmented, incomplete"
core_9-0-0 conditioncheck ns2:conditionchecks_common completenessDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.completenessDate,Object Condition Information,"",Completeness date,completenessGroupList > completenessGroup,completenessDate,date,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common completenessNote,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.completenessNote,Object Condition Information,"",Completeness note,completenessGroupList > completenessGroup,completenessNote,string,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common hazard,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.hazard,Object Condition Information,"",Hazard description,hazardGroupList > hazardGroup,hazard,string,n,n,y,option list,hazards,"poisonous, radioactive"
core_9-0-0 conditioncheck ns2:conditionchecks_common hazardDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.hazardDate,Object Condition Information,"",Hazard date,hazardGroupList > hazardGroup,hazardDate,date,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common hazardNote,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.hazardNote,Object Condition Information,"",Hazard note,hazardGroupList > hazardGroup,hazardNote,string,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common techAssessment,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.techAssessment,Object Condition Information,"",Technical assessment description,techAssessmentGroupList > techAssessmentGroup,techAssessment,string,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common techAssessmentDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.techAssessmentDate,Object Condition Information,"",Technical assessment date,techAssessmentGroupList > techAssessmentGroup,techAssessmentDate,date,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common condition,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.condition,Object Condition Information,"",Condition description,conditionCheckGroupList > conditionCheckGroup,condition,string,n,n,y,option list,conditions,"exhibitableneedswork, injeopardy, needsnowork, notexhibitablestable"
core_9-0-0 conditioncheck ns2:conditionchecks_common conditionDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conditionDate,Object Condition Information,"",Condition date,conditionCheckGroupList > conditionCheckGroup,conditionDate,date,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common conditionNote,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.conditionNote,Object Condition Information,"",Condition note,conditionCheckGroupList > conditionCheckGroup,conditionNote,string,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common envConditionNote,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.envConditionNote,Object Condition Information,"",Environmental condition note,envConditionNoteGroupList > envConditionNoteGroup,envConditionNote,string,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common envConditionNoteDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.envConditionNoteDate,Object Condition Information,"",Environmental condition date,envConditionNoteGroupList > envConditionNoteGroup,envConditionNoteDate,date,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common displayRecommendations,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.displayRecommendations,Object Recommendation/Requirement Information,"",Display recommendation,"",displayRecommendations,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common handlingRecommendations,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.handlingRecommendations,Object Recommendation/Requirement Information,"",Handling recommendation,"",handlingRecommendations,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common securityRecommendations,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.securityRecommendations,Object Recommendation/Requirement Information,"",Security recommendation,"",securityRecommendations,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common storageRequirements,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.storageRequirements,Object Recommendation/Requirement Information,"",Storage recommendation,"",storageRequirements,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common envRecommendations,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.envRecommendations,Object Recommendation/Requirement Information,"",Environmental recommendation,"",envRecommendations,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common packingRecommendations,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.packingRecommendations,Object Recommendation/Requirement Information,"",Packing recommendation,"",packingRecommendations,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common specialRequirements,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.specialRequirements,Object Recommendation/Requirement Information,"",Special requirement,"",specialRequirements,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common legalRequirements,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalRequirements,Object Recommendation/Requirement Information,"",Legal requirement,"",legalRequirements,string,n,n,n/a,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeld,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeld,Object Recommendation/Requirement Information,"",Legal/license requirement held description,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeld,string,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeldBeginDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeldBeginDate,Object Recommendation/Requirement Information,"",Legal/license requirement held begin date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldBeginDate,date,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeldEndDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeldEndDate,Object Recommendation/Requirement Information,"",Legal/license requirement held end date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldEndDate,date,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeldNumber,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeldNumber,Object Recommendation/Requirement Information,"",Legal/license requirement held number,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldNumber,string,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common legalReqsHeldRenewDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.legalReqsHeldRenewDate,Object Recommendation/Requirement Information,"",Legal/license requirement held renewal date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldRenewDate,date,n,n,y,"","",""
core_9-0-0 conditioncheck ns2:conditionchecks_common salvagePriorityCode,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.salvagePriorityCode,Object Recommendation/Requirement Information,"",Salvage priority code,salvagePriorityCodeGroupList > salvagePriorityCodeGroup,salvagePriorityCode,string,n,n,y,option list,salvagePriorityCodes,"high, low, medium"
core_9-0-0 conditioncheck ns2:conditionchecks_common salvagePriorityCodeDate,core_9-0-0,conditioncheck,ns2:conditionchecks_common,ns2:conditionchecks_common,conditionchecks_common.salvagePriorityCodeDate,Object Recommendation/Requirement Information,"",Salvage priority date,salvagePriorityCodeGroupList > salvagePriorityCodeGroup,salvagePriorityCodeDate,date,n,n,y,"","",""
core_9-0-0 conservation ns2:conservation_common conservationNumber,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.conservationNumber,Conservation Treatment Information,"",Reference number,"",conservationNumber,string,y,n,n/a,"","",""
core_9-0-0 conservation ns2:conservation_common status,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.status,Conservation Treatment Information,"",Procedural status,conservationStatusGroupList > conservationStatusGroup,status,string,n,n,y,vocabulary,conservationstatus,""
core_9-0-0 conservation ns2:conservation_common statusDate,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.statusDate,Conservation Treatment Information,"",Procedural status date,conservationStatusGroupList > conservationStatusGroup,statusDate,date,n,n,y,"","",""
core_9-0-0 conservation ns2:conservation_common treatmentPurpose,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.treatmentPurpose,Conservation Treatment Information,"",Treatment purpose,"",treatmentPurpose,string,n,n,n/a,vocabulary,treatmentpurpose,""
core_9-0-0 conservation ns2:conservation_common conservator,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.conservator,Conservation Treatment Information,"",Conservator,conservators,conservator,string,n,y,n,authority,person/local; organization/local,""
core_9-0-0 conservation ns2:conservation_common otherParty,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.otherParty,Conservation Treatment Information,"",Other treatment party name,otherPartyGroupList > otherPartyGroup,otherParty,string,n,n,y,authority,person/local; organization/local,""
core_9-0-0 conservation ns2:conservation_common otherPartyRole,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.otherPartyRole,Conservation Treatment Information,"",Other treatment party role,otherPartyGroupList > otherPartyGroup,otherPartyRole,string,n,n,y,vocabulary,otherpartyrole,""
core_9-0-0 conservation ns2:conservation_common otherPartyNote,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.otherPartyNote,Conservation Treatment Information,"",Other treatment party note,otherPartyGroupList > otherPartyGroup,otherPartyNote,string,n,n,y,"","",""
core_9-0-0 conservation ns2:conservation_common examinationStaff,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.examinationStaff,Conservation Treatment Information,"",Examination staff,examinationGroupList > examinationGroup,examinationStaff,string,n,n,y,authority,person/local,""
core_9-0-0 conservation ns2:conservation_common examinationPhase,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.examinationPhase,Conservation Treatment Information,"",Examination phase of treatment,examinationGroupList > examinationGroup,examinationPhase,string,n,n,y,vocabulary,examinationphase,""
core_9-0-0 conservation ns2:conservation_common examinationDate,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.examinationDate,Conservation Treatment Information,"",Examination date,examinationGroupList > examinationGroup,examinationDate,date,n,n,y,"","",""
core_9-0-0 conservation ns2:conservation_common examinationNote,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.examinationNote,Conservation Treatment Information,"",Examination note,examinationGroupList > examinationGroup,examinationNote,string,n,n,y,"","",""
core_9-0-0 conservation ns2:conservation_common fabricationNote,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.fabricationNote,Conservation Treatment Information,"",Fabrication note,"",fabricationNote,string,n,n,n/a,"","",""
core_9-0-0 conservation ns2:conservation_common proposedTreatment,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.proposedTreatment,Conservation Treatment Information,"",Proposed treatment,"",proposedTreatment,string,n,n,n/a,"","",""
core_9-0-0 conservation ns2:conservation_common approvedBy,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.approvedBy,Conservation Treatment Information,"",Approved by,"",approvedBy,string,n,n,n/a,authority,person/local,""
core_9-0-0 conservation ns2:conservation_common approvedDate,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.approvedDate,Conservation Treatment Information,"",Approval date,"",approvedDate,date,n,n,n/a,"","",""
core_9-0-0 conservation ns2:conservation_common treatmentStartDate,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.treatmentStartDate,Conservation Treatment Information,"",Treatment start date,"",treatmentStartDate,date,n,n,n/a,"","",""
core_9-0-0 conservation ns2:conservation_common treatmentEndDate,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.treatmentEndDate,Conservation Treatment Information,"",Treatment end date,"",treatmentEndDate,date,n,n,n/a,"","",""
core_9-0-0 conservation ns2:conservation_common treatmentSummary,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.treatmentSummary,Conservation Treatment Information,"",Treatment summary,"",treatmentSummary,string,n,n,n/a,"","",""
core_9-0-0 conservation ns2:conservation_common proposedAnalysis,core_9-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.proposedAnalysis,Object Analysis Information,"",Proposed analysis,"",proposedAnalysis,string,n,n,n/a,"","",""
