profile,record_type,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
botgarden_3-0-5,chronology,Chronology Information,Term,Term qualifier,chronologyTermGroupList > chronologyTermGroup,termQualifier,string,n,n,y,"",""
botgarden_3-0-5,chronology,Chronology Information,Term,Term status,chronologyTermGroupList > chronologyTermGroup,termStatus,string,n,n,y,vocabulary: chronologytermstatus,""
botgarden_3-0-5,chronology,Chronology Information,Term,Term type,chronologyTermGroupList > chronologyTermGroup,termType,string,n,n,y,vocabulary: chronologytermtype,""
botgarden_3-0-5,chronology,Chronology Information,Term,Term flag,chronologyTermGroupList > chronologyTermGroup,termFlag,string,n,n,y,vocabulary: chronologytermflag,""
botgarden_3-0-5,chronology,Chronology Information,Term,Term historical status,chronologyTermGroupList > chronologyTermGroup,historicalStatus,string,n,n,y,vocabulary: chronologyhistoricalstatus,""
botgarden_3-0-5,chronology,Chronology Information,Term,Term language,chronologyTermGroupList > chronologyTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
botgarden_3-0-5,chronology,Chronology Information,Term,Term preferred for lang,chronologyTermGroupList > chronologyTermGroup,termPrefForLang,boolean,n,n,y,"",""
botgarden_3-0-5,chronology,Chronology Information,Term > Source,Term source name,chronologyTermGroupList > chronologyTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Chronology Information,Term > Source,Term source detail,chronologyTermGroupList > chronologyTermGroup,termSourceDetail,string,n,n,y,"",""
botgarden_3-0-5,chronology,Chronology Information,Term > Source,Term source ID,chronologyTermGroupList > chronologyTermGroup,termSourceID,string,n,n,y,"",""
botgarden_3-0-5,chronology,Chronology Information,Term > Source,Term source note,chronologyTermGroupList > chronologyTermGroup,termSourceNote,string,n,n,y,"",""
botgarden_3-0-5,chronology,Chronology Information,"",Primary date range,"",chronologyDateStructuredDateGroup,structured date group,n,n,n/a,"",""
botgarden_3-0-5,chronology,Chronology Information,"",Chronology type,"",chronologyType,string,n,n,n/a,vocabulary: chronologytypes,""
botgarden_3-0-5,chronology,Chronology Information,Spatial coverage,"",chronologyPlaces,chronologyPlace,string,n,y,n,authority: place/local; authority: place/tgn,""
botgarden_3-0-5,chronology,Chronology Information,"",Chronology description,"",chronologyDescription,string,n,n,n/a,"",""
botgarden_3-0-5,chronology,Chronology Information,"",Chronology note,"",chronologyNote,string,n,n,n/a,"",""
botgarden_3-0-5,chronology,Chronology Information,Resource identifier,Resource identifier value,identifierGroupList > identifierGroup,identifierValue,string,n,n,y,"",""
botgarden_3-0-5,chronology,Chronology Information,Resource identifier,Resource identifier citation,identifierGroupList > identifierGroup,identifierCitation,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Chronology Information,Resource identifier,Resource identifier date,identifierGroupList > identifierGroup,identifierDate,date,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Person,Person associated,personGroupList > personGroup,person,string,n,n,y,authority: person/local; authority: person/ulan,""
botgarden_3-0-5,chronology,Associated Authorities,Person,Person relationship/type,personGroupList > personGroup,personType,string,n,n,y,vocabulary: chronologypersonrelations,""
botgarden_3-0-5,chronology,Associated Authorities,Person,Person date,personGroupList > personGroup,personStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Person,Person citation,personGroupList > personGroup > personCitations,personCitation,string,n,y,as part of larger repeating group,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Associated Authorities,Person,Person note,personGroupList > personGroup,personNote,string,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,People,People associated,peopleGroupList > peopleGroup,people,string,n,n,y,authority: concept/associated,""
botgarden_3-0-5,chronology,Associated Authorities,People,People relationship/type,peopleGroupList > peopleGroup,peopleType,string,n,n,y,vocabulary: chronologypeoplerelations,""
botgarden_3-0-5,chronology,Associated Authorities,People,People date,peopleGroupList > peopleGroup,peopleStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,People,People citation,peopleGroupList > peopleGroup > peopleCitations,peopleCitation,string,n,y,as part of larger repeating group,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Associated Authorities,People,People note,peopleGroupList > peopleGroup,peopleNote,string,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Organization,Organization associated,organizationGroupList > organizationGroup,organization,string,n,n,y,authority: organization/local; authority: organization/ulan,""
botgarden_3-0-5,chronology,Associated Authorities,Organization,Organization relationship/type,organizationGroupList > organizationGroup,organizationType,string,n,n,y,vocabulary: chronologyorganizationrelations,""
botgarden_3-0-5,chronology,Associated Authorities,Organization,Organization date,organizationGroupList > organizationGroup,organizationStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Organization,Organization citation,organizationGroupList > organizationGroup > organizationCitations,organizationCitation,string,n,y,as part of larger repeating group,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Associated Authorities,Organization,Organization note,organizationGroupList > organizationGroup,organizationNote,string,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Concept,Concept associated,conceptGroupList > conceptGroup,concept,string,n,n,y,authority: concept/activity; authority: concept/associated; authority: concept/material; authority: concept/nomenclature; authority: concept/occasion,""
botgarden_3-0-5,chronology,Associated Authorities,Concept,Concept relationship/type,conceptGroupList > conceptGroup,conceptType,string,n,n,y,vocabulary: chronologyconceptrelations,""
botgarden_3-0-5,chronology,Associated Authorities,Concept,Concept date,conceptGroupList > conceptGroup,conceptStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Concept,Concept citation,conceptGroupList > conceptGroup > conceptCitations,conceptCitation,string,n,y,as part of larger repeating group,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Associated Authorities,Concept,Concept note,conceptGroupList > conceptGroup,conceptNote,string,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Place,Place associated,placeGroupList > placeGroup,place,string,n,n,y,authority: place/local; authority: place/tgn,""
botgarden_3-0-5,chronology,Associated Authorities,Place,multiple msg matches: chronologies_common.placeType,placeGroupList > placeGroup,placeType,string,n,n,y,vocabulary: chronologyplacerelations,""
botgarden_3-0-5,chronology,Associated Authorities,Place,Place date,placeGroupList > placeGroup,placeStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Place,Place citation,placeGroupList > placeGroup > placeCitations,placeCitation,string,n,y,as part of larger repeating group,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Associated Authorities,Place,multiple msg matches: chronologies_common.placeNote,placeGroupList > placeGroup,placeNote,string,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Related period,Related period associated,relatedPeriodGroupList > relatedPeriodGroup,relatedPeriod,string,n,n,y,authority: chronology/era; authority: chronology/event; authority: chronology/fieldcollection,""
botgarden_3-0-5,chronology,Associated Authorities,Related period,Related period relationship/type,relatedPeriodGroupList > relatedPeriodGroup,relatedPeriodType,string,n,n,y,vocabulary: chronologyrelations,""
botgarden_3-0-5,chronology,Associated Authorities,Related period,Related period date,relatedPeriodGroupList > relatedPeriodGroup,relatedPeriodStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,chronology,Associated Authorities,Related period,Related period citation,relatedPeriodGroupList > relatedPeriodGroup > relatedPeriodCitations,relatedPeriodCitation,string,n,y,as part of larger repeating group,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Associated Authorities,Related period,Related period note,relatedPeriodGroupList > relatedPeriodGroup,relatedPeriodNote,string,n,n,y,"",""
botgarden_3-0-5,chronology,Alternative Date Information,Alternative date,Alternative date range,otherDateGroupList > otherDateGroup,otherDateStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,chronology,Alternative Date Information,Alternative date,Alternative date spacial coverage,otherDateGroupList > otherDateGroup > otherDatePlaces,otherDatePlace,string,n,y,as part of larger repeating group,authority: place/local; authority: place/tgn,""
botgarden_3-0-5,chronology,Alternative Date Information,Alternative date,Alternative date citation,otherDateGroupList > otherDateGroup > otherDateCitations,otherDateCitation,string,n,y,as part of larger repeating group,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,chronology,Alternative Date Information,Alternative date,Alternative date note,otherDateGroupList > otherDateGroup,otherDateNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Accession number,"",objectNumber,string,y,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Accession date,"",accessionDate,date,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Dead flag,"",deadFlag,string,n,n,n/a,option list: booleans,"false, true"
botgarden_3-0-5,collectionobject,Object Identification Information,"",Dead date,"",deadDate,date,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Taxonomic identification,Taxonomic identification scientific name,taxonomicIdentGroupList > taxonomicIdentGroup,taxon,string,n,n,y,authority: taxon/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Taxonomic identification,Taxonomic identification qualifier,taxonomicIdentGroupList > taxonomicIdentGroup,qualifier,string,n,n,y,vocabulary: taxonqualifier,""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history,Affinity taxon,taxonomicIdentGroupList > taxonomicIdentGroup,affinityTaxon,string,n,n,y,authority: taxon/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history,Hybrid flag,taxonomicIdentGroupList > taxonomicIdentGroup,hybridFlag,boolean,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Hybrid parent,Hybrid parent name,taxonomicIdentGroupList > taxonomicIdentGroup > taxonomicIdentHybridParentGroupList > taxonomicIdentHybridParentGroup,taxonomicIdentHybridParent,string,n,n,y,authority: taxon/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Hybrid parent,Hybrid parent qualifier,taxonomicIdentGroupList > taxonomicIdentGroup > taxonomicIdentHybridParentGroupList > taxonomicIdentHybridParentGroup,taxonomicIdentHybridParentQualifier,string,n,n,y,vocabulary: hybridparentqualifier,""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Reference > Reference Information,Taxonomic identification reference source,taxonomicIdentGroupList > taxonomicIdentGroup,reference,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Reference,Taxonomic identification reference page,taxonomicIdentGroupList > taxonomicIdentGroup,refPage,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history,Taxonomic identification kind,taxonomicIdentGroupList > taxonomicIdentGroup,identKind,string,n,n,y,vocabulary: taxonkind,""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history,Taxonomic identification note,taxonomicIdentGroupList > taxonomicIdentGroup,notes,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Identification by,Taxonomic identification by,taxonomicIdentGroupList > taxonomicIdentGroup,identBy,string,n,n,y,authority: person/local; authority: organization/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Identification by,Taxonomic identification date,taxonomicIdentGroupList > taxonomicIdentGroup,identDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Determination history > Identification by,Taxonomic identification institution,taxonomicIdentGroupList > taxonomicIdentGroup,institution,string,n,n,y,authority: organization/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Provenance data quality,"",recordStatus,string,n,n,n/a,option list: recordStatuses,"approved, in-process, new, temporary"
botgarden_3-0-5,collectionobject,Object Identification Information,"",Provenance type,"",provenanceType,string,n,n,n/a,vocabulary: provenancetype,""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Rare,"",rare,string,n,n,n/a,option list: booleans,"false, true"
botgarden_3-0-5,collectionobject,Object Identification Information,"",Cultivated,"",cultivated,string,n,n,n/a,option list: booleans,"false, true"
botgarden_3-0-5,collectionobject,Object Identification Information,"",CBD restriction,"",cbdRestriction,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Requested by,"",requestedBy,string,n,n,n/a,authority: person/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Material type,briefDescriptions,briefDescription,string,n,y,n,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Named collection,namedCollections,namedCollection,string,n,y,n,authority: work/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Source,"",source,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,"",Accession note,comments,comment,string,n,y,n,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Type specimen,Type specimen kind,typeSpecimenGroupList > typeSpecimenGroup,typeSpecimenKind,string,n,n,y,vocabulary: typespecimenkind,""
botgarden_3-0-5,collectionobject,Object Identification Information,Type specimen,Type specimen asserted by,typeSpecimenGroupList > typeSpecimenGroup,typeSpecimenAssertionBy,string,n,n,y,authority: person/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,Type specimen,Type specimen reference,typeSpecimenGroupList > typeSpecimenGroup,typeSpecimenReference,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Type specimen,Type specimen reference page,typeSpecimenGroupList > typeSpecimenGroup,typeSpecimenRefPage,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Identification Information,Type specimen,Type specimen verified basionym,typeSpecimenGroupList > typeSpecimenGroup,typeSpecimenBasionym,string,n,n,y,authority: taxon/local,""
botgarden_3-0-5,collectionobject,Object Identification Information,Type specimen,Type specimen note,typeSpecimenGroupList > typeSpecimenGroup,typeSpecimenNotes,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Field collection location verbatim,localityGroupList > localityGroup,fieldLocVerbatim,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Field collection place,localityGroupList > localityGroup,fieldLocPlace,string,n,n,y,authority: place/local,""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Geographic range of taxon,localityGroupList > localityGroup,taxonomicRange,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,County,localityGroupList > localityGroup,fieldLocCounty,string,n,n,y,vocabulary: county,""
botgarden_3-0-5,collectionobject,Locality Information,Locality,State,localityGroupList > localityGroup,fieldLocState,string,n,n,y,vocabulary: state,""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Country,localityGroupList > localityGroup,fieldLocCountry,string,n,n,y,vocabulary: country,""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Higher geography,localityGroupList > localityGroup,fieldLocHigherGeography,string,n,n,y,option list: higherGeographies,"North America, pacificocean"
botgarden_3-0-5,collectionobject,Locality Information,Locality,Verbatim latitude,localityGroupList > localityGroup,vLatitude,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Verbatim longitude,localityGroupList > localityGroup,vLongitude,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,TRS,localityGroupList > localityGroup,vCoordinates,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Other coords,localityGroupList > localityGroup,vOtherCoords,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Other coords system,localityGroupList > localityGroup,vCoordSys,string,n,n,y,vocabulary: vcoordsys,""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Decimal latitude,localityGroupList > localityGroup,decimalLatitude,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Decimal longitude,localityGroupList > localityGroup,decimalLongitude,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Datum,localityGroupList > localityGroup,geodeticDatum,string,n,n,y,option list: geodeticDatums,"ADG66, NAD27, NAD83, NAD83&amp;WGS84, Not Recorded, WGS84"
botgarden_3-0-5,collectionobject,Locality Information,Locality,Coord uncertainty,localityGroupList > localityGroup,coordUncertainty,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Coord uncertainty unit,localityGroupList > localityGroup,coordUncertaintyUnit,string,n,n,y,option list: coordUncertaintyUnits,"feet, kilometers, meters, miles, unknown"
botgarden_3-0-5,collectionobject,Locality Information,Locality > Depth,Depth verbatim,localityGroupList > localityGroup,vDepth,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Depth,Depth min,localityGroupList > localityGroup,minDepth,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Depth,Depth max,localityGroupList > localityGroup,maxDepth,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Depth,Depth unit,localityGroupList > localityGroup,depthUnit,string,n,n,y,option list: depthUnits,"centimeters, fathoms, feet, furlongs, inches, kilometers, meters, miles, rods, uncertain"
botgarden_3-0-5,collectionobject,Locality Information,Locality > Elevation,Elevation verbatim,localityGroupList > localityGroup,vElevation,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Elevation,Elevation min,localityGroupList > localityGroup,minElevation,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Elevation,Elevation max,localityGroupList > localityGroup,maxElevation,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Elevation,Elevation unit,localityGroupList > localityGroup,elevationUnit,string,n,n,y,option list: elevationUnits,"feet, meters, uncertain"
botgarden_3-0-5,collectionobject,Locality Information,Locality > Distance above surface,Distance above surface verbatim,localityGroupList > localityGroup,vDistanceAboveSurface,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Distance above surface,Distance above surface min,localityGroupList > localityGroup,minDistanceAboveSurface,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Distance above surface,Distance above surface max,localityGroupList > localityGroup,maxDistanceAboveSurface,float,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Distance above surface,Distance above surface unit,localityGroupList > localityGroup,distanceAboveSurfaceUnit,string,n,n,y,option list: distanceAboveSurfaceUnits,"centimeters, fathoms, feet, furlongs, inches, kilometers, meters, miles, rods, uncertain"
botgarden_3-0-5,collectionobject,Locality Information,Locality,Locality note,localityGroupList > localityGroup,localityNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Locality source,localityGroupList > localityGroup,localitySource,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality,Locality source detail,localityGroupList > localityGroup,localitySourceDetail,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Pt. radius sp. fit,localityGroupList > localityGroup,pointRadiusSpatialFit,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Footprint WKT,localityGroupList > localityGroup,footprintWKT,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Footprint SRS,localityGroupList > localityGroup,footprintSRS,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Footprint sp. fit,localityGroupList > localityGroup,footprintSpatialFit,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Coord precision,localityGroupList > localityGroup,coordPrecision,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Georeference by,localityGroupList > localityGroup,geoRefencedBy,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Georeference date,localityGroupList > localityGroup,geoRefDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Georeference protocol,localityGroupList > localityGroup,geoRefProtocol,string,n,n,y,option list: georefProtocols,"biogeomancer, chapman-wieczorek-2006-guide-best-practices-georeferencing, georeferencing-dummies, manis-herpnet-ornis-georeferencing-guidelines"
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Georeference source,localityGroupList > localityGroup,geoRefSource,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Georeference verification,localityGroupList > localityGroup,geoRefVerificationStatus,string,n,n,y,option list: georefVerificationStatuses,"unverified, verified-contributor, verified-data-custodian"
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Georeference note,localityGroupList > localityGroup,geoRefRemarks,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Locality Information,Locality > Georeference Detail,Georeference place name,localityGroupList > localityGroup,geoRefPlaceName,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Field Collection Information,"",Field collection date,"",fieldCollectionDateGroup,structured date group,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Field Collection Information,"",Field collector,fieldCollectors,fieldCollector,string,n,y,n,authority: person/local; authority: organization/local,""
botgarden_3-0-5,collectionobject,Field Collection Information,"",Field collection number,"",fieldCollectionNumber,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Field Collection Information,"",Field collection number assignor,"",fieldCollectionNumberAssignor,string,n,n,n/a,authority: person/local,""
botgarden_3-0-5,collectionobject,Field Collection Information,"",Vegetation type,"",vegetationType,string,n,n,n/a,vocabulary: vegetationtype,""
botgarden_3-0-5,collectionobject,Field Collection Information,"",Field collection method,fieldCollectionMethods,fieldCollectionMethod,string,n,y,n,vocabulary: collectionmethod,""
botgarden_3-0-5,collectionobject,Field Collection Information,"",Habitat information,"",fieldCollectionNote,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Field Collection Information,Associated taxa,Associated taxon name,associatedTaxaGroupList > associatedTaxaGroup,associatedTaxon,string,n,n,y,authority: taxon/local,""
botgarden_3-0-5,collectionobject,Field Collection Information,Associated taxa,Associated taxon common name,associatedTaxaGroupList > associatedTaxaGroup,commonName,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Field Collection Information,Associated taxa,Associated taxon interaction,associatedTaxaGroupList > associatedTaxaGroup,interaction,string,n,n,y,vocabulary: assoctaxoninteraction,""
botgarden_3-0-5,collectionobject,Object Description Information,"",Sex,"",sex,string,n,n,n/a,option list: sexes,"female, male"
botgarden_3-0-5,collectionobject,Object Description Information,"",Form,forms,form,string,n,y,n,vocabulary: phaseformtype,""
botgarden_3-0-5,collectionobject,Object Description Information,"",Post to public,"",postToPublic,string,n,n,n/a,option list: yesNoValues,"no, yes"
botgarden_3-0-5,collectionobject,Object Description Information,"",Phase,"",phase,string,n,n,n/a,vocabulary: botanicalphase,""
botgarden_3-0-5,collectionobject,Object Description Information,Annotation,Annotation type,annotationGroupList > annotationGroup,annotationType,string,n,n,y,vocabulary: annotationtype,""
botgarden_3-0-5,collectionobject,Object Description Information,Annotation,Annotation note,annotationGroupList > annotationGroup,annotationNote,string,n,n,y,"",""
