fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
publicart_4-0-0 ns2:insurances_common minimumLiabilityValue,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.minimumLiabilityValue,Insurance and Indemnity Information,Minimum liability price,Minimum liability price value,"",minimumLiabilityValue,float,n,n,n/a,"",""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityAuthorizer,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityAuthorizer,Insurance and Indemnity Information,Authorization,Authorizer,"",insuranceIndemnityAuthorizer,string,n,n,n/a,authority: person/local,""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityAuthorizationDate,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityAuthorizationDate,Insurance and Indemnity Information,Authorization,Authorization date,"",insuranceIndemnityAuthorizationDate,date,n,n,n/a,"",""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityStatus,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatus,Insurance and Indemnity Information,Status,Status type,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatus,string,n,n,y,vocabulary: insurancestatus,""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityStatusDate,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatusDate,Insurance and Indemnity Information,Status,Status date,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusDate,date,n,n,y,"",""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityStatusNote,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatusNote,Insurance and Indemnity Information,Status,Status note,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusNote,string,n,n,y,"",""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityNote,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityNote,Insurance and Indemnity Information,"",Note,"",insuranceIndemnityNote,string,n,n,n/a,"",""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityQuoteProvider,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteProvider,Insurance and Indemnity Information,Quote,Quote provider,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteProvider,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityQuoteCurrency,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteCurrency,Insurance and Indemnity Information,Quote,Quote currency,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteCurrency,string,n,n,y,vocabulary: currency,""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityQuoteValue,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteValue,Insurance and Indemnity Information,Quote,Quote value,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteValue,float,n,n,y,"",""
publicart_4-0-0 ns2:insurances_common insuranceIndemnityQuoteDate,publicart_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteDate,Insurance and Indemnity Information,Quote,Quote date,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteDate,date,n,n,y,"",""
publicart_4-0-0 ns2:intakes_common entryNumber,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryNumber,Object Entry Information,"",Entry number,"",entryNumber,string,y,n,n/a,"",""
publicart_4-0-0 ns2:intakes_common entryDate,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryDate,Object Entry Information,"",Entry date,"",entryDate,date,n,n,n/a,"",""
publicart_4-0-0 ns2:intakes_common entryReason,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryReason,Object Entry Information,"",Entry reason,"",entryReason,string,n,n,n/a,option list: entryReasons,"commission, consideration, enquiry, loan"
publicart_4-0-0 ns2:intakes_common entryMethod,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryMethod,Object Entry Information,"",Entry method,entryMethods,entryMethod,string,n,y,n,vocabulary: entrymethod,""
publicart_4-0-0 ns2:intakes_common returnDate,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.returnDate,Object Entry Information,"",Return date,"",returnDate,date,n,n,n/a,"",""
publicart_4-0-0 ns2:intakes_common currentOwner,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentOwner,Object Entry Information,"",Current owner,currentOwners,currentOwner,string,n,y,n,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:intakes_common depositor,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.depositor,Object Entry Information,Depositor,Depositor name,depositorGroupList > depositorGroup,depositor,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:intakes_common depositorsRequirements,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.depositorsRequirements,Object Entry Information,Depositor,Depositor requirements,depositorGroupList > depositorGroup,depositorsRequirements,string,n,n,y,"",""
publicart_4-0-0 ns2:intakes_common approvalGroup,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalGroup,Object Entry Information,Approval,Approval,approvalGroupList > approvalGroup,approvalGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
publicart_4-0-0 ns2:intakes_common approvalIndividual,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalIndividual,Object Entry Information,Approval,Approval individual,approvalGroupList > approvalGroup,approvalIndividual,string,n,n,y,authority: person/local,""
publicart_4-0-0 ns2:intakes_common approvalStatus,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalStatus,Object Entry Information,Approval,Approval status,approvalGroupList > approvalGroup,approvalStatus,string,n,n,y,vocabulary: deaccessionapprovalstatus,""
publicart_4-0-0 ns2:intakes_common approvalDate,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalDate,Object Entry Information,Approval,Approval status date,approvalGroupList > approvalGroup,approvalDate,date,n,n,y,"",""
publicart_4-0-0 ns2:intakes_common approvalNote,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.approvalNote,Object Entry Information,Approval,Approval note,approvalGroupList > approvalGroup,approvalNote,string,n,n,y,"",""
publicart_4-0-0 ns2:intakes_common entryNote,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.entryNote,Object Entry Information,"",Entry note,"",entryNote,string,n,n,n/a,"",""
publicart_4-0-0 ns2:intakes_common packingNote,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.packingNote,Object Entry Information,"",Packing note,"",packingNote,string,n,n,n/a,"",""
publicart_4-0-0 ns2:intakes_common currentLocation,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentLocation,Location Information,Current location,Current location,currentLocationGroupList > currentLocationGroup,currentLocation,string,n,n,y,authority: location/local; authority: location/offsite; authority: organization/local; authority: place/local,""
publicart_4-0-0 ns2:intakes_common currentLocationFitness,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentLocationFitness,Location Information,Current location,Current location fitness,currentLocationGroupList > currentLocationGroup,currentLocationFitness,string,n,n,y,vocabulary: conditionfitness,""
publicart_4-0-0 ns2:intakes_common currentLocationNote,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentLocationNote,Location Information,Current location,Current location note,currentLocationGroupList > currentLocationGroup,currentLocationNote,string,n,n,y,"",""
publicart_4-0-0 ns2:intakes_common locationDate,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.locationDate,Location Information,"",Location date,"",locationDate,date,n,n,n/a,"",""
publicart_4-0-0 ns2:intakes_common normalLocation,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.normalLocation,Location Information,"",Normal location,"",normalLocation,string,n,n,n/a,authority: location/local; authority: location/offsite; authority: organization/local; authority: place/local,""
publicart_4-0-0 ns2:intakes_common conditionCheckMethod,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckMethod,Condition Check Information,"",Condition check method,conditionCheckMethods,conditionCheckMethod,string,n,y,n,vocabulary: conditioncheckmethod,""
publicart_4-0-0 ns2:intakes_common conditionCheckReason,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckReason,Condition Check Information,"",Condition check reason,conditionCheckReasons,conditionCheckReason,string,n,y,n,vocabulary: conditioncheckreason,""
publicart_4-0-0 ns2:intakes_common conditionCheckerOrAssessor,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckerOrAssessor,Condition Check Information,"",Condition check assessor,conditionCheckersOrAssessors,conditionCheckerOrAssessor,string,n,y,n,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:intakes_common conditionCheckDate,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckDate,Condition Check Information,"",Condition check date,"",conditionCheckDate,date,n,n,n/a,"",""
publicart_4-0-0 ns2:intakes_common conditionCheckReferenceNumber,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckReferenceNumber,Condition Check Information,"",Condition check reference number,"",conditionCheckReferenceNumber,string,n,n,n/a,"",""
publicart_4-0-0 ns2:intakes_common conditionCheckNote,publicart_4-0-0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.conditionCheckNote,Condition Check Information,"",Condition check note,"",conditionCheckNote,string,n,n,n/a,"",""
publicart_4-0-0 ns2:iterationreports_common iterationIdentificationNumber,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationIdentificationNumber,Iteration Information,"",Iteration identification number,"",iterationIdentificationNumber,string,y,n,n/a,"",""
publicart_4-0-0 ns2:iterationreports_common iterationCreator,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationCreator,Iteration Information,Iteration creator/supervisor,Iteration creator/supervisor name,iterationCreatorGroupList > iterationCreatorGroup,iterationCreator,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:iterationreports_common iterationCreatorRole,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationCreatorRole,Iteration Information,Iteration creator/supervisor,Iteration creator/supervisor role,iterationCreatorGroupList > iterationCreatorGroup,iterationCreatorRole,string,n,n,y,vocabulary: iterationrole,""
publicart_4-0-0 ns2:iterationreports_common action,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.action,Iteration Information,Iteration action,Iteration action type,iterationActionGroupList > iterationActionGroup,action,string,n,n,y,option list: installationType,"deinstallation, exhibition, exhibition update, installation"
publicart_4-0-0 ns2:iterationreports_common actionStartDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.actionStartDate,Iteration Information,Iteration action,Iteration action earliest/start date,iterationActionGroupList > iterationActionGroup,actionStartDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common actionEndDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.actionEndDate,Iteration Information,Iteration action,Iteration action end date,iterationActionGroupList > iterationActionGroup,actionEndDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common installer,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installer,Iteration Information,Installer,Installer name,installerGroupList > installerGroup,installer,string,n,n,y,authority: person/local,""
publicart_4-0-0 ns2:iterationreports_common installerRole,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installerRole,Iteration Information,Installer,Installer role/skillset,installerGroupList > installerGroup,installerRole,string,n,n,y,vocabulary: installerrole,""
publicart_4-0-0 ns2:iterationreports_common installerExtent,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installerExtent,Iteration Information,Installer,Installer time spent,installerGroupList > installerGroup,installerExtent,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common installDeinstall,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installDeinstall,Iteration Information,Artist present/represented,Artist present/represented install/deinstall,presenceGroupList > presenceGroup,installDeinstall,string,n,n,y,option list: installationType,"deinstallation, exhibition, exhibition update, installation"
publicart_4-0-0 ns2:iterationreports_common artistPresent,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.artistPresent,Iteration Information,Artist present/represented,Artist present/represented presence,presenceGroupList > presenceGroup,artistPresent,string,n,n,y,vocabulary: artistpresence,""
publicart_4-0-0 ns2:iterationreports_common artistOrRepresentative,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.artistOrRepresentative,Iteration Information,Artist present/represented,Artist or representative,presenceGroupList > presenceGroup,artistOrRepresentative,string,n,n,y,authority: person/local,""
publicart_4-0-0 ns2:iterationreports_common presentExtent,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.presentExtent,Iteration Information,Artist present/represented,Artist present/represented extent,presenceGroupList > presenceGroup,presentExtent,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common iterationSuccessful,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationSuccessful,Iteration Information,Iteration Evaluation > Iteration evaluation,Iteration evaluation successful,evaluationGroupList > evaluationGroup,iterationSuccessful,string,n,n,y,option list: iterationSuccess,"no, partially, yes"
publicart_4-0-0 ns2:iterationreports_common iterationEvaluator,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationEvaluator,Iteration Information,Iteration Evaluation > Iteration evaluation,Iteration evaluation evaluator,evaluationGroupList > evaluationGroup,iterationEvaluator,string,n,n,y,authority: person/local,""
publicart_4-0-0 ns2:iterationreports_common iterationViewed,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationViewed,Iteration Information,Iteration Evaluation,Iteration viewed by artist,"",iterationViewed,string,n,n,n/a,option list: iterationSuccess,"no, partially, yes"
publicart_4-0-0 ns2:iterationreports_common iterationApproved,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationApproved,Iteration Information,Iteration Evaluation,Iteration approved by artist,"",iterationApproved,string,n,n,n/a,option list: iterationSuccess,"no, partially, yes"
publicart_4-0-0 ns2:iterationreports_common iterationEvaluationNotes,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationEvaluationNotes,Iteration Information,Iteration Evaluation,Iteration evaluation notes,"",iterationEvaluationNotes,string,n,n,n/a,"",""
publicart_4-0-0 ns2:iterationreports_common descriptionType,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.descriptionType,Space Information,"Space, as installed","Space, as installed type",spaceGroupList > spaceGroup,descriptionType,string,n,n,y,vocabulary: iterationspacetype,""
publicart_4-0-0 ns2:iterationreports_common approvalEntity,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.approvalEntity,Space Information,"Space, as installed","Space, as installed approval entity",spaceGroupList > spaceGroup,approvalEntity,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:iterationreports_common approvalDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.approvalDate,Space Information,"Space, as installed","Space, as installed approval date",spaceGroupList > spaceGroup,approvalDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common spaceDescription,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.spaceDescription,Space Information,"Space, as installed","Space, as installed description",spaceGroupList > spaceGroup,spaceDescription,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common exhibitionCopyIdentificationNumber,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.exhibitionCopyIdentificationNumber,Iteration Details,Exhibition,Exhibition copy ID,exhibitionGroupList > exhibitionGroup,exhibitionCopyIdentificationNumber,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common exhibitionApprovalEntity,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.exhibitionApprovalEntity,Iteration Details,Exhibition,Exhibition approval entity,exhibitionGroupList > exhibitionGroup,exhibitionApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:iterationreports_common exhibitionApprovalDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.exhibitionApprovalDate,Iteration Details,Exhibition,Exhibition approval date,exhibitionGroupList > exhibitionGroup,exhibitionApprovalDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common installedEquipmentDescription,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installedEquipmentDescription,Iteration Details,Installed equipment,Installed equipment description,installedEquipmentGroupList > installedEquipmentGroup,installedEquipmentDescription,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common installedEquipmentApprovalEntity,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installedEquipmentApprovalEntity,Iteration Details,Installed equipment,Installed equipment approval entity,installedEquipmentGroupList > installedEquipmentGroup,installedEquipmentApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:iterationreports_common installedEquipmentApprovalDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installedEquipmentApprovalDate,Iteration Details,Installed equipment,Installed equipment approval date,installedEquipmentGroupList > installedEquipmentGroup,installedEquipmentApprovalDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common technicalSetupType,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.technicalSetupType,Iteration Details,Technical setup,Technical setup type,technicalSetupGroupList > technicalSetupGroup,technicalSetupType,string,n,n,y,vocabulary: techsetuptype,""
publicart_4-0-0 ns2:iterationreports_common technicalSetupApprovalEntity,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.technicalSetupApprovalEntity,Iteration Details,Technical setup,Technical setup approval entity,technicalSetupGroupList > technicalSetupGroup,technicalSetupApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:iterationreports_common technicalSetupApprovalDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.technicalSetupApprovalDate,Iteration Details,Technical setup,Technical setup approval date,technicalSetupGroupList > technicalSetupGroup,technicalSetupApprovalDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common technicalSetupDescription,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.technicalSetupDescription,Iteration Details,Technical setup,Technical setup description,technicalSetupGroupList > technicalSetupGroup,technicalSetupDescription,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common modificationApprovalEntity,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.modificationApprovalEntity,Iteration Details,Iteration-specific modification,Iteration-specific modification approval entity,iterationSpecificGroupList > iterationSpecificGroup,modificationApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:iterationreports_common modificationApprovalDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.modificationApprovalDate,Iteration Details,Iteration-specific modification,Iteration-specific modification approval date,iterationSpecificGroupList > iterationSpecificGroup,modificationApprovalDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common modificationDescription,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.modificationDescription,Iteration Details,Iteration-specific modification,Iteration-specific modification description,iterationSpecificGroupList > iterationSpecificGroup,modificationDescription,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common installationApprovalEntity,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installationApprovalEntity,Iteration Details,Further installation detail,Further installation detail approval entity,installationGroupList > installationGroup,installationApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:iterationreports_common installationApprovalDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installationApprovalDate,Iteration Details,Further installation detail,Further installation detail approval date,installationGroupList > installationGroup,installationApprovalDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common installationDescription,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installationDescription,Iteration Details,Further installation detail,Further installation detail description,installationGroupList > installationGroup,installationDescription,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common maintenanceType,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.maintenanceType,Iteration Details,Maintenance,Maintenance type,maintenanceGroupList > maintenanceGroup,maintenanceType,string,n,n,y,vocabulary: maintenancetype,""
publicart_4-0-0 ns2:iterationreports_common maintenanceContact,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.maintenanceContact,Iteration Details,Maintenance,Maintenance contact,maintenanceGroupList > maintenanceGroup,maintenanceContact,string,n,n,y,authority: person/local,""
publicart_4-0-0 ns2:iterationreports_common maintenanceDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.maintenanceDate,Iteration Details,Maintenance,Maintenance date,maintenanceGroupList > maintenanceGroup,maintenanceDate,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common maintenanceExtent,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.maintenanceExtent,Iteration Details,Maintenance,Maintenance extent,maintenanceGroupList > maintenanceGroup,maintenanceExtent,string,n,n,y,"",""
publicart_4-0-0 ns2:iterationreports_common securityRequirements,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.securityRequirements,Iteration Details,Security,Security requirements,securityGroupList > securityGroup,securityRequirements,string,n,n,y,vocabulary: securityrequirements,""
publicart_4-0-0 ns2:iterationreports_common securityApprovalEntity,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.securityApprovalEntity,Iteration Details,Security,Security approval entity,securityGroupList > securityGroup,securityApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:iterationreports_common securityApprovalDate,publicart_4-0-0,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.securityApprovalDate,Iteration Details,Security,Security approval date,securityGroupList > securityGroup,securityApprovalDate,string,n,n,y,"",""
publicart_4-0-0 ns2:loansin_common loanInNumber,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanInNumber,Loan In Information,"",Loan in number,"",loanInNumber,string,y,n,n/a,"",""
publicart_4-0-0 ns2:loansin_common loanPurpose,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanPurpose,Loan In Information,"",Loan purpose,"",loanPurpose,string,n,n,n/a,option list: loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
publicart_4-0-0 ns2:loansin_common loanGroup,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanGroup,Loan In Information,Loan status,Loan status group,loanStatusGroupList > loanStatusGroup,loanGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
publicart_4-0-0 ns2:loansin_common loanIndividual,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanIndividual,Loan In Information,Loan status,Loan status individual,loanStatusGroupList > loanStatusGroup,loanIndividual,string,n,n,y,authority: person/local,""
publicart_4-0-0 ns2:loansin_common loanStatus,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanStatus,Loan In Information,Loan status,Loan status,loanStatusGroupList > loanStatusGroup,loanStatus,string,n,n,y,vocabulary: loanoutstatus,""
publicart_4-0-0 ns2:loansin_common loanStatusDate,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanStatusDate,Loan In Information,Loan status,Loan status date,loanStatusGroupList > loanStatusGroup,loanStatusDate,date,n,n,y,"",""
publicart_4-0-0 ns2:loansin_common loanStatusNote,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanStatusNote,Loan In Information,Loan status,Loan status note,loanStatusGroupList > loanStatusGroup,loanStatusNote,string,n,n,y,"",""
publicart_4-0-0 ns2:loansin_common lender,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.lender,Loan In Information,Lender,Lender name,lenderGroupList > lenderGroup,lender,string,n,n,y,authority: person/local; authority: organization/local,""
publicart_4-0-0 ns2:loansin_common lendersContact,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.lendersContact,Loan In Information,Lender,Lender contact,lenderGroupList > lenderGroup,lendersContact,string,n,n,y,authority: person/local,""
publicart_4-0-0 ns2:loansin_common lendersAuthorizationDate,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.lendersAuthorizationDate,Loan In Information,Lender,Lender authorization date,lenderGroupList > lenderGroup,lendersAuthorizationDate,date,n,n,y,"",""
publicart_4-0-0 ns2:loansin_common loanInConditions,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanInConditions,Loan In Information,"",Conditions of loan,"",loanInConditions,string,n,n,n/a,"",""
publicart_4-0-0 ns2:loansin_common loanInNote,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanInNote,Loan In Information,"",Note,"",loanInNote,string,n,n,n/a,"",""
publicart_4-0-0 ns2:loansin_common loanInDate,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanInDate,Loan In Information,"",Loan in date,"",loanInDate,date,n,n,n/a,"",""
publicart_4-0-0 ns2:loansin_common loanReturnDate,publicart_4-0-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanReturnDate,Loan In Information,"",Loan return date,"",loanReturnDate,date,n,n,n/a,"",""
publicart_4-0-0 ns2:loansout_common loanOutNumber,publicart_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNumber,Loan Out Information,"",Loan out number,"",loanOutNumber,string,y,n,n/a,"",""
