fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
botgarden_3-0-2 ns2:collectionobjects_accessionattributes flowersAug,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.flowersAug,Object Description Information,Accession Attributes > Flowers,Flowers Aug,"",flowersAug,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes flowersSep,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.flowersSep,Object Description Information,Accession Attributes > Flowers,Flowers Sep,"",flowersSep,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes flowersOct,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.flowersOct,Object Description Information,Accession Attributes > Flowers,Flowers Oct,"",flowersOct,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes flowersNov,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.flowersNov,Object Description Information,Accession Attributes > Flowers,Flowers Nov,"",flowersNov,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes flowersDec,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.flowersDec,Object Description Information,Accession Attributes > Flowers,Flowers Dec,"",flowersDec,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsJan,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsJan,Object Description Information,Accession Attributes > Fruits,Fruits Jan,"",fruitsJan,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsFeb,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsFeb,Object Description Information,Accession Attributes > Fruits,Fruits Feb,"",fruitsFeb,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsMar,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsMar,Object Description Information,Accession Attributes > Fruits,Fruits Mar,"",fruitsMar,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsApr,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsApr,Object Description Information,Accession Attributes > Fruits,Fruits Apr,"",fruitsApr,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsMay,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsMay,Object Description Information,Accession Attributes > Fruits,Fruits May,"",fruitsMay,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsJun,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsJun,Object Description Information,Accession Attributes > Fruits,Fruits Jun,"",fruitsJun,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsJul,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsJul,Object Description Information,Accession Attributes > Fruits,Fruits Jul,"",fruitsJul,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsAug,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsAug,Object Description Information,Accession Attributes > Fruits,Fruits Aug,"",fruitsAug,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsSep,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsSep,Object Description Information,Accession Attributes > Fruits,Fruits Sep,"",fruitsSep,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsOct,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsOct,Object Description Information,Accession Attributes > Fruits,Fruits Oct,"",fruitsOct,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsNov,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsNov,Object Description Information,Accession Attributes > Fruits,Fruits Nov,"",fruitsNov,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitsDec,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitsDec,Object Description Information,Accession Attributes > Fruits,Fruits Dec,"",fruitsDec,boolean,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUseType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUseType,Accession Use Information,"",Accession use type,accessionUseGroupList > accessionUseGroup,accessionUseType,string,n,n,y,vocabulary: accessionusetype,""
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUsedIn,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUsedIn,Accession Use Information,"",Accession used in,accessionUseGroupList > accessionUseGroup,accessionUsedIn,string,n,n,y,authority: concept/class; authority: concept/research,""
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUseRequestDate,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUseRequestDate,Accession Use Information,"",Accession use request date,accessionUseGroupList > accessionUseGroup,accessionUseRequestDate,date,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUseFilledDate,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUseFilledDate,Accession Use Information,"",Accession use filled date,accessionUseGroupList > accessionUseGroup,accessionUseFilledDate,date,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUserMaterialType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUserMaterialType,Accession Use Information,"",Accession use material type,accessionUseGroupList > accessionUseGroup,accessionUserMaterialType,string,n,n,y,vocabulary: materialtype,""
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUseNotes,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUseNotes,Accession Use Information,"",Accession use note,accessionUseGroupList > accessionUseGroup,accessionUseNotes,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocActivity,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivity,Object History and Association Information,Associations > Associated activity,Associated activity,assocActivityGroupList > assocActivityGroup,assocActivity,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocActivityType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivityType,Object History and Association Information,Associations > Associated activity,Associated activity type,assocActivityGroupList > assocActivityGroup,assocActivityType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocActivityNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivityNote,Object History and Association Information,Associations > Associated activity,Associated activity note,assocActivityGroupList > assocActivityGroup,assocActivityNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocObject,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObject,Object History and Association Information,Associations > Associated object,Associated object,assocObjectGroupList > assocObjectGroup,assocObject,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocObjectType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObjectType,Object History and Association Information,Associations > Associated object,Associated object type,assocObjectGroupList > assocObjectGroup,assocObjectType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocObjectNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObjectNote,Object History and Association Information,Associations > Associated object,Associated object note,assocObjectGroupList > assocObjectGroup,assocObjectNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocConcept,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConcept,Object History and Association Information,Associations > Associated concept,Associated concept,assocConceptGroupList > assocConceptGroup,assocConcept,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocConceptType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConceptType,Object History and Association Information,Associations > Associated concept,Associated concept type,assocConceptGroupList > assocConceptGroup,assocConceptType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocConceptNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConceptNote,Object History and Association Information,Associations > Associated concept,Associated concept note,assocConceptGroupList > assocConceptGroup,assocConceptNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocCulturalContext,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContext,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContext,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocCulturalContextType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContextType,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity type,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocCulturalContextNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContextNote,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity note,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocOrganization,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganization,Object History and Association Information,Associations > Associated organization,Associated organization,assocOrganizationGroupList > assocOrganizationGroup,assocOrganization,string,n,n,y,authority: organization/local,""
botgarden_3-0-2 ns2:collectionobjects_common assocOrganizationType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganizationType,Object History and Association Information,Associations > Associated organization,Associated organization type,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocOrganizationNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganizationNote,Object History and Association Information,Associations > Associated organization,Associated organization note,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocPeople,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeople,Object History and Association Information,Associations > Associated people,Associated people,assocPeopleGroupList > assocPeopleGroup,assocPeople,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocPeopleType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeopleType,Object History and Association Information,Associations > Associated people,Associated people type,assocPeopleGroupList > assocPeopleGroup,assocPeopleType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocPeopleNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeopleNote,Object History and Association Information,Associations > Associated people,Associated people note,assocPeopleGroupList > assocPeopleGroup,assocPeopleNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocPerson,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPerson,Object History and Association Information,Associations > Associated person,Associated person,assocPersonGroupList > assocPersonGroup,assocPerson,string,n,n,y,authority: person/local,""
botgarden_3-0-2 ns2:collectionobjects_common assocPersonType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPersonType,Object History and Association Information,Associations > Associated person,Associated person type,assocPersonGroupList > assocPersonGroup,assocPersonType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocPersonNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPersonNote,Object History and Association Information,Associations > Associated person,Associated person note,assocPersonGroupList > assocPersonGroup,assocPersonNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocPlace,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlace,Object History and Association Information,Associations > Associated place,Associated place,assocPlaceGroupList > assocPlaceGroup,assocPlace,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocPlaceType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlaceType,Object History and Association Information,Associations > Associated place,Associated place type,assocPlaceGroupList > assocPlaceGroup,assocPlaceType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocPlaceNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlaceNote,Object History and Association Information,Associations > Associated place,Associated place note,assocPlaceGroupList > assocPlaceGroup,assocPlaceNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocEventName,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventName,Object History and Association Information,Associations > Associated event,Associated event,"",assocEventName,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocEventNameType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventNameType,Object History and Association Information,Associations > Associated event,Associated event type,"",assocEventNameType,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocEventOrganization,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventOrganization,Object History and Association Information,Associations,Associated event organization,assocEventOrganizations,assocEventOrganization,string,n,y,n,authority: organization/local,""
botgarden_3-0-2 ns2:collectionobjects_common assocEventPeople,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPeople,Object History and Association Information,Associations,Associated event people,assocEventPeoples,assocEventPeople,string,n,y,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocEventPerson,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPerson,Object History and Association Information,Associations,Associated event person,assocEventPersons,assocEventPerson,string,n,y,n,authority: person/local,""
botgarden_3-0-2 ns2:collectionobjects_common assocEventPlace,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPlace,Object History and Association Information,Associations,Associated event place,assocEventPlaces,assocEventPlace,string,n,y,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocEventNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventNote,Object History and Association Information,Associations,Associated event note,"",assocEventNote,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocStructuredDateGroup,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocStructuredDateGroup,Object History and Association Information,Associations > Associated date,Associated date value,assocDateGroupList > assocDateGroup,assocStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocDateType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocDateType,Object History and Association Information,Associations > Associated date,Associated date type,assocDateGroupList > assocDateGroup,assocDateType,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common assocDateNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocDateNote,Object History and Association Information,Associations > Associated date,Associated date note,assocDateGroupList > assocDateGroup,assocDateNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common objectHistoryNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectHistoryNote,Object History and Association Information,"",Object history note,"",objectHistoryNote,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_common usage,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.usage,Object History and Association Information,Usage,Usage,usageGroupList > usageGroup,usage,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common usageNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.usageNote,Object History and Association Information,Usage,Usage note,usageGroupList > usageGroup,usageNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common owner,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.owner,Object History and Association Information,Object Owner's Contribution Information,Owner,owners,owner,string,n,y,n,authority: person/local; authority: organization/local,""
botgarden_3-0-2 ns2:collectionobjects_common ownershipDateGroup,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipDateGroup,Object History and Association Information,"",Ownership date,ownershipDateGroupList,ownershipDateGroup,structured date group,n,y,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common ownershipAccess,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipAccess,Object History and Association Information,"",Ownership access,"",ownershipAccess,string,n,n,n/a,option list: ownershipAccessLevels,"limited, open, restricted"
botgarden_3-0-2 ns2:collectionobjects_common ownershipCategory,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipCategory,Object History and Association Information,"",Ownership category,"",ownershipCategory,string,n,n,n/a,option list: ownershipCategories,"company, private, public"
botgarden_3-0-2 ns2:collectionobjects_common ownershipPlace,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipPlace,Object History and Association Information,"",Ownership place,"",ownershipPlace,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_common ownershipExchangeMethod,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangeMethod,Object History and Association Information,Ownership exchange,Ownership exchange method,"",ownershipExchangeMethod,string,n,n,n/a,option list: ownershipExchangeMethods,"bequest, exchange, gift, purchase, transfer, treasure"
botgarden_3-0-2 ns2:collectionobjects_common ownershipExchangeNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangeNote,Object History and Association Information,Ownership exchange,Ownership exchange note,"",ownershipExchangeNote,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_common ownershipExchangePriceCurrency,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangePriceCurrency,Object History and Association Information,Ownership exchange,Ownership exchange price currency,"",ownershipExchangePriceCurrency,string,n,n,n/a,vocabulary: currency,""
botgarden_3-0-2 ns2:collectionobjects_common ownershipExchangePriceValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangePriceValue,Object History and Association Information,Ownership exchange,Ownership exchange price value,"",ownershipExchangePriceValue,float,n,n,n/a,"",""
botgarden_3-0-2 ns2:collectionobjects_common reference,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.reference,Reference Information,Reference > Reference Information,Reference,referenceGroupList > referenceGroup,reference,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common referenceNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.referenceNote,Reference Information,Reference,Reference note,referenceGroupList > referenceGroup,referenceNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common termDisplayName,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termDisplayName,Concept Information,Term,Term display name,conceptTermGroupList > conceptTermGroup,termDisplayName,string,y,n,y,"",""
botgarden_3-0-2 ns2:concepts_common termName,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termName,Concept Information,Term,Term name,conceptTermGroupList > conceptTermGroup,termName,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common termQualifier,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termQualifier,Concept Information,Term,Term qualifier,conceptTermGroupList > conceptTermGroup,termQualifier,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common termStatus,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termStatus,Concept Information,Term,Term status,conceptTermGroupList > conceptTermGroup,termStatus,string,n,n,y,option list: conceptTermStatuses,"accepted, provisional, rejected, under review"
botgarden_3-0-2 ns2:concepts_common termType,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termType,Concept Information,Term,Term type,conceptTermGroupList > conceptTermGroup,termType,string,n,n,y,option list: conceptTermTypes,"alternate descriptor, descriptor, used for term"
botgarden_3-0-2 ns2:concepts_common termFlag,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termFlag,Concept Information,Term,Term flag,conceptTermGroupList > conceptTermGroup,termFlag,string,n,n,y,vocabulary: concepttermflag,""
botgarden_3-0-2 ns2:concepts_common historicalStatus,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.historicalStatus,Concept Information,Term,Term historical status,conceptTermGroupList > conceptTermGroup,historicalStatus,string,n,n,y,option list: conceptHistoricalStatuses,"both, current, historical, unknown"
botgarden_3-0-2 ns2:concepts_common termLanguage,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termLanguage,Concept Information,Term,Term language,conceptTermGroupList > conceptTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
botgarden_3-0-2 ns2:concepts_common termPrefForLang,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termPrefForLang,Concept Information,Term,Term preferred for lang,conceptTermGroupList > conceptTermGroup,termPrefForLang,boolean,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common termSource,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termSource,Concept Information,Term > Source,Term source name,conceptTermGroupList > conceptTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-2 ns2:concepts_common termSourceDetail,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termSourceDetail,Concept Information,Term > Source,Term source detail,conceptTermGroupList > conceptTermGroup,termSourceDetail,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common termSourceID,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termSourceID,Concept Information,Term > Source,Term source ID,conceptTermGroupList > conceptTermGroup,termSourceID,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common termSourceNote,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.termSourceNote,Concept Information,Term > Source,Term source note,conceptTermGroupList > conceptTermGroup,termSourceNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common conceptRecordType,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.conceptRecordType,Concept Information,"",Concept type,conceptRecordTypes,conceptRecordType,string,n,y,n,vocabulary: concepttype,""
botgarden_3-0-2 ns2:concepts_common scopeNote,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.scopeNote,Concept Information,Scope note,Scope note,"",scopeNote,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:concepts_common scopeNoteSource,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.scopeNoteSource,Concept Information,Scope note,Scope note source,"",scopeNoteSource,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:concepts_common scopeNoteSourceDetail,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.scopeNoteSourceDetail,Concept Information,Scope note,Scope note source detail,"",scopeNoteSourceDetail,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:concepts_common citationSource,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.citationSource,Concept Information,Citation,Citation source,citationGroupList > citationGroup,citationSource,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common citationSourceDetail,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.citationSourceDetail,Concept Information,Citation,Citation source detail,citationGroupList > citationGroup,citationSourceDetail,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common additionalSource,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.additionalSource,Concept Information,Additional source,Additional source,additionalSourceGroupList > additionalSourceGroup,additionalSource,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common additionalSourceDetail,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.additionalSourceDetail,Concept Information,Additional source,Additional source detail,additionalSourceGroupList > additionalSourceGroup,additionalSourceDetail,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common additionalSourceID,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.additionalSourceID,Concept Information,Additional source,Additional source ID,additionalSourceGroupList > additionalSourceGroup,additionalSourceID,string,n,n,y,"",""
botgarden_3-0-2 ns2:concepts_common additionalSourceNote,botgarden_3-0-2,concept,ns2:concepts_common,ns2:concepts_common,concepts_common.additionalSourceNote,Concept Information,Additional source,Additional source note,additionalSourceGroupList > additionalSourceGroup,additionalSourceNote,string,n,n,y,"",""
