profile,record_type,record_type_machine_name,record_section,path_to_field,field,field_machine_name,qualified_field_machine_name,importer_template_headers,repeats,group_repeats,data_source_type,data_source_name
botgarden_4-0-0-7fc64b3,Citation,citation,Citation Information,Source,Term source name,termSource,ns2:citations_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
botgarden_4-0-0-7fc64b3,Citation,citation,Citation Information,"",Publication place,publicationPlace,ns2:citations_common.publicationPlace,publicationPlacePlaceLocal; publicationPlacePlaceTgn; publicationPlaceRefname,n,y,authority; refname,place/local; place/tgn; authority refname
botgarden_4-0-0-7fc64b3,Citation,citation,Citation Information,"",Agent name,agent,ns2:citations_common.agent,agentPersonLocal; agentPersonUlan; agentOrganizationLocal; agentRefname,n,y,authority; refname,person/local; person/ulan; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Citation,citation,Citation Information,"",Related term,relatedTerm,ns2:citations_common.relatedTerm,relatedTermConceptAssociated; relatedTermConceptActivity; relatedTermConceptMaterial; relatedTermRefname,n,y,authority; refname,concept/associated; concept/activity; concept/material; authority refname
botgarden_4-0-0-7fc64b3,Repatriation Request,repatriationrequest,Repatriation Request Context,"",Cultural group name,culture,ns2:repatriationrequests_common.culture,cultureConceptEthculture; cultureConceptArchculture; cultureRefname,n,y,authority; refname,concept/ethculture; concept/archculture; authority refname
botgarden_4-0-0-7fc64b3,Object,collectionobject,Object Identification Information,Identification by,Taxonomic identification by,identBy,ns2:collectionobjects_naturalhistory_extension.identBy,identByPersonLocal; identByOrganizationLocal; identByRefname,n,y,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Object,collectionobject,Field Collection Information,"",Field collector,fieldCollector,ns2:collectionobjects_common.fieldCollector,fieldCollectorPersonLocal; fieldCollectorOrganizationLocal; fieldCollectorRefname,y,n,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Object,collectionobject,Accession Use Information,"",Accession used in,accessionUsedIn,ns2:collectionobjects_accessionuse.accessionUsedIn,accessionUsedInConceptClass; accessionUsedInConceptResearch; accessionUsedInRefname,n,y,authority; refname,concept/class; concept/research; authority refname
botgarden_4-0-0-7fc64b3,Object,collectionobject,Object History and Association Information,Object Owner's Contribution Information,Owner,owner,ns2:collectionobjects_common.owner,ownerPersonLocal; ownerOrganizationLocal; ownerRefname,y,n,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Concept,concept,Concept Information,Source,Term source name,termSource,ns2:concepts_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,n,y,authority; refname,citation/local; citation/worldcat; authority refname
botgarden_4-0-0-7fc64b3,Object Exit,exit,Object Exit Information,"",Owner after exit,owner,ns2:exits_common.owner,ownerPersonLocal; ownerOrganizationLocal; ownerRefname,y,n,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Object Exit,exit,Object Exit Information,"",Exit agent name,agent,ns2:exits_common.agent,agentPersonLocal; agentOrganizationLocal; agentRefname,n,y,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Held-in-Trust,heldintrust,Held-in-Trust Information,"",Correspondence sender,correspondenceSender,ns2:heldintrusts_common.correspondenceSender,correspondenceSenderPersonLocal; correspondenceSenderOrganizationLocal; correspondenceSenderRefname,n,y,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Held-in-Trust,heldintrust,Held-in-Trust Information,"",Correspondence recipient,correspondenceRecipient,ns2:heldintrusts_common.correspondenceRecipient,correspondenceRecipientPersonLocal; correspondenceRecipientOrganizationLocal; correspondenceRecipientRefname,n,y,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Insurance/Indemnity,insurance,Insurance and Indemnity Information,"",Quote provider,insuranceIndemnityQuoteProvider,ns2:insurances_common.insuranceIndemnityQuoteProvider,insuranceIndemnityQuoteProviderPersonLocal; insuranceIndemnityQuoteProviderPersonUlan; insuranceIndemnityQuoteProviderOrganizationLocal; insuranceIndemnityQuoteProviderOrganizationUlan; insuranceIndemnityQuoteProviderRefname,n,y,authority; refname,person/local; person/ulan; organization/local; organization/ulan; authority refname
botgarden_4-0-0-7fc64b3,Intake,intake,Object Entry Information,"",Current owner,currentOwner,ns2:intakes_common.currentOwner,currentOwnerPersonLocal; currentOwnerOrganizationLocal; currentOwnerRefname,y,n,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Intake,intake,Object Entry Information,"",Depositor name,depositor,ns2:intakes_common.depositor,depositorPersonLocal; depositorOrganizationLocal; depositorRefname,n,y,authority; refname,person/local; organization/local; authority refname
botgarden_4-0-0-7fc64b3,Intake,intake,Insurance Information,"",Insurer,insurer,ns2:intakes_common.insurer,insurerPersonLocal; insurerOrganizationLocal; insurerRefname,y,n,authority; refname,person/local; organization/local; authority refname
