profile,record_type,record_type_machine_name,record_section,path_to_field,field,field_machine_name,qualified_field_machine_name,importer_template_headers,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
materials_4-0-1,Deaccession,deaccession,Deaccession Information,"",Deaccession approval note,deaccessionApprovalNote,ns2:deaccessions_common.deaccessionApprovalNote,deaccessionApprovalNote,string,n,n,y,"","",""
materials_4-0-1,Deaccession,deaccession,Proposed Exit Details,"",Exit date,exitDate,ns2:deaccessions_common.exitDate,exitDate,date,n,n,n/a,"","",""
materials_4-0-1,Deaccession,deaccession,Proposed Exit Details,"",Exit recipient,exitRecipient,ns2:deaccessions_common.exitRecipient,exitRecipientPersonLocal; exitRecipientOrganizationLocal; exitRecipientRefname,string,n,y,n,authority; refname,person/local; organization/local; authority refname,""
materials_4-0-1,Deaccession,deaccession,Proposed Exit Details,"",Exit method,exitMethod,ns2:deaccessions_common.exitMethod,exitMethod; exitMethodRefname,string,n,y,n,vocabulary; refname,disposalmethod; vocabulary refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Exit number,exitNumber,ns2:exits_common.exitNumber,exitNumber,string,y,n,n/a,"","",""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Exit date,exitDate,ns2:exits_common.exitDate,exitDate,date,n,n,n/a,"","",""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Exit reason,reason,ns2:exits_common.reason,reason; reasonRefname,string,n,n,n/a,vocabulary; refname,objexitreason; vocabulary refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Exit method,method,ns2:exits_common.method,method; methodRefname,string,n,y,n,vocabulary; refname,objexitmethod; vocabulary refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Owner after exit,owner,ns2:exits_common.owner,ownerPersonLocal; ownerOrganizationLocal; ownerRefname,string,n,y,n,authority; refname,person/local; organization/local; authority refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Exit agent name,agent,ns2:exits_common.agent,agentPersonLocal; agentOrganizationLocal; agentRefname,string,n,n,y,authority; refname,person/local; organization/local; authority refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Exit agent role,role,ns2:exits_common.role,role; roleRefname,string,n,n,y,vocabulary; refname,objexitagentrole; vocabulary refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Exit count note,exitCountNote,ns2:exits_common.exitCountNote,exitCountNote,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Approval status group,group,ns2:exits_common.group,group; groupRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalgroup; vocabulary refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Approval status individual,individual,ns2:exits_common.individual,individualPersonLocal; individualRefname,string,n,n,y,authority; refname,person/local; authority refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Approval status,status,ns2:exits_common.status,status; statusRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalstatus; vocabulary refname,""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Approval status date,date,ns2:exits_common.date,date,date,n,n,y,"","",""
materials_4-0-1,Object Exit,exit,Object Exit Information,"",Approval status note,approvalStatusNote,ns2:exits_common.approvalStatusNote,approvalStatusNote,string,n,y,as part of larger repeating group,"","",""
materials_4-0-1,Object Exit,exit,Sale Information,"",Sale/auction currency,saleCurrency,ns2:exits_common.saleCurrency,saleCurrency; saleCurrencyRefname,string,n,n,n/a,vocabulary; refname,currency; vocabulary refname,""
materials_4-0-1,Object Exit,exit,Sale Information,"",Sale/auction value,saleValue,ns2:exits_common.saleValue,saleValue,integer,n,n,n/a,"","",""
materials_4-0-1,Object Exit,exit,Sale Information,"",Sale/auction date,saleDate,ns2:exits_common.saleDate,saleDate,structured date group,n,n,n/a,"","",""
materials_4-0-1,Object Exit,exit,Sale Information,"",Sale/auction number,saleNumber,ns2:exits_common.saleNumber,saleNumber,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit,exit,Sale Information,"",Sale/auction lot,saleLot,ns2:exits_common.saleLot,saleLot,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit,exit,Sale Information,"",Sale/auction note,saleNote,ns2:exits_common.saleNote,saleNote,string,n,n,n/a,"","",""
materials_4-0-1,Group,group,Group Information,"",Title,title,ns2:groups_common.title,title,string,y,n,n/a,"","",""
materials_4-0-1,Group,group,Group Information,"",Responsible department,responsibleDepartment,ns2:groups_common.responsibleDepartment,responsibleDepartment,string,n,n,n/a,option list,departments,"antiquities, architecture-design, decorative-arts, ethnography, herpetology, media-performance-art, paintings-sculpture, paleobotany, photographs, prints-drawings"
materials_4-0-1,Group,group,Group Information,"",Group owner,owner,ns2:groups_common.owner,ownerPersonLocal; ownerRefname,string,n,n,n/a,authority; refname,person/local; authority refname,""
materials_4-0-1,Group,group,Group Information,"",Earliest/single date,groupEarliestSingleDate,ns2:groups_common.groupEarliestSingleDate,groupEarliestSingleDate,date,n,n,n/a,"","",""
materials_4-0-1,Group,group,Group Information,"",Latest date,groupLatestDate,ns2:groups_common.groupLatestDate,groupLatestDate,date,n,n,n/a,"","",""
materials_4-0-1,Group,group,Group Information,"",Scope note,scopeNote,ns2:groups_common.scopeNote,scopeNote,string,n,n,n/a,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan out number,loanOutNumber,ns2:loansout_common.loanOutNumber,loanOutNumber,string,y,n,n/a,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Lender authorizer,lendersAuthorizer,ns2:loansout_common.lendersAuthorizer,lendersAuthorizerPersonLocal; lendersAuthorizerPersonShared; lendersAuthorizerRefname,string,n,n,n/a,authority; refname,person/local; person/shared; authority refname,""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Conditions of loan,specialConditionsOfLoan,ns2:loansout_common.specialConditionsOfLoan,specialConditionsOfLoan,string,n,n,n/a,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan purpose,loanPurpose,ns2:loansout_common.loanPurpose,loanPurpose,string,n,n,n/a,option list,loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Borrower,borrower,ns2:loansout_common.borrower,borrowerPersonLocal; borrowerPersonShared; borrowerOrganizationLocal; borrowerOrganizationShared; borrowerRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Note,loanOutNote,ns2:loansout_common.loanOutNote,loanOutNote,string,n,n,n/a,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan status group,loanGroup,ns2:loansout_common.loanGroup,loanGroup; loanGroupRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalgroup; vocabulary refname,""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan status individual,loanIndividual,ns2:loansout_common.loanIndividual,loanIndividualPersonLocal; loanIndividualPersonShared; loanIndividualRefname,string,n,n,y,authority; refname,person/local; person/shared; authority refname,""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan status,loanStatus,ns2:loansout_common.loanStatus,loanStatus; loanStatusRefname,string,n,n,y,vocabulary; refname,loanoutstatus; vocabulary refname,""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan status date,loanStatusDate,ns2:loansout_common.loanStatusDate,loanStatusDate,date,n,n,y,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan status note,loanStatusNote,ns2:loansout_common.loanStatusNote,loanStatusNote,string,n,n,y,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan out date,loanOutDate,ns2:loansout_common.loanOutDate,loanOutDate,date,n,n,n/a,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan return date,loanReturnDate,ns2:loansout_common.loanReturnDate,loanReturnDate,date,n,n,n/a,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Loan renewal application date,loanRenewalApplicationDate,ns2:loansout_common.loanRenewalApplicationDate,loanRenewalApplicationDate,date,n,n,n/a,"","",""
materials_4-0-1,Loan Out,loanout,Loan Out Information,"",Credit line,creditLine,ns2:loansout_common.creditLine,creditLine,string,n,n,n/a,"","",""
materials_4-0-1,Storage Location,location,Storage Location Information,"",Term display name,termDisplayName,ns2:locations_common.termDisplayName,termDisplayName,string,y,n,y,"","",""
materials_4-0-1,Storage Location,location,Storage Location Information,"",Term name,termName,ns2:locations_common.termName,termName,string,n,n,y,"","",""
materials_4-0-1,Storage Location,location,Storage Location Information,"",Term qualifier,termQualifier,ns2:locations_common.termQualifier,termQualifier,string,n,n,y,"","",""
materials_4-0-1,Storage Location,location,Storage Location Information,"",Term status,termStatus,ns2:locations_common.termStatus,termStatus,string,n,n,y,option list,locationTermStatuses,"accepted, provisional, rejected, under review"
materials_4-0-1,Storage Location,location,Storage Location Information,"",Term type,termType,ns2:locations_common.termType,termType,string,n,n,y,option list,locationTermTypes,"alternate descriptor, descriptor, used for term"
materials_4-0-1,Storage Location,location,Storage Location Information,"",Term flag,termFlag,ns2:locations_common.termFlag,termFlag; termFlagRefname,string,n,n,y,vocabulary; refname,locationtermflag; vocabulary refname,""
materials_4-0-1,Storage Location,location,Storage Location Information,"",Term language,termLanguage,ns2:locations_common.termLanguage,termLanguage; termLanguageRefname,string,n,n,y,vocabulary; refname,languages; vocabulary refname,""
materials_4-0-1,Storage Location,location,Storage Location Information,"",Term preferred for lang,termPrefForLang,ns2:locations_common.termPrefForLang,termPrefForLang,boolean,n,n,y,"","",""
materials_4-0-1,Storage Location,location,Storage Location Information,Source,Term source name,termSource,ns2:locations_common.termSource,termSourceCitationLocal; termSourceCitationShared; termSourceRefname,string,n,n,y,authority; refname,citation/local; citation/shared; authority refname,""
materials_4-0-1,Storage Location,location,Storage Location Information,Source,Term source detail,termSourceDetail,ns2:locations_common.termSourceDetail,termSourceDetail,string,n,n,y,"","",""
materials_4-0-1,Storage Location,location,Storage Location Information,Source,Term source ID,termSourceID,ns2:locations_common.termSourceID,termSourceID,string,n,n,y,"","",""
materials_4-0-1,Storage Location,location,Storage Location Information,Source,Term source note,termSourceNote,ns2:locations_common.termSourceNote,termSourceNote,string,n,n,y,"","",""
materials_4-0-1,Storage Location,location,Storage Location Information,"",Storage location type,locationType,ns2:locations_common.locationType,locationType; locationTypeRefname,string,n,n,n/a,vocabulary; refname,locationtype; vocabulary refname,""
materials_4-0-1,Storage Location,location,Storage Location Information,"",Access note,accessNote,ns2:locations_common.accessNote,accessNote,string,n,n,n/a,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Identification number,identificationNumber,ns2:media_common.identificationNumber,identificationNumber,string,y,n,n/a,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Title,title,ns2:media_common.title,title,string,n,n,n/a,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Publish to,publishTo,ns2:media_materials.publishTo,publishTo; publishToRefname,string,n,y,n,vocabulary; refname,publishto; vocabulary refname,""
materials_4-0-1,Media Handling,media,Media Handling Information,"",External URL,externalUrl,ns2:media_common.externalUrl,externalUrl,string,n,n,n/a,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Checksum value,checksumValue,ns2:media_common.checksumValue,checksumValue,string,n,n,y,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Checksum type,checksumType,ns2:media_common.checksumType,checksumType; checksumTypeRefname,string,n,n,y,vocabulary; refname,checksumtypes; vocabulary refname,""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Checksum date,checksumDate,ns2:media_common.checksumDate,checksumDate,date,n,n,y,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Contributor,contributor,ns2:media_common.contributor,contributorPersonLocal; contributorPersonShared; contributorOrganizationLocal; contributorOrganizationShared; contributorRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Creator,creator,ns2:media_common.creator,creatorPersonLocal; creatorPersonShared; creatorOrganizationLocal; creatorOrganizationShared; creatorRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Relation,relation,ns2:media_common.relation,relation,string,n,y,n,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Type,type,ns2:media_common.type,type,string,n,y,n,option list,mediaTypes,"dataset, document, moving_image, sound, still_image"
materials_4-0-1,Media Handling,media,Media Handling Information,"",Coverage,coverage,ns2:media_common.coverage,coverageMaterialLocal; coverageMaterialShared; coveragePlaceLocal; coverageRefname,string,n,n,n/a,authority; refname,material/local; material/shared; place/local; authority refname,""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Date,dateGroup,ns2:media_common.dateGroup,dateGroup,structured date group,n,y,n,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Source,source,ns2:media_common.source,source,string,n,n,n/a,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Subject,subject,ns2:media_common.subject,subject,string,n,y,n,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Copyright statement,copyrightStatement,ns2:media_common.copyrightStatement,copyrightStatement,string,n,n,n/a,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Rights holder,rightsHolder,ns2:media_common.rightsHolder,rightsHolderPersonLocal; rightsHolderPersonShared; rightsHolderOrganizationLocal; rightsHolderOrganizationShared; rightsHolderRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Description,description,ns2:media_common.description,description,string,n,n,n/a,"","",""
materials_4-0-1,Media Handling,media,Media Handling Information,"",Alt text,altText,ns2:media_common.altText,altText,string,n,n,n/a,"","",""
materials_4-0-1,Media Handling,media,"","","",mediaFileURI,not-mapped.mediaFileURI,mediaFileURI,string,n,n,n/a,"","",""
materials_4-0-1,Location/Movement/Inventory,movement,Object Location Information,"",Reference number,movementReferenceNumber,ns2:movements_common.movementReferenceNumber,movementReferenceNumber,string,n,n,n/a,"","",""
materials_4-0-1,Location/Movement/Inventory,movement,Object Location Information,"",Current location,currentLocation,ns2:movements_common.currentLocation,currentLocationLocationLocal; currentLocationLocationOffsite; currentLocationOrganizationLocal; currentLocationOrganizationShared; currentLocationRefname,string,y,n,n/a,authority; refname,location/local; location/offsite; organization/local; organization/shared; authority refname,""
materials_4-0-1,Location/Movement/Inventory,movement,Object Location Information,"",Normal location,normalLocation,ns2:movements_common.normalLocation,normalLocationLocationLocal; normalLocationLocationOffsite; normalLocationOrganizationLocal; normalLocationOrganizationShared; normalLocationRefname,string,n,n,n/a,authority; refname,location/local; location/offsite; organization/local; organization/shared; authority refname,""
materials_4-0-1,Location/Movement/Inventory,movement,Object Location Information,"",Location date,locationDate,ns2:movements_common.locationDate,locationDate,date,n,n,n/a,"","",""
materials_4-0-1,Location/Movement/Inventory,movement,Movement Information,"",Reason for move,reasonForMove,ns2:movements_common.reasonForMove,reasonForMove,string,n,n,n/a,option list,moveReasons,"collections-facility-move, conservation, exhibition, inventory, loan, newstoragelocation, photography, research"
materials_4-0-1,Location/Movement/Inventory,movement,Movement Information,"",Planned removal date,plannedRemovalDate,ns2:movements_common.plannedRemovalDate,plannedRemovalDate,date,n,n,n/a,"","",""
materials_4-0-1,Location/Movement/Inventory,movement,Movement Information,"",Removal date,removalDate,ns2:movements_common.removalDate,removalDate,date,n,n,n/a,"","",""
materials_4-0-1,Location/Movement/Inventory,movement,Movement Information,"",Movement contact,movementContact,ns2:movements_common.movementContact,movementContactPersonLocal; movementContactPersonShared; movementContactRefname,string,n,n,n/a,authority; refname,person/local; person/shared; authority refname,""
materials_4-0-1,Location/Movement/Inventory,movement,Movement Information,"",Movement note,movementNote,ns2:movements_common.movementNote,movementNote,string,n,n,n/a,"","",""
materials_4-0-1,Location/Movement/Inventory,movement,Inventory Information,"",Inventory action required,inventoryActionRequired,ns2:movements_common.inventoryActionRequired,inventoryActionRequired,string,n,n,n/a,option list,invActions,"conservation, preservation, re-housing"
materials_4-0-1,Location/Movement/Inventory,movement,Inventory Information,"",Inventory frequency,frequencyForInventory,ns2:movements_common.frequencyForInventory,frequencyForInventory,string,n,n,n/a,option list,invFreqs,"annually, daily, monthly, semi-annually, weekly"
materials_4-0-1,Location/Movement/Inventory,movement,Inventory Information,"",Inventory date,inventoryDate,ns2:movements_common.inventoryDate,inventoryDate,date,n,n,n/a,"","",""
materials_4-0-1,Location/Movement/Inventory,movement,Inventory Information,"",Next inventory date,nextInventoryDate,ns2:movements_common.nextInventoryDate,nextInventoryDate,date,n,n,n/a,"","",""
materials_4-0-1,Location/Movement/Inventory,movement,Inventory Information,"",Inventory contact,inventoryContact,ns2:movements_common.inventoryContact,inventoryContactPersonLocal; inventoryContactPersonShared; inventoryContactRefname,string,n,y,n,authority; refname,person/local; person/shared; authority refname,""
materials_4-0-1,Location/Movement/Inventory,movement,Inventory Information,"",Inventory note,inventoryNote,ns2:movements_common.inventoryNote,inventoryNote,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Exit number,exitNumber,ns2:objectexit_common.exitNumber,exitNumber,string,y,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Exit date,exitDateGroup,ns2:objectexit_common.exitDateGroup,exitDateGroup,structured date group,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Exit reason,exitReason,ns2:objectexit_common.exitReason,exitReason,string,n,n,n/a,option list,exitReasons,"deaccession, disposal, returnofloan"
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Exit method,exitMethod,ns2:objectexit_common.exitMethod,exitMethod,string,n,y,n,option list,exitMethods,"courier, inperson, post"
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Exit quantity,exitQuantity,ns2:objectexit_common.exitQuantity,exitQuantity,integer,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Current owner,currentOwner,ns2:objectexit_common.currentOwner,currentOwnerPersonLocal; currentOwnerPersonShared; currentOwnerOrganizationLocal; currentOwnerOrganizationShared; currentOwnerRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Depositor,depositor,ns2:objectexit_common.depositor,depositorPersonLocal; depositorPersonShared; depositorOrganizationLocal; depositorOrganizationShared; depositorRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Exit note,exitNote,ns2:objectexit_common.exitNote,exitNote,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Object Exit Information,"",Packing note,packingNote,ns2:objectexit_common.packingNote,packingNote,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Disposal new object number,displosalNewObjectNumber,ns2:objectexit_common.displosalNewObjectNumber,displosalNewObjectNumber,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Deaccession authorizer,deaccessionAuthorizer,ns2:objectexit_common.deaccessionAuthorizer,deaccessionAuthorizerPersonLocal; deaccessionAuthorizerRefname,string,n,n,n/a,authority; refname,person/local; authority refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Authorization date,authorizationDate,ns2:objectexit_common.authorizationDate,authorizationDate,date,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Deaccession approval group,deaccessionApprovalGroup,ns2:objectexit_common.deaccessionApprovalGroup,deaccessionApprovalGroup; deaccessionApprovalGroupRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalgroup; vocabulary refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Deaccession approval individual,deaccessionApprovalIndividual,ns2:objectexit_common.deaccessionApprovalIndividual,deaccessionApprovalIndividualPersonLocal; deaccessionApprovalIndividualRefname,string,n,n,y,authority; refname,person/local; authority refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Deaccession approval status,deaccessionApprovalStatus,ns2:objectexit_common.deaccessionApprovalStatus,deaccessionApprovalStatus; deaccessionApprovalStatusRefname,string,n,n,y,vocabulary; refname,deaccessionapprovalstatus; vocabulary refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Deaccession approval status date,deaccessionApprovalDate,ns2:objectexit_common.deaccessionApprovalDate,deaccessionApprovalDate,date,n,n,y,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Deaccession approval note,deaccessionApprovalNote,ns2:objectexit_common.deaccessionApprovalNote,deaccessionApprovalNote,string,n,n,y,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Deaccession date,deaccessionDate,ns2:objectexit_common.deaccessionDate,deaccessionDate,date,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Disposal date,disposalDate,ns2:objectexit_common.disposalDate,disposalDate,date,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Disposal method,disposalMethod,ns2:objectexit_common.disposalMethod,disposalMethod; disposalMethodRefname,string,n,n,n/a,vocabulary; refname,disposalmethod; vocabulary refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Disposal reason,displosalReason,ns2:objectexit_common.displosalReason,displosalReason,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Disposal proposed recipient,disposalProposedRecipient,ns2:objectexit_common.disposalProposedRecipient,disposalProposedRecipientPersonLocal; disposalProposedRecipientPersonShared; disposalProposedRecipientOrganizationLocal; disposalProposedRecipientOrganizationShared; disposalProposedRecipientRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Disposal recipient,disposalRecipient,ns2:objectexit_common.disposalRecipient,disposalRecipientPersonLocal; disposalRecipientPersonShared; disposalRecipientOrganizationLocal; disposalRecipientOrganizationShared; disposalRecipientRefname,string,n,n,n/a,authority; refname,person/local; person/shared; organization/local; organization/shared; authority refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,Disposal,Disposal currency,disposalCurrency,ns2:objectexit_common.disposalCurrency,disposalCurrency; disposalCurrencyRefname,string,n,n,n/a,vocabulary; refname,currency; vocabulary refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,Disposal,Disposal value,displosalValue,ns2:objectexit_common.displosalValue,displosalValue,float,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,Group disposal,Group disposal currency,groupDisposalCurrency,ns2:objectexit_common.groupDisposalCurrency,groupDisposalCurrency; groupDisposalCurrencyRefname,string,n,n,n/a,vocabulary; refname,currency; vocabulary refname,""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,Group disposal,Group disposal value,groupDisplosalValue,ns2:objectexit_common.groupDisplosalValue,groupDisplosalValue,float,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Disposal provisos,displosalProvisos,ns2:objectexit_common.displosalProvisos,displosalProvisos,string,n,n,n/a,"","",""
materials_4-0-1,Object Exit (Legacy),objectexit,Deaccession and Disposal Information,"",Disposal note,displosalNote,ns2:objectexit_common.displosalNote,displosalNote,string,n,n,n/a,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Term display name,termDisplayName,ns2:organizations_common.termDisplayName,termDisplayName,string,y,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Term name,termName,ns2:organizations_common.termName,termName,string,n,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Term qualifier,termQualifier,ns2:organizations_common.termQualifier,termQualifier,string,n,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Term status,termStatus,ns2:organizations_common.termStatus,termStatus,string,n,n,y,option list,orgTermStatuses,"accepted, provisional, rejected, under review"
materials_4-0-1,Organization,organization,Organization Information,"",Term type,termType,ns2:organizations_common.termType,termType,string,n,n,y,option list,orgTermTypes,"alternate descriptor, descriptor, used for term"
materials_4-0-1,Organization,organization,Organization Information,"",Term flag,termFlag,ns2:organizations_common.termFlag,termFlag; termFlagRefname,string,n,n,y,vocabulary; refname,orgtermflag; vocabulary refname,""
materials_4-0-1,Organization,organization,Organization Information,"",Term language,termLanguage,ns2:organizations_common.termLanguage,termLanguage; termLanguageRefname,string,n,n,y,vocabulary; refname,languages; vocabulary refname,""
materials_4-0-1,Organization,organization,Organization Information,"",Term preferred for lang,termPrefForLang,ns2:organizations_common.termPrefForLang,termPrefForLang,boolean,n,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,Name detail,Term main body name,mainBodyName,ns2:organizations_common.mainBodyName,mainBodyName,string,n,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,Name detail,Term name addition,additionsToName,ns2:organizations_common.additionsToName,additionsToName,string,n,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,Source,Term source name,termSource,ns2:organizations_common.termSource,termSourceCitationLocal; termSourceRefname,string,n,n,y,authority; refname,citation/local; authority refname,""
materials_4-0-1,Organization,organization,Organization Information,Source,Term source detail,termSourceDetail,ns2:organizations_common.termSourceDetail,termSourceDetail,string,n,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,Source,Term source ID,termSourceID,ns2:organizations_common.termSourceID,termSourceID,string,n,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,Source,Term source note,termSourceNote,ns2:organizations_common.termSourceNote,termSourceNote,string,n,n,y,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Organization type,organizationRecordType,ns2:organizations_common.organizationRecordType,organizationRecordType; organizationRecordTypeRefname,string,n,y,n,vocabulary; refname,organizationtype; vocabulary refname,""
materials_4-0-1,Organization,organization,Organization Information,"",Foundation date,foundingDateGroup,ns2:organizations_common.foundingDateGroup,foundingDateGroup,structured date group,n,n,n/a,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Foundation place,foundingPlace,ns2:organizations_common.foundingPlace,foundingPlace,string,n,n,n/a,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Dissolution date,dissolutionDateGroup,ns2:organizations_common.dissolutionDateGroup,dissolutionDateGroup,structured date group,n,n,n/a,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Name note,nameNote,ns2:organizations_common.nameNote,nameNote,string,n,n,n/a,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Group,group,ns2:organizations_common.group,group,string,n,y,n,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Function,function,ns2:organizations_common.function,function,string,n,y,n,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",History,historyNote,ns2:organizations_common.historyNote,historyNote,string,n,y,n,"","",""
materials_4-0-1,Organization,organization,Organization Information,"",Contact name,contactName,ns2:organizations_common.contactName,contactNamePersonLocal; contactNameRefname,string,n,n,y,authority; refname,person/local; authority refname,""
