profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
lhmc_7-0-0,Citation,Agent name,Citation Information,Agent,string,n,n,y,authority: person/local; authority: person/ulan; authority: organization/local,"",citation,agent
lhmc_7-0-0,Citation,Agent role,Citation Information,Agent,string,n,n,y,vocabulary: agentinfotype,"",citation,role
lhmc_7-0-0,Citation,Agent note,Citation Information,Agent,string,n,n,y,"","",citation,note
lhmc_7-0-0,Citation,Note,Citation Information,"",string,n,n,n/a,"","",citation,citationNote
lhmc_7-0-0,Citation,Resource identifier,Citation Information,Resource identifier,string,n,n,y,"","",citation,resourceIdent
lhmc_7-0-0,Citation,Resource identifier type,Citation Information,Resource identifier,string,n,n,y,vocabulary: resourceidtype,"",citation,type
lhmc_7-0-0,Citation,Resource identifier capture date,Citation Information,Resource identifier,structured date group,n,n,y,"","",citation,captureDate
lhmc_7-0-0,Citation,Related term,Citation Information,Related term,string,n,n,y,authority: concept/associated; authority: concept/activity; authority: concept/material,"",citation,relatedTerm
lhmc_7-0-0,Citation,Related term type,Citation Information,Related term,string,n,n,y,vocabulary: relationtypetype,"",citation,relationType
lhmc_7-0-0,Chronology,Term display name,Chronology Information,Term,string,y,n,y,"","",chronology,termDisplayName
lhmc_7-0-0,Chronology,Term name,Chronology Information,Term,string,n,n,y,"","",chronology,termName
lhmc_7-0-0,Chronology,Term qualifier,Chronology Information,Term,string,n,n,y,"","",chronology,termQualifier
lhmc_7-0-0,Chronology,Term status,Chronology Information,Term,string,n,n,y,vocabulary: chronologytermstatus,"",chronology,termStatus
lhmc_7-0-0,Chronology,Term type,Chronology Information,Term,string,n,n,y,vocabulary: chronologytermtype,"",chronology,termType
lhmc_7-0-0,Chronology,Term flag,Chronology Information,Term,string,n,n,y,vocabulary: chronologytermflag,"",chronology,termFlag
lhmc_7-0-0,Chronology,Term historical status,Chronology Information,Term,string,n,n,y,vocabulary: chronologyhistoricalstatus,"",chronology,historicalStatus
lhmc_7-0-0,Chronology,Term language,Chronology Information,Term,string,n,n,y,vocabulary: languages,"",chronology,termLanguage
lhmc_7-0-0,Chronology,Term preferred for lang,Chronology Information,Term,boolean,n,n,y,"","",chronology,termPrefForLang
lhmc_7-0-0,Chronology,Term source name,Chronology Information,Term > Source,string,n,n,y,authority: citation/local; authority: citation/worldcat,"",chronology,termSource
lhmc_7-0-0,Chronology,Term source detail,Chronology Information,Term > Source,string,n,n,y,"","",chronology,termSourceDetail
lhmc_7-0-0,Chronology,Term source ID,Chronology Information,Term > Source,string,n,n,y,"","",chronology,termSourceID
lhmc_7-0-0,Chronology,Term source note,Chronology Information,Term > Source,string,n,n,y,"","",chronology,termSourceNote
lhmc_7-0-0,Chronology,Primary date range,Chronology Information,"",structured date group,n,n,n/a,"","",chronology,primaryDateRangeStructuredDateGroup
lhmc_7-0-0,Chronology,Chronology type,Chronology Information,"",string,n,n,n/a,vocabulary: chronologytypes,"",chronology,chronologyType
lhmc_7-0-0,Chronology,Spatial coverage,Chronology Information,"",string,n,y,n,authority: place/local; authority: place/tgn,"",chronology,spatialCoverage
lhmc_7-0-0,Chronology,Chronology description,Chronology Information,"",string,n,n,n/a,"","",chronology,chronologyDescription
lhmc_7-0-0,Chronology,Chronology note,Chronology Information,"",string,n,n,n/a,"","",chronology,chronologyNote
lhmc_7-0-0,Chronology,Resource identifier value,Chronology Information,Resource identifier,string,n,n,y,"","",chronology,identifierValue
lhmc_7-0-0,Chronology,Resource identifier citation,Chronology Information,Resource identifier,string,n,n,y,authority: citation/local; authority: citation/worldcat,"",chronology,identifierCitation
lhmc_7-0-0,Chronology,Resource identifier date,Chronology Information,Resource identifier,date,n,n,y,"","",chronology,identifierDate
lhmc_7-0-0,Chronology,Alternative date range,Alternative Date Information,Alternative date,structured date group,n,n,y,"","",chronology,altDateRangeStructuredDateGroup
lhmc_7-0-0,Chronology,Alternative date spatial coverage,Alternative Date Information,Alternative date,string,n,y,as part of larger repeating group,authority: place/local; authority: place/tgn,"",chronology,altDateSpatialCoverage
lhmc_7-0-0,Chronology,Alternative date citation,Alternative Date Information,Alternative date,string,n,y,as part of larger repeating group,authority: citation/local; authority: citation/worldcat,"",chronology,altDateCitation
lhmc_7-0-0,Chronology,Alternative date note,Alternative Date Information,Alternative date,string,n,n,y,"","",chronology,altDateNote
lhmc_7-0-0,Chronology,Associated person,Associated Authorities,Associated person,"","","","","","",chronology,assocPerson
lhmc_7-0-0,Chronology,Associated person relationship/type,Associated Authorities,Associated person,"","","","","","",chronology,assocPersonType
lhmc_7-0-0,Chronology,Associated person date,Associated Authorities,Associated person,"","","","","","",chronology,assocPersonStructuredDateGroup
lhmc_7-0-0,Chronology,Associated person citation,Associated Authorities,Associated person,"","","","","","",chronology,assocPersonCitation
lhmc_7-0-0,Chronology,Associated person note,Associated Authorities,Associated person,"","","","","","",chronology,assocPersonNote
lhmc_7-0-0,Chronology,Associated people,Associated Authorities,Associated people,"","","","","","",chronology,assocPeople
lhmc_7-0-0,Chronology,Associated people relationship/type,Associated Authorities,Associated people,"","","","","","",chronology,assocPeopleType
lhmc_7-0-0,Chronology,Associated people date,Associated Authorities,Associated people,"","","","","","",chronology,assocPeopleStructuredDateGroup
lhmc_7-0-0,Chronology,Associated people citation,Associated Authorities,Associated people,"","","","","","",chronology,assocPeopleCitation
lhmc_7-0-0,Chronology,Associated people note,Associated Authorities,Associated people,"","","","","","",chronology,assocPeopleNote
lhmc_7-0-0,Chronology,Associated organization,Associated Authorities,Associated organization,"","","","","","",chronology,assocOrganization
lhmc_7-0-0,Chronology,Associated organization relationship/type,Associated Authorities,Associated organization,"","","","","","",chronology,assocOrganizationType
lhmc_7-0-0,Chronology,Associated organization date,Associated Authorities,Associated organization,"","","","","","",chronology,assocOrganizationStructuredDateGroup
lhmc_7-0-0,Chronology,Associated organization citation,Associated Authorities,Associated organization,"","","","","","",chronology,assocOrganizationCitation
lhmc_7-0-0,Chronology,Associated organization note,Associated Authorities,Associated organization,"","","","","","",chronology,assocOrganizationNote
lhmc_7-0-0,Chronology,Associated concept,Associated Authorities,Associated concept,"","","","","","",chronology,assocConcept
lhmc_7-0-0,Chronology,Associated concept relationship/type,Associated Authorities,Associated concept,"","","","","","",chronology,assocConceptType
lhmc_7-0-0,Chronology,Associated concept date,Associated Authorities,Associated concept,"","","","","","",chronology,assocConceptStructuredDateGroup
lhmc_7-0-0,Chronology,Associated concept citation,Associated Authorities,Associated concept,"","","","","","",chronology,assocConceptCitation
lhmc_7-0-0,Chronology,Associated concept note,Associated Authorities,Associated concept,"","","","","","",chronology,assocConceptNote
lhmc_7-0-0,Chronology,Associated place,Associated Authorities,Associated place,"","","","","","",chronology,assocPlace
lhmc_7-0-0,Chronology,Associated place relationship/type,Associated Authorities,Associated place,"","","","","","",chronology,assocPlaceType
lhmc_7-0-0,Chronology,Associated place date,Associated Authorities,Associated place,"","","","","","",chronology,assocPlaceStructuredDateGroup
lhmc_7-0-0,Chronology,Associated place citation,Associated Authorities,Associated place,"","","","","","",chronology,assocPlaceCitation
