profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
bonsai_5-0-5,Object,Title translation language,Object Identification Information,Title > Title translation,string,n,n,y,vocabulary: languages,"",collectionobject,titleTranslationLanguage
bonsai_5-0-5,Object,Copy number,Object Description Information,"",string,n,n,n/a,"","",collectionobject,copyNumber
bonsai_5-0-5,Object,Pot style,Object Description Information,"",string,n,n,n/a,vocabulary: potstyle,"",collectionobject,potStyle
bonsai_5-0-5,Object,Tree type,Object Description Information,"",string,n,n,n/a,vocabulary: treetype,"",collectionobject,treeType
bonsai_5-0-5,Object,Physical description,Object Description Information,"",string,n,n,n/a,"","",collectionobject,physicalDescription
bonsai_5-0-5,Object,Color,Object Description Information,"",string,n,y,n,"","",collectionobject,color
bonsai_5-0-5,Object,Measured part,Object Description Information,Dimensions,string,n,n,y,option list: measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed",collectionobject,measuredPart
bonsai_5-0-5,Object,Dimension summary,Object Description Information,Dimensions,string,n,n,y,"","",collectionobject,dimensionSummary
bonsai_5-0-5,Object,Measurement dimension,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: dimensions,"area, base, circumference, count, depth, diameter, height, intended duration, length, running-time, screen resolution, target, volume, weight, width",collectionobject,dimension
bonsai_5-0-5,Object,Measured by,Object Description Information,Dimensions > Measurement,string,n,n,y,authority: person/local; authority: organization/local,"",collectionobject,measuredBy
bonsai_5-0-5,Object,Measurement method,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station",collectionobject,measurementMethod
bonsai_5-0-5,Object,Measurement value,Object Description Information,Dimensions > Measurement,float,n,n,y,"","",collectionobject,value
bonsai_5-0-5,Object,Measurement unit,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons",collectionobject,measurementUnit
bonsai_5-0-5,Object,Measurement qualifier,Object Description Information,Dimensions > Measurement,string,n,n,y,"","",collectionobject,valueQualifier
bonsai_5-0-5,Object,Measurement date,Object Description Information,Dimensions > Measurement,date,n,n,y,"","",collectionobject,valueDate
bonsai_5-0-5,Object,Dimension note,Object Description Information,Dimensions,string,n,n,y,"","",collectionobject,measuredPartNote
bonsai_5-0-5,Object,Flowers Jan,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersJan
bonsai_5-0-5,Object,Flowers Feb,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersFeb
bonsai_5-0-5,Object,Flowers Mar,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersMar
bonsai_5-0-5,Object,Flowers Apr,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersApr
bonsai_5-0-5,Object,Flowers May,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersMay
bonsai_5-0-5,Object,Flowers Jun,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersJun
bonsai_5-0-5,Object,Flowers Jul,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersJul
bonsai_5-0-5,Object,Flowers Aug,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersAug
bonsai_5-0-5,Object,Flowers Sep,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersSep
bonsai_5-0-5,Object,Flowers Oct,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersOct
bonsai_5-0-5,Object,Flowers Nov,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersNov
bonsai_5-0-5,Object,Flowers Dec,Object Description Information,Accession Attributes > Flowers,string,n,n,n/a,vocabulary: floweringstatus,"",collectionobject,flowersDec
bonsai_5-0-5,Object,Fruits Jan,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsJan
bonsai_5-0-5,Object,Fruits Feb,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsFeb
